msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
exit DVD player or return to file browser,ออกจากโหมดเครื่องเล่นดีวีดี หรือกลับไปดูไฟล์ข้อมูล,ออกจากโหมดเครื่องเล่นดีวีดี หรือกลับไปดูไฟล์ข้อมูล,ออกจากโหมดเครื่องเล่นดีวีดี หรือกลับไปดูไฟล์ข้อมูล,ออกจากโหมดเครื่องเล่นดีวีดี หรือกลับไปดูไฟล์ข้อมูล,4,1,3,0
exit network adapter configuration,ออกจากการตั้งค่าระบบเครือข่าย,ออกจากการตั้งค่าระบบเครือข่าย,ออกจากการตั้งค่าระบบเครือข่าย,,3,1,2,0
exit networkadapter setup menu,ออกจากเมนูตั้งค่าระบบเครือข่าย,ออกจากเมนูตั้งค่าระบบเครือข่าย,ออกจากเมนูตั้งค่าระบบเครือข่าย,,3,1,2,0
"fileformats (BMP, PNG, JPG, GIF)","ชนิดไฟล์ (BMP, PNG, JPG, GIF)","ชนิดไฟล์ (BMP, PNG, JPG, GIF)","ชนิดไฟล์ (BMP, PNG, JPG, GIF)","ชนิดไฟล์ (BMP, PNG, JPG, GIF)",4,1,3,0
filename,ชื่อไฟล์,ชื่อไฟล์,ชื่อไฟล์,ชื่อไฟล์,4,1,3,0
forward to the next chapter,ข้ามไปตอนต่อไป,ข้ามไปตอนต่อไป,ข้ามไปตอนต่อไป,ข้ามไปตอนต่อไป,4,1,3,0
free,เหลืออยู่,เหลืออยู่,เหลืออยู่,เหลืออยู่,4,1,3,0
go to deep standby,เข้าสู่โหมด Deep standby,เข้าสู่โหมด Deep standby,เข้าสู่โหมด Deep standby,เข้าสู่โหมด Deep standby,4,1,3,0
go to standby,เข้าสู้โหมด Standby,เข้าสู้โหมด Standby,เข้าสู้โหมด Standby,เข้าสู้โหมด Standby,4,1,3,0
grab this frame as bitmap,เก็บหน้าจอนี้ลงแฟ้ม,เก็บหน้าจอนี้ลงแฟ้ม,เก็บหน้าจอนี้ลงแฟ้ม,เก็บหน้าจอนี้ลงแฟ้ม,4,1,3,0
green,เขียว,เขียว,เขียว,เขียว,4,1,3,0
help...,,,ช่วยเหลือ...,,1,1,0,0
horizontal,แนวนอน (H),แนวนอน (H),แนวนอน (H),แนวนอน (H),4,1,3,0
init module,เริ่มต้นโมดูล,เริ่มต้นโมดูล,เริ่มต้นโมดูล,เริ่มต้นโมดูล,4,1,3,0
init modules,เริ่มต้นโมดูล,เริ่มต้นโมดูล,เริ่มต้นโมดูล,,3,1,2,0
insert mark here,แทรกตรงตำแหน่งนี้,แทรกตรงตำแหน่งนี้,แทรกตรงตำแหน่งนี้,แทรกตรงตำแหน่งนี้,4,1,3,0
jump back to the previous title,กลับไปเรื่องก่อนหน้า,กลับไปเรื่องก่อนหน้า,กลับไปเรื่องก่อนหน้า,กลับไปเรื่องก่อนหน้า,4,1,3,0
jump forward to the next title,ข้ามไปยังเรื่องต่อไป,ข้ามไปยังเรื่องต่อไป,ข้ามไปยังเรื่องต่อไป,ข้ามไปยังเรื่องต่อไป,4,1,3,0
leave movie player...,ออกจากส่วนเล่นภาพยนต์...,ออกจากส่วนเล่นภาพยนต์...,ออกจากส่วนเล่นภาพยนต์...,,3,1,2,0
left,ซ้าย,ซ้าย,ซ้าย,ซ้าย,4,1,3,0
length,ความยาว,ความยาว,ความยาว,ความยาว,4,1,3,0
list style compact,,,แสดงรายการแบบสั้น,,1,1,0,0
list style compact with description,,,แสดงรายการแบบสั้นพร้อมคำอธิบาย,,1,1,0,0
list style default,,,แสดงรูปแบบเริ่มต้น,,1,1,0,0
list style single line,,,แสดงแบบบรรทัดเดียว,,1,1,0,0
locked,ล๊อคแล้ว,ล๊อคแล้ว,ล๊อคแล้ว,ล๊อคแล้ว,4,1,3,0
manual,ทำเอง,ทำเอง,ทำเอง,ทำเอง,4,1,3,0
menu,เมนู,เมนู,เมนู,เมนู,4,1,3,0
mins,น.,น.,น.,น.,4,1,3,0
minutes,นาที,นาที,นาที,นาที,4,1,3,0
month,เดือน,เดือน,เดือน,เดือน,4,1,3,0
move down to last entry,ย้ายลงไปท้ายสุด,ย้ายลงไปท้ายสุด,ย้ายลงไปท้ายสุด,,3,1,2,0
move down to next entry,ย้ายลงไป,ย้ายลงไป,ย้ายลงไป,,3,1,2,0
move up to first entry,ย้ายไปบนสุด,ย้ายไปบนสุด,ย้ายไปบนสุด,,3,1,2,0
move up to previous entry,ย้ายไปก่อนหน้านี้,ย้ายไปก่อนหน้านี้,ย้ายไปก่อนหน้านี้,,3,1,2,0
multinorm,,'','','',3,0,0,3
never,ไม่เลย,ไม่เลย,ไม่เลย,ไม่เลย,4,1,3,0
no,ไม่,ไม่,ไม่,ไม่,4,1,3,0
no CAId selected,ไม่มี CAId ใดๆ ถูกเลือก,ไม่มี CAId ใดๆ ถูกเลือก,ไม่มี CAId ใดๆ ถูกเลือก,ไม่มี CAId ใดๆ ถูกเลือก,4,1,3,0
no CI slots found,ไม่พบ CI,ไม่พบ CI,ไม่พบ CI,ไม่พบ CI,4,1,3,0
no module found,ไม่พบโมดูลใดๆ เลย,ไม่พบโมดูลใดๆ เลย,ไม่พบโมดูลใดๆ เลย,ไม่พบโมดูลใดๆ เลย,4,1,3,0
none,ไม่มี,ไม่มี,ไม่มี,ไม่มี,4,1,3,0
not locked,ไม่ล๊อค,ไม่ล๊อค,ไม่ล๊อค,ไม่ล๊อค,4,1,3,0
nothing connected,ไม่พบการเชื่อมต่อ,ไม่พบการเชื่อมต่อ,ไม่พบการเชื่อมต่อ,ไม่พบการเชื่อมต่อ,4,1,3,0
of a DUAL layer medium used.,ของสื่อบันทึกสองชั้น,ของสื่อบันทึกสองชั้น,ของสื่อบันทึกสองชั้น,ของสื่อบันทึกสองชั้น,4,1,3,0
of a SINGLE layer medium used.,ของสื่อบันทึกแบบชั้นเดียว,ของสื่อบันทึกแบบชั้นเดียว,ของสื่อบันทึกแบบชั้นเดียว,ของสื่อบันทึกแบบชั้นเดียว,4,1,3,0
off,ปิด,ปิด,ปิด,ปิด,4,1,3,0
on,เปิด,เปิด,เปิด,เปิด,4,1,3,0
on READ ONLY medium.,บนสื่อบันทึกอ่านได้อย่างเดียว,บนสื่อบันทึกอ่านได้อย่างเดียว,บนสื่อบันทึกอ่านได้อย่างเดียว,บนสื่อบันทึกอ่านได้อย่างเดียว,4,1,3,0
once,ครั้งเดียว,ครั้งเดียว,ครั้งเดียว,ครั้งเดียว,4,1,3,0
open nameserver configuration,,ตั้งค่า Nameserver,ตั้งค่า Nameserver,,2,1,1,0
pass,ผ่าน,ผ่าน,ผ่าน,ผ่าน,4,1,3,0
please press OK when ready,กดปุ่ม OK เมื่อพร้อม,กดปุ่ม OK เมื่อพร้อม,กดปุ่ม OK เมื่อพร้อม,,3,1,2,0
"please wait, loading picture...",กำลังโหลดภาพ กรุณารอสักครู่...,กำลังโหลดภาพ กรุณารอสักครู่...,กำลังโหลดภาพ กรุณารอสักครู่...,กำลังโหลดภาพ กรุณารอสักครู่...,4,1,3,0
record,บันทึก,บันทึก,บันทึก,บันทึก,4,1,3,0
recording...,กำลังบันทึกรายการ...,กำลังบันทึกรายการ...,กำลังบันทึกรายการ...,กำลังบันทึกรายการ...,4,1,3,0
red,แดง,แดง,แดง,แดง,4,1,3,0
remove after this position,ลบหลังจากตำแหน่งนี้ออก,ลบหลังจากตำแหน่งนี้ออก,ลบหลังจากตำแหน่งนี้ออก,ลบหลังจากตำแหน่งนี้ออก,4,1,3,0
remove before this position,ลบก่อนหน้าตำแหน่งนี้ออก,ลบก่อนหน้าตำแหน่งนี้ออก,ลบก่อนหน้าตำแหน่งนี้ออก,ลบก่อนหน้าตำแหน่งนี้ออก,4,1,3,0
remove this mark,ลบรายการนี้ออก,ลบรายการนี้ออก,ลบรายการนี้ออก,ลบรายการนี้ออก,4,1,3,0
repeated,เล่นซ้ำ,เล่นซ้ำ,เล่นซ้ำ,เล่นซ้ำ,4,1,3,0
rewind to the previous chapter,กลับไปตอนที่แล้ว,กลับไปตอนที่แล้ว,กลับไปตอนที่แล้ว,กลับไปตอนที่แล้ว,4,1,3,0
right,ขวา,ขวา,ขวา,ขวา,4,1,3,0
scan state,สถานะการค้นหา,สถานะการค้นหา,สถานะการค้นหา,สถานะการค้นหา,4,1,3,0
seconds,วินาที,วินาที,วินาที,วินาที,4,1,3,0
select CAId's,เลือก CAId's,เลือก CAId's,เลือก CAId's,เลือก CAId's,4,1,3,0
select menu entry,เลือกเมนูจากรายการ,เลือกเมนูจากรายการ,เลือกเมนูจากรายการ,,3,1,2,0
show DVD main menu,แสดงเมนูหลักของดีวีดี,แสดงเมนูหลักของดีวีดี,แสดงเมนูหลักของดีวีดี,แสดงเมนูหลักของดีวีดี,4,1,3,0
show event details,แสดงรายละเอียดรายการ,แสดงรายละเอียดรายการ,แสดงรายละเอียดรายการ,แสดงรายละเอียดรายการ,4,1,3,0
simple,แบบง่าย,แบบง่าย,แบบง่าย,แบบง่าย,4,1,3,0
skip backward,ย้อนหลัง,ย้อนหลัง,ย้อนหลัง,ย้อนหลัง,4,1,3,0
skip forward,ข้ามไป,ข้ามไป,ข้ามไป,ข้ามไป,4,1,3,0
standard,มาตรฐาน,มาตรฐาน,มาตรฐาน,,3,1,2,0
start cut here,ตัดตรงนี้,ตัดตรงนี้,ตัดตรงนี้,ตัดตรงนี้,4,1,3,0
stereo,สเตอริโอ,สเตอริโอ,สเตอริโอ,สเตอริโอ,4,1,3,0
switch to the next angle,เลือกมุมมองอันต่อไป,เลือกมุมมองอันต่อไป,เลือกมุมมองอันต่อไป,เลือกมุมมองอันต่อไป,4,1,3,0
switch to the next audio track,เลือกร่องเสียงอันต่อไป,เลือกร่องเสียงอันต่อไป,เลือกร่องเสียงอันต่อไป,เลือกร่องเสียงอันต่อไป,4,1,3,0
switch to the next subtitle language,เลือกซับไตเติ้ลต่อไป,เลือกซับไตเติ้ลต่อไป,เลือกซับไตเติ้ลต่อไป,เลือกซับไตเติ้ลต่อไป,4,1,3,0
template file,ไฟล์ต้นฉบับ,ไฟล์ต้นฉบับ,ไฟล์ต้นฉบับ,ไฟล์ต้นฉบับ,4,1,3,0
testing,,,กำลังทำงาน,,1,1,0,0
this recording,กำลังถูกบันทึก,กำลังถูกบันทึก,กำลังถูกบันทึก,กำลังถูกบันทึก,4,1,3,0
this service is protected by a parental control pin,บริการนี้ถูกควบคุมอายุรับชม,บริการนี้ถูกควบคุมอายุรับชม,บริการนี้ถูกควบคุมอายุรับชม,บริการนี้ถูกควบคุมอายุรับชม,4,1,3,0
"toggle time, chapter, audio, subtitle info",สลับช่วงเวลา ตอนที่ เสียง หรือซับไตเติ้ล,สลับช่วงเวลา ตอนที่ เสียง หรือซับไตเติ้ล,สลับช่วงเวลา ตอนที่ เสียง หรือซับไตเติ้ล,สลับช่วงเวลา ตอนที่ เสียง หรือซับไตเติ้ล,4,1,3,0
unavailable,,,ไม่สามารถใช้ได้,,1,1,0,0
unconfirmed,ยังไม่ยืนยัน,ยังไม่ยืนยัน,ยังไม่ยืนยัน,ยังไม่ยืนยัน,4,1,3,0
unknown,ไม่มีข้อมูล,ไม่มีข้อมูล,ไม่มีข้อมูล,ไม่มีข้อมูล,4,1,3,0
unknown service,ไม่ทราบชนิดบริการ,ไม่ทราบชนิดบริการ,ไม่ทราบชนิดบริการ,ไม่ทราบชนิดบริการ,4,1,3,0
user defined,ผู้ใช้ระบุ,ผู้ใช้ระบุ,ผู้ใช้ระบุ,ผู้ใช้ระบุ,4,1,3,0
vertical,แนวตั้ง (V),แนวตั้ง (V),แนวตั้ง (V),แนวตั้ง (V),4,1,3,0
wait for ci...,,รอ CI,รอ CI,รอ CI,3,1,2,0
wait for mmi...,รอ MMI...,รอ MMI...,รอ MMI...,รอ MMI...,4,1,3,0
waiting,กำลังรอ,กำลังรอ,กำลังรอ,กำลังรอ,4,1,3,0
weekly,รายสัปดาห์,รายสัปดาห์,รายสัปดาห์,รายสัปดาห์,4,1,3,0
yellow,เหลือง,เหลือง,เหลือง,เหลือง,4,1,3,0
yes,ใช่,ใช่,ใช่,ใช่,4,1,3,0
yes (keep feeds),ใช่ (เก็บฟีดนี้ไว้),ใช่ (เก็บฟีดนี้ไว้),ใช่ (เก็บฟีดนี้ไว้),ใช่ (เก็บฟีดนี้ไว้),4,1,3,0
zap,เปลี่ยนช่อง,เปลี่ยนช่อง,เปลี่ยนช่อง,เปลี่ยนช่อง,4,1,3,0
zapped,เปลี่ยนช่องแล้ว,เปลี่ยนช่องแล้ว,เปลี่ยนช่องแล้ว,เปลี่ยนช่องแล้ว,4,1,3,0
\nAdvanced options and settings.,\nตั้งค่าขั้นสูง,\nตั้งค่าขั้นสูง,,\nตั้งค่าขั้นสูง,3,1,2,0
\nEdit the upgrade source address.,\nแก้ไขที่อยู่เพื่อโหลดส่วนปรับปรุง,\nแก้ไขที่อยู่เพื่อโหลดส่วนปรับปรุง,,\nแก้ไขที่อยู่เพื่อโหลดส่วนปรับปรุง,3,1,2,0
\nRestore your backups by date.,\nนำสำรองกลับมาใช้ตามวันที่,\nนำสำรองกลับมาใช้ตามวันที่,,\nนำสำรองกลับมาใช้ตามวันที่,3,1,2,0
\nSelect your backup device.\nCurrent device: ,\nเลือกอุปกรณ์\nอุปกรณ์ปัจจุบันคือ: ,\nเลือกอุปกรณ์\nอุปกรณ์ปัจจุบันคือ: ,,\nเลือกอุปกรณ์\nอุปกรณ์ปัจจุบันคือ: ,3,1,2,0
"\nView, install and remove available or installed packages.",\nตรวจดู ติดตั้งหรือลบส่วนประกอบ,\nตรวจดู ติดตั้งหรือลบส่วนประกอบ,,\nตรวจดู ติดตั้งหรือลบส่วนประกอบ,3,1,2,0
%d jobs are running in the background!,,กำลังมีงานแบบฉากหลัง %d งาน,,กำลังมีงานแบบฉากหลัง %d งาน,2,1,1,0
A recording is currently running. Please stop the recording before trying to configure the positioner.,กำลังบันทึกรายการอยู่ ให้หยุดการบันทึกก่อนตั้งค่าตัวขับจาน,กำลังบันทึกรายการอยู่ ให้หยุดการบันทึกก่อนตั้งค่าตัวขับจาน,,,2,1,1,0
A recording is currently running. Please stop the recording before trying to start the satfinder.,กำลังบันทึกรายอยู่ หยุดการบันทึกก่อนค้นหาดาวเทียม,กำลังบันทึกรายอยู่ หยุดการบันทึกก่อนค้นหาดาวเทียม,,,2,1,1,0
AA,,'',,,1,0,0,1
AB,,'',,,1,0,0,1
About...,เกี่ยวกับ...,เกี่ยวกับ...,,,2,1,1,0
Automatic Scan,ค้นหาอัตโนมัติ,ค้นหาอัตโนมัติ,,ค้นหาอัตโนมัติ,3,1,2,0
BA,,'',,,1,0,0,1
BB,,'',,,1,0,0,1
Behavior of 'pause' when paused,เมื่อกด 'หยุดเล่นชั่วคราว' ให้,เมื่อกด 'หยุดเล่นชั่วคราว' ให้,,เมื่อกด 'หยุดเล่นชั่วคราว' ให้,3,1,2,0
Behavior of 0 key in PiP-mode,เมื่อกด 0 ใน PiP ให้,เมื่อกด 0 ใน PiP ให้,,เมื่อกด 0 ใน PiP ให้,3,1,2,0
Change pin code,เปลี่ยนรหัส,เปลี่ยนรหัส,,,2,1,1,0
Coderate HP,,'',,,1,0,0,1
Coderate LP,,'',,,1,0,0,1
Committed DiSEqC command,,คำสั่ง Committed DiSEqC,,,1,1,0,0
Common Interface Assignment,กำหนดอินเตอร์เฟซพื้นฐาน,กำหนดอินเตอร์เฟซพื้นฐาน,,,2,1,1,0
Conflicting timer,ตารางเวลาซ้ำ,ตารางเวลาซ้ำ,,ตารางเวลาซ้ำ,3,1,2,0
Connected!,,เชื่อมต่อแล้ว!,,,1,1,0,0
Constellation,,'',,,1,0,0,1
Current version:,เวอร์ชั่นปัจจุบัน:,เวอร์ชั่นปัจจุบัน:,,เวอร์ชั่นปัจจุบัน:,3,1,2,0
Deep Standby,,'',,'',2,0,0,2
DiSEqC repeats,,'',,,1,0,0,1
Dialing:,,กำลังโทร:,,,1,1,0,0
Disconnect,,ตัดการเชื่อมต่อ,,,1,1,0,0
Do you really want to check the filesystem?\nThis could take a long time!,ท่านแน่ใจหรือไม่ที่จะตรวจสอบระบบไฟล์?\nเนื่องจากจะใช้เวลานานมากกว่าจะแล้วเสร็จ!,ท่านแน่ใจหรือไม่ที่จะตรวจสอบระบบไฟล์?\nเนื่องจากจะใช้เวลานานมากกว่าจะแล้วเสร็จ!,,ท่านแน่ใจหรือไม่ที่จะตรวจสอบระบบไฟล์?\nเนื่องจากจะใช้เวลานานมากกว่าจะแล้วเสร็จ!,3,1,2,0
"Do you really want to download the plugin \""%s\""?","ท่านต้องการที่จะโหลด Plugin \""%s\"" นี้หรือไม่?","ท่านต้องการที่จะโหลด Plugin \""%s\"" นี้หรือไม่?",,"ท่านต้องการที่จะโหลด Plugin \""%s\"" นี้หรือไม่?",3,1,2,0
"Do you really want to remove the plugin \""%s\""?","ท่านแน่ใจหรือไม่ที่จะลบ Plugin \""%s\"" ออกจากระบบ?","ท่านแน่ใจหรือไม่ที่จะลบ Plugin \""%s\"" ออกจากระบบ?",,"ท่านแน่ใจหรือไม่ที่จะลบ Plugin \""%s\"" ออกจากระบบ?",3,1,2,0
Do you want to do a service scan?,ท่านต้องการค้นหารายการหรือไม่?,ท่านต้องการค้นหารายการหรือไม่?,,ท่านต้องการค้นหารายการหรือไม่?,3,1,2,0
Do you want to do another manual service scan?,ท่านต้องการที่จะทำการค้นหารายการอื่นๆ ต่อหรือไม่?,ท่านต้องการที่จะทำการค้นหารายการอื่นๆ ต่อหรือไม่?,,ท่านต้องการที่จะทำการค้นหารายการอื่นๆ ต่อหรือไม่?,3,1,2,0
Do you want to upgrade the package:\n,ยืนยันจะปรับปรุงส่วนประกอบนี้:\n,ยืนยันจะปรับปรุงส่วนประกอบนี้:\n,,ยืนยันจะปรับปรุงส่วนประกอบนี้:\n,3,1,2,0
Download,ดาวน์โหลด,ดาวน์โหลด,,,2,1,1,0
Edit services list,,แก้ไขสารบัญบริการ,,,1,1,0,0
Edit upgrade source url.,แก้ไข URL ของเซอร์พเวอร์เพื่อปรับปรุง,แก้ไข URL ของเซอร์พเวอร์เพื่อปรับปรุง,,แก้ไข URL ของเซอร์พเวอร์เพื่อปรับปรุง,3,1,2,0
Enable parental control,,เปิดใช้ส่วนควบคุมอายุรับชม,,,1,1,0,0
Error executing plugin,เรียกใช้งาน Plugin ผิดพลาด,เรียกใช้งาน Plugin ผิดพลาด,,เรียกใช้งาน Plugin ผิดพลาด,3,1,2,0
Extended Networksetup Plugin...,Plugin สำหรับตั้งค่าเครือข่าย...,Plugin สำหรับตั้งค่าเครือข่าย...,,Plugin สำหรับตั้งค่าเครือข่าย...,3,1,2,0
Extended Setup...,ตั้งค่าส่วนเพิ่มเติม...,ตั้งค่าส่วนเพิ่มเติม...,,ตั้งค่าส่วนเพิ่มเติม...,3,1,2,0
Flash,แฟรช,แฟรช,,,2,1,1,0
Flashing failed,การลงอิมเมจล้มเหลว,การลงอิมเมจล้มเหลว,,,2,1,1,0
Frontprocessor version: %d,,'',,,1,0,0,1
Install a new image with a USB stick,ติดตั้งอิมเมจจาก USB เมมโมรี่,ติดตั้งอิมเมจจาก USB เมมโมรี่,,ติดตั้งอิมเมจจาก USB เมมโมรี่,3,1,2,0
Install a new image with your web browser,ติดตั้งอิมเมจผ่านเวบ,ติดตั้งอิมเมจผ่านเวบ,,ติดตั้งอิมเมจผ่านเวบ,3,1,2,0
Install extensions.,ติดตั้งส่วนเพิ่มเติม,ติดตั้งส่วนเพิ่มเติม,,ติดตั้งส่วนเพิ่มเติม,3,1,2,0
Install or remove finished.,ติดตั้งหรือลบออกเสร็จแล้ว,ติดตั้งหรือลบออกเสร็จแล้ว,,ติดตั้งหรือลบออกเสร็จแล้ว,3,1,2,0
Installation finished.,การติดตั้งเสร็จแล้ว,การติดตั้งเสร็จแล้ว,,การติดตั้งเสร็จแล้ว,3,1,2,0
Intermediate,ปานกลาง,ปานกลาง,,ปานกลาง,3,1,2,0
Ipkg,,'',,'',2,0,0,2
Job View,ดูงาน,ดูงาน,,ดูงาน,3,1,2,0
Link Quality:,คุณภาพการเชื่อมต่อ:,คุณภาพการเชื่อมต่อ:,,,2,1,1,0
Log results to harddisk,บันทึกผลลัพธ์ลงฮาร์ดไดรฟ์,บันทึกผลลัพธ์ลงฮาร์ดไดรฟ์,,บันทึกผลลัพธ์ลงฮาร์ดไดรฟ์,3,1,2,0
Mainmenu,เมนูหลัก,เมนูหลัก,,เมนูหลัก,3,1,2,0
NFI image flashing completed. Press Yellow to Reboot!,ลงอิมเมจ NFI เรียบร้อยแล้ว กดปุ่มเหลืองเพื่อเริ่มระบบใหม่ (Reboot),ลงอิมเมจ NFI เรียบร้อยแล้ว กดปุ่มเหลืองเพื่อเริ่มระบบใหม่ (Reboot),,,2,1,1,0
Network Setup,ตั้งค่าเครือข่าย,ตั้งค่าเครือข่าย,,ตั้งค่าเครือข่าย,3,1,2,0
New version:,เวอร์ชั่นใหม่:,เวอร์ชั่นใหม่:,,เวอร์ชั่นใหม่:,3,1,2,0
No backup needed,ไม่จำเป็นต้องสำรองข้อมูล,ไม่จำเป็นต้องสำรองข้อมูล,,ไม่จำเป็นต้องสำรองข้อมูล,3,1,2,0
No details for this image file,ไม่มีรายละเอียดของอิมเมจนี้,ไม่มีรายละเอียดของอิมเมจนี้,,,2,1,1,0
No valid service PIN found!\nDo you like to change the service PIN now?\nWhen you say 'No' here the service protection stay disabled!,,ไม่พบรหัสผ่านใดๆ สำหรับบริการ!\nท่านต้องการตั้งรหัสผ่านตอนนี้เลยหรือไม่?\nหากตอบ 'ไม่' หมายถืงท่านไม่ต้องการควบคุมการรับชม,,,1,1,0,0
No valid setup PIN found!\nDo you like to change the setup PIN now?\nWhen you say 'No' here the setup protection stay disabled!,,ไม่พบรหัสผ่านสำหรับตั้งค่าเครื่อง!\nต้องการเปลี่ยนรหัสตอนนี้หรือไม่?\nหากตอบ 'ไม่' หมายถึงยกเลิกการป้องกันด้วยรหัสผ่าน,,,1,1,0,0
"No, do nothing.",ไม่ - ไม่ต้องการทำ,ไม่ - ไม่ต้องการทำ,,ไม่ - ไม่ต้องการทำ,3,1,2,0
"No, just start my %s %s",ไม่ - เพิ่งเริ่มใช้งานเครื่องดรีมบอกซ์,ไม่ - เพิ่งเริ่มใช้งานเครื่องดรีมบอกซ์,,ไม่ - เพิ่งเริ่มใช้งานเครื่องดรีมบอกซ์,3,1,2,0
"No, scan later manually",ไม่ - จะทำการค้นหาเองภายหลัง,ไม่ - จะทำการค้นหาเองภายหลัง,,ไม่ - จะทำการค้นหาเองภายหลัง,3,1,2,0
"OK, guide me through the upgrade process",ตกลง - ช่วยแนะนำขั้นตอนการปรับปรุงด้วย,ตกลง - ช่วยแนะนำขั้นตอนการปรับปรุงด้วย,,ตกลง - ช่วยแนะนำขั้นตอนการปรับปรุงด้วย,3,1,2,0
PIDs,,'',,,1,0,0,1
Parental control type,,ชนิดการควบคุมอายุ,,,1,1,0,0
Password,รหัสผ่าน,รหัสผ่าน,,รหัสผ่าน,3,1,2,0
Phone number,,เลขหมาย,,,1,1,0,0
Play Audio-CD...,,เล่นซีดีเสียง...,,เล่นซีดีเสียง...,2,1,1,0
Play Music...,,เล่นเพลง...,,เล่นเพลง...,2,1,1,0
Please check your network settings!,กรุณตรวจสอบการตั้งค่าเครือข่าย,กรุณตรวจสอบการตั้งค่าเครือข่าย,,,2,1,1,0
Press OK to activate the selected skin.,กดปุ่ม OK เพื่อเริ่มใช้สกินที่เลือกไว้,กดปุ่ม OK เพื่อเริ่มใช้สกินที่เลือกไว้,,,2,1,1,0
Press OK to start the scan,กดปุ่ม OK เพื่อเริ่มค้นหา,กดปุ่ม OK เพื่อเริ่มค้นหา,,,2,1,1,0
Protect setup,,ป้องกันการตั้งค่า,,,1,1,0,0
Provider to scan,,ผู้ให้บริการที่จะค้น,,,1,1,0,0
Remove finished.,ลบออกเรียบร้อยแล้ว,ลบออกเรียบร้อยแล้ว,,ลบออกเรียบร้อยแล้ว,3,1,2,0
Remove timer,เอาตารางเวลานี้ออก,เอาตารางเวลานี้ออก,,เอาตารางเวลานี้ออก,3,1,2,0
Restore is running...,กำลังนำสำรองกลับมาใช้...,กำลังนำสำรองกลับมาใช้...,,,2,1,1,0
Satfinder,ค้นหาดาวเทียม,ค้นหาดาวเทียม,,,2,1,1,0
Select upgrade source to edit.,เลือกที่มาเพื่อปรับปรุง,เลือกที่มาเพื่อปรับปรุง,,เลือกที่มาเพื่อปรับปรุง,3,1,2,0
Seperate titles with a main menu,แยกเรื่องนี้ออกจากเมนูหลัก,แยกเรื่องนี้ออกจากเมนูหลัก,,แยกเรื่องนี้ออกจากเมนูหลัก,3,1,2,0
Show services beginning with,,แสดงบริการที่เริ่มต้นด้วย,,,1,1,0,0
Signal Strength:,ความเข้มสัญญาณ:,ความเข้มสัญญาณ:,,,2,1,1,0
Single transponder,,ทรานสปอนเดอร์เดียว,,,1,1,0,0
Software restore,นำสำรองกลับมาใช้,นำสำรองกลับมาใช้,,นำสำรองกลับมาใช้,3,1,2,0
Standby / Restart,ปิดเครื่อง,ปิดเครื่อง,,,2,1,1,0
Terrestrial provider,,ผู้ให้บริการภาคพื้นดิน,,,1,1,0,0
The backup failed. Please choose a different backup location.,การสำรองข้อมูลล้มเหลว กรุณาเลือกแหล่งจัดเก็บข้อมูลอื่น,การสำรองข้อมูลล้มเหลว กรุณาเลือกแหล่งจัดเก็บข้อมูลอื่น,,การสำรองข้อมูลล้มเหลว กรุณาเลือกแหล่งจัดเก็บข้อมูลอื่น,3,1,2,0
The following device was found:\n\n%s\n\nDo you want to write the USB flasher to this stick?,พบอุปกรณ์ดังนี้:\n\n%s\n\nท่านต้องการที่จะเขียน USB flasher ลงเมโมรี่นี้หรือไม่?,พบอุปกรณ์ดังนี้:\n\n%s\n\nท่านต้องการที่จะเขียน USB flasher ลงเมโมรี่นี้หรือไม่?,,,2,1,1,0
The results have been written to %s.,ผลลัพธ์ถูกเขียนลง %s.,ผลลัพธ์ถูกเขียนลง %s.,,ผลลัพธ์ถูกเขียนลง %s.,3,1,2,0
The wizard can backup your current settings. Do you want to do a backup now?,ตัวช่วยเหลือสามารถสำรองข้อมูลการตั้งค่าให้ท่านได้ ท่านต้องการที่จะสำรองข้อมูลตอนนี้หรือไม่?,ตัวช่วยเหลือสามารถสำรองข้อมูลการตั้งค่าให้ท่านได้ ท่านต้องการที่จะสำรองข้อมูลตอนนี้หรือไม่?,,ตัวช่วยเหลือสามารถสำรองข้อมูลการตั้งค่าให้ท่านได้ ท่านต้องการที่จะสำรองข้อมูลตอนนี้หรือไม่?,3,1,2,0
The wizard is finished now.,จบการทำงานของตัวช่วยเหลือ,จบการทำงานของตัวช่วยเหลือ,,จบการทำงานของตัวช่วยเหลือ,3,1,2,0
There might not be enough space on the selected partition..\nDo you really want to continue?,เนื้อที่บนพาร์ทิชั่นที่เลือกไม่พอ\nต้องการทำต่อหรือไม่?,เนื้อที่บนพาร์ทิชั่นที่เลือกไม่พอ\nต้องการทำต่อหรือไม่?,,เนื้อที่บนพาร์ทิชั่นที่เลือกไม่พอ\nต้องการทำต่อหรือไม่?,3,1,2,0
Tuner status,สถานะของ Tuner,สถานะของ Tuner,,,2,1,1,0
USB stick wizard,ตัวช่วยสำหรับ USB,ตัวช่วยสำหรับ USB,,,2,1,1,0
Uncommitted DiSEqC command,,คำสั่ง Uncommitted DiSEqC,,,1,1,0,0
Unicable LNB,,'',,,1,0,0,1
Upgrade finished.,อัพเกรดเสร็จสิ้น,อัพเกรดเสร็จสิ้น,,อัพเกรดเสร็จสิ้น,3,1,2,0
