msgid,openatv,openhdf,openpli,openvix,STATUS
Channel buttons invert,Інверсія дії кнопок каналів,,,,SOLITARY
Channel list show MiniTV when Skin use.,В списку каналів показувати Міні-ТВ при використанні скіну.,,,,SOLITARY
Channel list show MiniTV*,Показати Міні-ТВ в списку каналів*,,,,SOLITARY
Channel selection configuration,Налаштування списку каналів,,,,SOLITARY
Channel selection settings,Налаштування списку каналів,,,,SOLITARY
Channel zap delay another button,Затримка переключення каналу при наступному натисканні,,,,SOLITARY
Channel zap delay first button,Затримка переключення каналу при першому натисканні,,,,SOLITARY
Channel zap delay mode,Режим затримки переключення каналу,,,,SOLITARY
ChannelEPG settings,Налаштування EPG каналів,,,,SOLITARY
Channelname,Назва каналу,,,,SOLITARY
Channelselection:,Вибір каналу:,,,,SOLITARY
Character device,Властивість пристрою,,,,SOLITARY
Check HDD,Перевірити HDD,,,,SOLITARY
Check power and input state from TV,Перевірити живлення та стан входу від телевізора,,,,SOLITARY
Check/Install online updates (you must have a working internet connection),Перевірка/Установка оновлень (потрібно інтернет-з'єднання),,,,SOLITARY
Children,Дитяча,,,'',INCOMPLETE (SOME)
Childrens,Дитячі,,,'',INCOMPLETE (SOME)
Chipset,Чіпсет ,,,,SOLITARY
Chipset:\t\t%s,Чіпсет: \t\t%s,,,,SOLITARY
Choice Box,Зробіть вибір,,,,SOLITARY
"Choice where to put \""%s\""","Вибір де поставити \""%s\""",,,,SOLITARY
Choose a country scheme for decoding genre information in EPG events.,Виберіть країну для визначення інформації про жанр в передачах EPG.,,,'',INCOMPLETE (SOME)
Choose a country scheme for decoding rating information in EPG events.,Виберіть країну для визначення рейтингової інформації в передачах EPG.,,,'',INCOMPLETE (SOME)
Choose a label that will identify this device within IceTV services.,"Виберіть емблему, яка буде ідентифікувати цей пристрій у послугах IceTV.",,,,SOLITARY
Choose a setting where your receiver wakes up from standby.,"Виберіть параметр, у якому приймач включиться в режимі очікування.",,,,SOLITARY
Choose dvb wait delay for ci response.,Виберіть затримку dvb для очікування відповіді від СІ.,,,,SOLITARY
Choose how often to connect to IceTV server to check for updates.,"Виберіть частоту підключення до сервера IceTV, щоб перевірити наявність оновлень.",,,,SOLITARY
Choose style of main menus,Виберіть стиль Головного Меню,,,,SOLITARY
Choose the CI protocol operation mode for standard ci or ciplus.,Виберіть режим роботи протоколу CI для стандартного CI або CIplus.,,,,SOLITARY
Choose the display formatting style for dates. 'D' / 'DD' is the date and 'M' / 'MM' is the month in digits.  ('DD' and 'MM' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.,"Виберіть стиль відображення дат. 'D'/'DD' - це дата, а 'M'/'MM' - місяць у цифрах. ('DD' і 'MM' мають на початку нулі для однозначних значень.) Екран буде заснований на вашому виборі, але на нього може вплинути скін.",,,'',INCOMPLETE (SOME)
"Choose the display formatting style for times. 'H' / 'HH' is the hour for a 24 hour clock, 'h' / 'hh' is the hour for a 12 hour clock, 'mm' is the minutes and 'ss' is the seconds.  ('HH' and 'hh' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.","Виберіть стиль відображення часу. 'H'/'HH' - час для 24-годинного годинника, 'h'/'hh' - час для 12-годинного годинника, 'mm' - хвилини, а ss - секунди. ('HH' і 'hh' мають на початку нулі для однозначних значень.) Екран буде заснований на вашому виборі, але може впливати скін.",,,'',INCOMPLETE (SOME)
Choose the front panel display formatting style for dates. 'D' / 'DD' is the date and 'M' / 'MM' is the month in digits.  ('DD' and 'MM' have leading zeros for single digit values.) The screen display will be based on your choice but can be influenced by the skin.,"Виберіть стиль відображення на передній панелі для дат. 'D'/'DD' - це дата, а 'M'/'MM' - місяць у цифрах. ('DD' і 'MM' мають на початку нулі для однозначних значень.) Екран буде заснований на вашому виборі, але на нього може вплинути скін.",,,'',INCOMPLETE (SOME)
"Choose the front panel display formatting style for times. 'H' / 'HH' is the hour for a 24 hour clock, 'h' / 'hh' is the hour for a 12 hour clock, 'mm' is the minutes.  ('HH' and 'hh' have leading zeros for single digit values.) The front panel display will be based on your choice but can be influenced any applicable skin.","Виберіть стиль відображення дисплея на передній панелі часу. 'H'/'HH' - час для 24-годинного годинника, 'h'/'hh' - час для 12-годинного годинника, 'mm' - хвилини. ('HH' і 'hh' мають на початку нулі для однозначних значень.) Дисплей на передній панелі буде заснований на вашому виборі, але може вплинути скін.",,,'',INCOMPLETE (SOME)
Choose the location for crash and debuglogs.,Виберіть каталог для крешлогів.,,,,SOLITARY
Choose what you want the button '0' to do when PIP is active.,"Вкажіть дію для кнопки '0', коли вікно PIP активне.",,,,SOLITARY
Choose where to mount your devices to:,Виберіть точку монтування для пристрою:,,,,SOLITARY
Choose whether AAC sound tracks should be transcoded.,"Вкажіть, чи потрібно перекодувати звук AAC.",,,'',INCOMPLETE (SOME)
Choose whether AC3 Plus sound tracks should be transcoded to AC3.,"Виберіть, чи звукові доріжки AC3 Plus повинні бути транскодувані в AC3.",,,,SOLITARY
Choose whether AC3 sound tracks should be downmixed to stereo.,"Виберіть, чи звукові доріжки AC3 повинні відтворюватися в режимі стерео.",,,,SOLITARY
Choose whether DTS channel sound tracks should be downmixed or transcoded.,"Виберіть, чи будуть відтворюватися звукові доріжки каналу DTS чи перекодувати їх.",,,,SOLITARY
Choose whether DTS channel sound tracks should be downmixed to stereo.,"Виберіть, чи будуть відтворюватися звукові доріжки каналу DTS в режимі стерео.",,,,SOLITARY
Choose whether WMA Pro channel sound tracks should be downmixed or transcoded.,"Виберіть, чи будуть відтворюватися звукові доріжки каналу WMA Pro чи перекодувати їх.",,,,SOLITARY
Choose whether multi channel sound tracks should be convert to PCM or SPDIF.,"Виберіть, чи слід багатоканальні звукові доріжки конвертувати в PCM або SPDIF.",,,,SOLITARY
Choose whether multi channel sound tracks should be output as PCM.,"Виберіть, чи багатоканальні звукові доріжки виводити як PCM.",,,'',INCOMPLETE (SOME)
Choose whether or not to show an icon when a motorized dish is moving.,"Виберіть, чи потрібно показати іконку при русі антени з мотопідвісом.",,,,SOLITARY
Choose which level of menu/setting's to display. 'Expert'-level shows all items.,Виберіть рівень відображення для налаштувань меню. 'Експерт'-відображаються всі елементи.,,,,SOLITARY
Chronik,Хроніка,,,,SOLITARY
Clean (Just flash and start clean),Очистити (Просто прошити і не відновлювати),,,,SOLITARY
Clean network trash cans,Видалити мережеві дані з кошика,,,,SOLITARY
Click on your remote on the button you want to change,"Натисніть на пульті ту кнопку, дію якої хочете змінити",,,,SOLITARY
Client Info ( Oscam-Version: %s ),Інформація Client(Оскам-Версія: %s),,,'',INCOMPLETE (SOME)
ClientIP,АПКлієнт,,,,SOLITARY
Clock:,Годинник:,,,,SOLITARY
Close PiP on exit,Закрити ПІП на виході,,,,SOLITARY
Close bouquet list.,Закрити список фаворитів.,,,,SOLITARY
Collapse,Згорнути,,,,SOLITARY
Colombia,Колумбія,,,'',INCOMPLETE (SOME)
Color,Колір,,,,SOLITARY
Color space,Колірний простір,,,,SOLITARY
Comedy,Комедія,,,'',INCOMPLETE (SOME)
Comic,Комедійний,,,,SOLITARY
Command To Run,Команда для запуску,,,,SOLITARY
Command type,Тип команди,,,,SOLITARY
Compensate for overscan,Очистити для пошуку,,,,SOLITARY
Complete Backup,Повна копія іміджу,,,,SOLITARY
Computer,Комп’ютер,,,,SOLITARY
Config,Налаштування,,,,SOLITARY
Config file name (ok to change):,Ім'я файлу конфігурації (ОК щоб змінити):,,,,SOLITARY
Configure default setting for new timers. Need a restart after changing.,Налаштувати параметри за замовчуванням для нових таймерів. Потрібно перезавантажити після зміни.,,,,SOLITARY
Configure for which types of recordings a warning about active recordings is shown when attempting to restart the box or the GUI.,"Вкажіть для яких типів записів слід виводити попередження, коли буде обрано перезавантаження приймача або користувача інтерфейсу.",,,,SOLITARY
Configure how recording filenames are constructed. Standard: Date Time - Channel - Title Very very short: Title Very short: Title - Date Time Short with time: Date Time - Title Short: Date - Title Long: Date Time - Channel - Title - Info,"Налаштуйте, як створюються імена файлів запису. Стандарт: Дата Час - Канал - Дуже дуже коротка назва: Дуже коротка назва: Назва - Дата Час Короткий з часом: Дата Час - Коротка назва: Дата - Назва Тривалість: Дата Час - Канал - Назва - Інформація",,,,SOLITARY
Configure if and how long the latest service in the PiP will be remembered.,"Налаштуйте, чи та як довго зберігатиметься останній канал в ПІП.",,,,SOLITARY
Configure if and how wide the service name column will be shown in the channel selection list.,"Вкажіть, чи потрібно назву каналів в селекторі каналів показати в вигляді стовпця (по ширині).",,,'',INCOMPLETE (SOME)
Configure if epg.dat should be saved at all.,Налаштування збереження epg.dat.,,,,SOLITARY
Configure if service picons will be shown in quickzap.,"Вкажіть, чи потрібно показати пікони при швидкому перемиканні.",,,,SOLITARY
Configure if service picons will be shown in the servicelist.,"Вкажіть, чи потрібно показати пікони у списку каналів.",,,,SOLITARY
Configure the alignment of events.,Налаштування вирівнювання інформації про передачу.,,,,SOLITARY
Configure the alignment of service names.,Налаштування вирівнювання назви каналу.,,,,SOLITARY
Configure the brightness level of the front panel display for dimmed operation.,Регулювання яскравості дисплея на передній панелі у режимі затемнення.,,,'',INCOMPLETE (SOME)
Configure the cursor behaviour in the channel selection list. When opening the channel selection list you can remain on the current service or already select up/down and you are able to revert the B+/B- buttons.,"Налаштування поведінки курсора у списку каналів. При відкритті списку каналів кнопками, курсор можете залишити на поточному каналі або перенесеним вгору чи вниз вибором кнопки CHANNEL +/- або ж можна задати зворотний порядок.",,,,SOLITARY
Configure the display resolution and the font used for teletext.,Налаштування розширення екрану і розмір шрифту для роботи з телетекстом.,,,,SOLITARY
Configure the duration in minutes for the sleep timer.,Налаштування тривалості в хвилинах для таймера сну.,,,,SOLITARY
Configure the end coordinate in x of the teletext display area.,Налаштування кінцевої координати Х відображення телетексту.,,,,SOLITARY
Configure the end coordinate in y of the teletext display area.,Налаштування кінцевої координати Y відображення телетексту.,,,,SOLITARY
Configure the fast mode audio volume step size (limit 1-10). Activated when volume key permanent press or press fast in a row.,"Налаштування розміру кроку гучності звуку для швидкого режиму (обмеження 1-10). Активується, коли клавіша гучності постійно натиснена, або часто натискається.",,,,SOLITARY
"Configure the font size relative to default size, so 1 increases by 1 point size, and -1 decreases by 1 point size.","Налаштуйте розмір шрифту по відношенню до розміру за замовчуванням, так 1 збільшує на 1 пункт шрифт,  а -1 зменшує на 1 пункт.",,,,SOLITARY
Configure the function of a long press on the power button.,Налаштування функції тривалого натискання на кнопку живлення.,,,,SOLITARY
Configure the function of a short press on the power button.,Налаштування функції короткого натискання на кнопку живлення.,,,,SOLITARY
Configure the general audio volume step size (limit 1-10).,Налаштуйте загальний розмір кроку величини аудіо (обмеження 1-10).,,,,SOLITARY
Configure the hard disk drive to go to standby after the specified idle time when the box is in standby.,"Вкажіть, через який час знаходження приймача в режимі очікування або невикористання, переводити жорсткий диск в режим очікування.",,,,SOLITARY
Configure the height of the TrueType font letters used for teletext.,Налаштування висоти букв шрифту TrueType для телетексту.,,,,SOLITARY
Configure the history of time that will be presented.,"Налаштування історії часу, яка буде представлена.",,,,SOLITARY
"Configure the minimum width before showing the 'i' icon, '0' is equal to not showing the icon at all.","Вкажіть мінімальну ширину іконок 'i', '0' означає не показувати іконки взагалі.",,,'',INCOMPLETE (SOME)
Configure the screen resolution for teletext (Not all skins support full-HD teletext).,Налаштування розширення екрану для відтворення телетексту (не всі скіни підтримують full-HD телетекст).,,,,SOLITARY
Configure the start coordinate in x of the teletext display area.,Налаштування початкової координати Х відображення телетексту.,,,,SOLITARY
Configure the start coordinate in y of the teletext display area.,Налаштування початкової координати Y відображення телетексту.,,,,SOLITARY
Configure the transparency of the black background of subtitles.,Налаштування прозорості для чорного фону субтитрів.,,,,SOLITARY
Configure the width of the TrueType font letters used for teletext.,Налаштування ширини букв шрифту TrueType для телетексту.,,,,SOLITARY
"Configure to show channel names, numbers, picons or all three inside EPG.","Налаштуйте відображення назв каналів, чисел, піконів, або всіх трьох у EPG.",,,,SOLITARY
Configure whether a bold TrueType font is used for teletext.,Налаштування звичайний чи жирний шрифт TrueType для відтворення телетексту.,,,,SOLITARY
Configure whether a fixed font or a scalable TrueType font is used for teletext.,Налаштування маштабування або фіксований розмір шрифту TrueType для відтворення телетексту.,,,,SOLITARY
Configure whether another tuner from the preferred list is allocated for recordings instead of sharing a tuner that is already active receiving the same live TV channel.,"Налаштуйте, чи застосувати інший тюнер для запису передачі замість того, що в даний момент приймає цей же канал.",,,,SOLITARY
Configure whether another tuner from the preferred list is allocated instead of sharing a tuner that is already active recording the same channel.,"Налаштуйте, чи застосувати інший тюнер замість того, що в даний момент активний, для запису цього ж каналу.",,,,SOLITARY
Configure whether the 'recording' symbol (in the display skin and LCD skin) is visible for real recordings only or also for streaming and pseuso recordings (e.g. EPGrefresh).,"Вкажіть, коли виводити значок 'запис' на дисплей приймача, тільки при записі передач або при потоковій передачі і псевдо записах теж (наприклад при оновленні ЕПГ).",,,,SOLITARY
"Configure which tuner will be preferred for recordings, when more than one tuner is available. 'Disabled' would select a tuner based on preferred tuner in customise screen. 'Auto' would choose based on E2's default rules, ignoring preferred tuner in customise screen.","Вкажіть, який тюнер переважає для запису, якщо в приймачі їх декілька.",,,,SOLITARY
Configure your Network,Налаштування Вашої мережі,,,,SOLITARY
"Congratulations, you have successfully configured your %s %s for use with the IceTV Smart Recording service. Your IceTV guide will now download in the background.","Вітаємо, Ви успішно налаштували ваш %s %s для використання з послугою IceTV запис передачі. Ваш путівник IceTV тепер завантажиться у фоновому режимі.",,,,SOLITARY
Connect to IceTV server every,Підключення до сервера IceTV кожен,,,,SOLITARY
Contacting IceTV server and setting up your %s %s.,Зв'язок із сервером IceTV та налаштування вашого %s %s.,,,,SOLITARY
Continue in background,Фоновий режим,,,,SOLITARY
Control LED can be turned on or off here.,'',,,'',EMPTY (SOME)
Control of the position how finished timer are shown in the Timer List.,Налаштуйте позицію завершених таймерів в списку таймерів.,,,,SOLITARY
Control the Infobar fading speed,Управління швидкістю згасання Інфобару,,,,SOLITARY
Control your Softcams,Керування емуляторами,,,,SOLITARY
Cooking,Приготування їжі,,,,SOLITARY
Cool Channel Guide,'',,,,SOLITARY
Cool Easy Guide,'',,,,SOLITARY
Cool Info Guide,'',,,,SOLITARY
Cool Single Guide,'',,,,SOLITARY
Copy %d elements,Копіювання %d елементів,,,,SOLITARY
Copy 1 element,Копіювання 1 елементу,,,,SOLITARY
Copy file,Копіювати файл,,,,SOLITARY
Copy file/directory to target directory,Копіювати файл/каталог до цільового каталогу,,,,SOLITARY
Copy files/directories to target directory,Копіювати файлів/каталогів до цільового каталогу,,,,SOLITARY
Copy folder,Копіювати папку,,,,SOLITARY
Copying files,Копіювання файлів,,,,SOLITARY
Cores: %s,Ядра: %s,,,,SOLITARY
Could not connect to %s %s .NFI image feed server:,Не вдалося підключитися до %s %s .NFI сервер іміджу,,,,SOLITARY
Could not connect to server,Не вдалося підключитися до сервера,,,,SOLITARY
Could not find suitable media - Please remove some downloaded images or insert a media (e.g. USB stick) with sufficient free space and try again!,"Не вдалося знайти відповідні носії. Видаліть деякі завантажені іміджі, або вставте носій (наприклад, флешку) з достатнім вільним об’ємом і повторіть спробу!",,,,SOLITARY
Could not load Medium! No disc inserted?,Неможливо визначити носій! Диск не вставлено?,,,,SOLITARY
Country,Країни,,,'',INCOMPLETE (SOME)
Country for EPG event genre information,Інформація про жанр передачі EPG,,,'',INCOMPLETE (SOME)
Country for EPG event rating information,Інформація про рейтинг передач EPG в країні,,,'',INCOMPLETE (SOME)
Cpu,Процесор,,,,SOLITARY
Crash at skin error for debug reasons ?,Крешлог при помилці скіну для визначення причин?,,,,SOLITARY
Create,Створити,,,,SOLITARY
Create Bludisc ISO file,Створити Блю-рей диск з ISO файлом,,,,SOLITARY
Create ISO,Створити ISO,,,,SOLITARY
Create directory/folder,Створити каталог/папку,,,,SOLITARY
Create separate radio userbouquet,Створити окремий фаворитний радіо-список,,,'',INCOMPLETE (SOME)
Create symlink to file,Створити посилання на файл,,,,SOLITARY
Create user-named symbolic link,Створити лінк користувач-назва,,,,SOLITARY
Create:,Створення:,,,,SOLITARY
Create: Recovery Fullbackup %s,Створити: Резервну копію відновлення %s,,,,SOLITARY
Cricket,Крикет,,,,SOLITARY
Crime,Кримінал,,,,SOLITARY
Croatia,Хорватія,,,,SOLITARY
CronManager,Менеджер Cron,,,,SOLITARY
Cult,Культ,,,,SOLITARY
Current Affairs,Поточні справи,,,,SOLITARY
Current installed,Встановлено поточний,,,,SOLITARY
Current location,Поточне розташування,,,,SOLITARY
Custom,Користувацька,,,,SOLITARY
Customise,Опції,,,,SOLITARY
Customise enigma2 personal settings,Персональні налаштування користувача enigma2,,,,SOLITARY
Cutlist Editor,Відео Редактор,,,,SOLITARY
Cycling,Велоспорт,,,,SOLITARY
Czechia,Чехія,,,,SOLITARY
DO NOT POWER OFF YOUR DEVICE WHILE UPDATING!\nUpdate now?,НЕ ВИКЛЮЧАЙТЕ ВАШ ПРИСТРІЙ ПІД ЧАС ОНОВЛЕННЯ!\nОновити зараз?,,,,SOLITARY
DTS,'',,,'',EMPTY (SOME)
DTS HD downmix,DTS HD мікшування,,,,SOLITARY
DTS/DTS-HD HR/DTS-HD MA/DTS:X,'',,,,SOLITARY
DVD File Browser,Оглядач файлів DVD,,,,SOLITARY
DVD Titlelist,Список назв DVD,,,,SOLITARY
DVDPlayer,DVD-Програвач,,,,SOLITARY
Daily,Щодня,,,,SOLITARY
Dance,Танці,,,,SOLITARY
Date reverse,Дата зворотньо,,,,SOLITARY
Date style,Стиль дати,,,'',INCOMPLETE (SOME)
Dating,'',,,,SOLITARY
Day D Mon,День Д Міс,,,'',INCOMPLETE (SOME)
Day D-Mon,День Д-Міс,,,'',INCOMPLETE (SOME)
Day D/M,День Д/М,,,'',INCOMPLETE (SOME)
Day D/MM,День Д/ММ,,,'',INCOMPLETE (SOME)
Day DD Mon,День ДД ММ,,,'',INCOMPLETE (SOME)
Day DD-Mon,День ДД-ММ,,,'',INCOMPLETE (SOME)
Day DD/M,День ДД/М,,,,SOLITARY
Day DD/MM,День ДД/ММ,,,'',INCOMPLETE (SOME)
Day M/D,День М/Д,,,'',INCOMPLETE (SOME)
Day M/DD,День М/ДД,,,'',INCOMPLETE (SOME)
Day MM/D,День ММ/Д,,,'',INCOMPLETE (SOME)
Day MM/DD,День ММ/ДД,,,'',INCOMPLETE (SOME)
Day Mon D,День Міс Д,,,'',INCOMPLETE (SOME)
Day Mon DD,День Міс ДД,,,'',INCOMPLETE (SOME)
Day Mon-D,День Мшс-Д,,,'',INCOMPLETE (SOME)
Day Mon-DD,День Міс-ДД,,,'',INCOMPLETE (SOME)
Dayname D Month Year,Формат Д Місяць Рік,,,'',INCOMPLETE (SOME)
Dayname D-Month-Year,Формат Д-Місяць-Рік,,,'',INCOMPLETE (SOME)
Dayname D. Month Year,Формат Д. Місяць Рік,,,'',INCOMPLETE (SOME)
Dayname D.M.Year,Формат Д.М.Рік,,,'',INCOMPLETE (SOME)
Dayname D.MM.Year,Формат Д.ММ.Рік,,,'',INCOMPLETE (SOME)
Dayname D/M/Year,Формат Д/М/Рік,,,'',INCOMPLETE (SOME)
Dayname D/MM/Year,Формат Д/ММ/Рік,,,'',INCOMPLETE (SOME)
Dayname DD Month Year,Формат ДД Місяць Рік,,,'',INCOMPLETE (SOME)
Dayname DD-Month-Year,Формат ДД-Місяць-Рік,,,'',INCOMPLETE (SOME)
Dayname DD. Month Year,Формат ДД. Місяць Рік,,,'',INCOMPLETE (SOME)
Dayname DD.M.Year,Формат ДД.М.Рік,,,'',INCOMPLETE (SOME)
Dayname DD.MM.Year,Формат ДД.ММ.Рік,,,'',INCOMPLETE (SOME)
Dayname DD/M/Year,Формат ДД/М/Рік,,,'',INCOMPLETE (SOME)
Dayname DD/MM/Year,Формат ДД/ММ/Рік,,,'',INCOMPLETE (SOME)
Dayname M/D/Year,Формат М/Д/Рік,,,'',INCOMPLETE (SOME)
Dayname M/DD/Year,Формат М/ДД/Рік,,,'',INCOMPLETE (SOME)
Dayname MM/D/Year,Формат ММ/Д/Рік,,,'',INCOMPLETE (SOME)
Dayname MM/DD/Year,Формат ММ/ДД/Рік,,,'',INCOMPLETE (SOME)
Dayname Month D Year,Формат Місяць Д Рік,,,'',INCOMPLETE (SOME)
Dayname Month DD Year,Формат Місяць ДД Рік,,,'',INCOMPLETE (SOME)
Dayname Month-D-Year,Формат Місяць-Д-Рік,,,'',INCOMPLETE (SOME)
Dayname Month-DD-Year,Формат Місяць-ДД-Рік,,,'',INCOMPLETE (SOME)
Dayname Year Month D,Формат Рік Місяць Д,,,'',INCOMPLETE (SOME)
Dayname Year Month DD,Формат Рік Місяць ДД,,,'',INCOMPLETE (SOME)
Dayname Year-Month-D,Формат Рік-Місяць-Д,,,'',INCOMPLETE (SOME)
Dayname Year-Month-DD,Формат Рік-Місяць-ДД,,,'',INCOMPLETE (SOME)
Dayname Year/M/D,Формат Рік/М/Д,,,'',INCOMPLETE (SOME)
Dayname Year/M/DD,Формат Рік/М/ДД,,,'',INCOMPLETE (SOME)
Dayname Year/MM/D,Формат Рік/ММ/Д,,,'',INCOMPLETE (SOME)
Dayname Year/MM/DD,Формат Рік/ММ/ДД,,,'',INCOMPLETE (SOME)
Deactivate,Зупинити,,,,SOLITARY
Decryption & Parental Control,Декодування і Батьківський контроль,,,,SOLITARY
Default  (keymap.xml),За замовчуванням (keymap.xml),,,,SOLITARY
Default 'After event' *,За замовчуванням 'Після запису' *,,,,SOLITARY
Default 'Timer type' *,За замовчуванням 'Тип таймера' *,,,,SOLITARY
Default (Instant Record),За замовчуванням (Миттєвий запис),,,,SOLITARY
Default (Timeshift),За замовчуванням (ТаймШифт),,,,SOLITARY
Default CPU priority (nice) for executed scripts. This can reduce the load so that scripts do not interfere with the rest of the system. (higher values = lower priority),"Пріоритет CPU за замовчуванням (точний) для виконаних скриптів. Це може зменшити навантаження, так що скрипти не заважають решті системи. (більш високі значення = нижчий пріоритет)",,,,SOLITARY
Default Folder,Папка За замовчуванням,,,,SOLITARY
Default I/O priority (ionice) for executed scripts. This can reduce the load so that scripts do not interfere with the rest of the system. (higher values = lower priority),"Пріоритет I/O за умовчанням для виконаних сценаріїв. Це може зменшити навантаження, так що скрипти не заважають решті системи. (більш високі значення = нижчий пріоритет)",,,,SOLITARY
Default Modes Selected.,Вибір Стандартних режимів.,,,,SOLITARY
Default directory sorting,Стандартне сортування каталогів,,,,SOLITARY
Default file sorting left,Стандартне сортування файлів зліва,,,,SOLITARY
Default file sorting right,Стандартне сортування файлів справа,,,,SOLITARY
Default files/folders to backup,Файли/папки для резервної копії за замовчуванням,,,,SOLITARY
Default folder,Папки за замовчуванням,,,,SOLITARY
"Default folder if the left or right folder isn't saved, and target folder for button 5.","Папки за замовчуванням, якщо ліву або праву папку не збережено, і цільову папку для кнопки 5.",,,,SOLITARY
Default recording type,Тип запису за замовчуванням,,,,SOLITARY
Default sorting method for directories on both sides.,Метод сортування за замовчуванням для каталогів з обох сторін.,,,,SOLITARY
Default sorting method for files on the left side.,Метод сортування за замовчуванням для файлів з лівого боку.,,,,SOLITARY
Default sorting method for files on the right side.,Метод сортування за замовчуванням для файлів з правого боку.,,,,SOLITARY
Defines how fast the time jumps are repeated. Values lower than 500ms may be problematic with NAS.,Визначає час повторного запиту. Значення нижче 500 мс можуть бути проблематичними з NAS.,,,,SOLITARY
"Defines the jump distance for backward jumps. The value is multiplied by the rewind speed, e.g. -4x. Values significantly lower than 2s may not work with all media files.","Визначає часовий інтервал зворотного перемотування. Значення множаться на швидкість зворотного перемотування, наприклад -4х. Значення нижче 2s можуть працювати не з усіма медіафайлами.",,,,SOLITARY
"Defines the jump distance for forward jumps. The value is multiplied by the wind speed, e.g. 4x. Values significantly lower than 4s may not work with all media files.","Визначає часовий інтервал перемотування вперед. Значення множаться на швидкість перемотування вперед, наприклад -4х. Значення нижче 4s можуть працювати не з усіма медіафайлами.",,,,SOLITARY
Defines which fast forward speeds are using normal cueing. All other forward speeds and all rewind speeds use time jumps.,Визначає швидкість перемотування вперед в нормальному режимі. Решта швидкості (вперед і назад) будуть використовувати тимчасові інтервали.,,,,SOLITARY
Delay in milliseconds after finish scrolling text on display.,Затримка в мілісекундах після прокрутки тексту на дисплеї.,,,'',INCOMPLETE (SOME)
Delay in milliseconds before start of scrolling text on display.,Затримка в мілісекундах після прокрутки тексту на дисплеї.,,,'',INCOMPLETE (SOME)
Delay time,Час затримки,,,,SOLITARY
Delete %d elements,Видалити %d елементів,,,,SOLITARY
Delete 1 element,Видалити 1 елемент,,,,SOLITARY
Delete EPG,Видалити ЕПГ,,,,SOLITARY
Delete Language,Видалити мови,,,,SOLITARY
Delete Plugins,Видалити плагіни,,,,SOLITARY
Delete all the text,Видалити весь текст,,,,SOLITARY
Delete and uninstall Plugins. This will remove the Plugin from your box,Видалити плагіни. Дана дія видалить плагіни з Вашого приймача,,,,SOLITARY
Delete current line,Видалити цей рядок,,,,SOLITARY
Delete file or directory (and all its contents),Видалити файл або каталог (і весь його вміст),,,,SOLITARY
Delete folder,Видалення папки,,,,SOLITARY
Delete image,Видалення іміджу,,,,SOLITARY
Delete the current timeshift buffer and restart timeshift,Видалити файл поточного таймшифта і перезапустити таймшифт,,,,SOLITARY
Delete the selected files or directories,"Видалити вибрані файли, або каталоги",,,,SOLITARY
Deleting files,Видалені файли,,,,SOLITARY
Delivery system workaround,Системний обхід доставки,,,,SOLITARY
Detektiv,Детектив,,,,SOLITARY
Device Manager,Диспетчер пристроїв,,,,SOLITARY
Device Setup,Налаштування пристрою,,,,SOLITARY
Device: ,Пристрій: ,,,,SOLITARY
Diction,Диктор,,,,SOLITARY
Difference between timer begin and end must be equal or greater than %d minutes.\nEnd Action was disabled !,"Різниця між початком і кінцем таймера повина бути рівною або більшою, ніж %d хв.\nДія завершення відключена!",,,,SOLITARY
Dim delay,Затримка затемнення,,,,SOLITARY
Dim the LCD to the level from 'Brightness (Dimmed)' after specified time.,Зміна рівня яскравості LCD-дисплея до значення 'Яскравість (Затемнено)' через вказаний час.,,,,SOLITARY
Disable Animations,Вимкнути Анімацію,,,,SOLITARY
Disable IceTV,Виключити IceTV,,,,SOLITARY
Disable MiniTV,Вимкнути Міні-ТБ,,,,SOLITARY
Disable digital downmix,Виключити цифрове мікшування,,,,SOLITARY
Disable intro screen,Вимкнути екран введення,,,,SOLITARY
Disable the HDD Process on VFD,Відключити показ стану HDD на дисплеї,,,,SOLITARY
Disabled PIP.\n,Відключення ПІП.\n,,,,SOLITARY
Dish,Антена,,,,SOLITARY
Disk full,Диск заповнений,,,,SOLITARY
Disk full?,Диск заповнений?,,,,SOLITARY
Disk is not writable!,Диск не доступний для запису!,,,,SOLITARY
Disk was not found!,Диск не знайдений!,,,,SOLITARY
Display Settings,Налаштування дисплея,,,,SOLITARY
Display Setup,Налаштування LCD,,,,SOLITARY
Display and user interface,Дисплей і графічний інтерфейс користувача,,,,SOLITARY
Display settings,Налаштування дисплея,,,,SOLITARY
Djibouti,Джібутті,,,,SOLITARY
Do not flash image,Не прошивати приймач,,,,SOLITARY
Do you really want to delete the recording?,Ви дійсно хочете видалити запис?,,,,SOLITARY
Do you really want to delete this timer ?,Справді видалити цей таймер?,,,,SOLITARY
Do you really want to move to trashcan ?,Дійсно хочете видалити у кошик?,,,,SOLITARY
Do you really want to remove the timer for %s?,Ви дійсно хочете видалити таймер %s?,,,,SOLITARY
Do you want change rights?\n,Ви хочете змінити права?\n,,,,SOLITARY
"Do you want to backup now?\nAfter pressing OK, please wait!","Ви хочете зробити резервну копію зараз?\nПісля натискання кнопки ОК, зачекайте!",,,,SOLITARY
Do you want to continue?,Ви хочете продовжити?,,,,SOLITARY
