msgid,openatv,openhdf,openpli,openvix,STATUS
Scrolling speed (software renderer),Velocità di scorrimento (software di rendering),,,,SOLITARY
Search Sats,Ricerca transponder,,,,SOLITARY
"Search Sats, check signal and lock",Cerca i satelliti e verifica la qualità/intensità del segnale,,,,SOLITARY
Search for network shares,Cerca cartelle condivise nella rete locale,,,,SOLITARY
Search weather location ID,Ricerca ID della località per il meteo,,,,SOLITARY
SecondInfoBar,Seconda InfoBar,,,,SOLITARY
Secondinfobar:,Seconda InfoBar:,,,,SOLITARY
Seekbar,'',,,,SOLITARY
Select (source list) or enter directory (target list),Seleziona (elenco sorgenti) o inserire la directory (elenco di destinazione),,,,SOLITARY
Select Enigma2 Skin,Seleziona la skin di Enigma2,,,,SOLITARY
Select LCD Skin,Seleziona la skin per il display,,,,SOLITARY
Select Lan/Wlan,Seleziona LAN/WLAN,,,,SOLITARY
Select Location,Seleziona posizione,,,,SOLITARY
Select Quad Channels,Seleziona un canale quadruplo,,,,SOLITARY
Select Red-key action,Azione tasto ROSSO,,,,SOLITARY
Select Red-key action long,Azione tasto ROSSO pressione lunga,,,,SOLITARY
Select Software Update,Selezionare aggiornamento online,,,,SOLITARY
Select Yellow Key Action,Azione tasto GIALLO,,,,SOLITARY
Select Yellow Key Action long,Azione tasto GIALLO pressione lunga,,,,SOLITARY
Select Your Skin,Seleziona la tua skin,,,,SOLITARY
Select a path,Seleziona un percorso,,,,SOLITARY
Select a script to run:,Seleziona lo script da avviare:,,,,SOLITARY
Select action for timer %s:,Seleziona azione per il timer %s:,,,,SOLITARY
Select additional backup files,File di backup addizionali,,,,SOLITARY
Select additional files to backup,File addizionali per il backup,,,,SOLITARY
Select an image to be downloaded,Seleziona l'immagine da scaricare,,,,SOLITARY
Select channel audio,Seleziona canale audio,,,,SOLITARY
Select excluded backup files,File di backup esclusi,,,,SOLITARY
Select files to exclude from backup,Seleziona i file da escludere dal backup,,,,SOLITARY
Select how your box will upgrade.,Seleziona cosa aggiornare del decoder.,,,,SOLITARY
Select if timeshift must continue when set to record.,Selezionare se timeshift deve continuare quando è impostato per registrare.,,,,SOLITARY
Select of the number,Selezione del numero,,,,SOLITARY
Select the Swap File Size:,Seleziona la dimensione del fileswap:,,,,SOLITARY
Select the Unicable channel to be assigned to this tuner. This is a unique value. Be certain that no other device connected to this same Unicable system is allocated to the same Unicable channel.,Scegli il canale Unicable da assegnare a questo Tuner. Questo valore è unico. Assicurarsi che nessun altro dispositivo collegato a questo stesso sistema Unicable sia assegnato allo stesso canale Unicable.,,,,SOLITARY
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR LNB uses to pass the requested transponder to the tuner.,Selezionare il canale SCR per questo tuner: Questo è un indice nella tabella delle frequenze che utilizza l'LNB SCR per passare il transponder richiesto al sintonizzatore..,,,,SOLITARY
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch uses to pass the requested transponder to the tuner.,Selezionare il canale SCR per questo tuner: Questo è un indice nella tabella delle frequenze che utilizza l'LNB SCR per passare il transponder richiesto al sintonizzatore,,,,SOLITARY
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR LNB uses to pass the requested transponder to the tuner.,Selezionare il canale SCR per questo tuner: Questa è la frequenza usata dall’SCR per passare il transponder richiesto al sintonizzatore,,,,SOLITARY
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch uses to pass the requested transponder to the tuner.,Scegli la frequenza SCR per questo tuner: Questa è la frequenza usata dallo switch SCR per passare il transponder richiesto al sintonizzatore.,,,,SOLITARY
"Select the desired function and click on \""OK\"" to assign it. Use \""CH+/-\"" to toggle between the lists. Select an assigned function and click on \""OK\"" to de-assign it. Use \""Next/Previous\"" to change the order of the assigned functions.","Scegli la funzione desiderata e premi \""OK\"" per assegnarla. Usa \""CH+/-\"" per spostarti fra le liste. Se la funzione è già stata assegnata, il tasto \""OK\"" la toglie. Usa \""Prossimo/precedente\"" per cambiare l'ordine delle funzioni assegnate.",,,'',INCOMPLETE (SOME)
Select the highlighted image and reboot,'',,,'',EMPTY (SOME)
Select the locale from a menu,'',,,,SOLITARY
Select the method of restoring screen resolution and framebuffer when leaving teletext.,Seleziona il metodo per ripristinare la risoluzione dello schermo in uscita da televideo.,,,,SOLITARY
"Select the model number of your Unicable device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.","Seleziona il modello del tuo dispositivo SCR. Se non è presente, impostare SCR su “Definito dall’utente” ed immettere i suoi parametri manualmente, basandosi sulle specifiche tecniche.",,,,SOLITARY
Select the shifted character set,'',,,,SOLITARY
Select the shifted character set for the next character only,'',,,'',EMPTY (SOME)
Select the sleep timer action.,Seleziona l'azione del timer di sospensione.,,,,SOLITARY
Select the time zone within the area or region.,'',,,,SOLITARY
Select upgrade source,Seleziona la sorgente aggiornamenti,,,,SOLITARY
"Select what should be done when the %s %s was boot-up, normal playing or goto standby.","Seleziona cosa fare quando s% s% è stato avviato, in esecuzione normale o passa in standby.",,,,SOLITARY
"Select what should be done when the %s %s was shutdown incorrectly, or after the Power was lost.",Seleziona cosa fare nel caso il decoder venga spento non correttamente o per mancanza di corrente.,,,,SOLITARY
Select what you want the Channel +/- button to activate:,Selezionare la funzione da assegnare ai tasti CH +/- del telecomando:,,,,SOLITARY
Select what you want the EPG button to activate:,Selezionare la funzione da abbinare alla pressione del tasto EPG:,,,,SOLITARY
Select what you want the INFO button to activate:,Selezionare la funzione da abbinare alla pressione del tasto INFO:,,,,SOLITARY
Select what you want the OK button to activate:,Selezionare la funzione da abbinare alla pressione del tasto OK:,,,,SOLITARY
Select what you want the RED button to activate:,Selezionare la funzione da abbinare alla pressione del tasto ROSSO:,,,,SOLITARY
Select what you want the RED-Long button to activate:,Selezionare la funzione da abbinare alla pressione del tasto rosso (pressione lunga):,,,,SOLITARY
Select what you want the TV button to activate:,Selezionare la funzione da abbinare alla pressione del tasto TV:,,,,SOLITARY
Select what you want the Up/Down button to activate:,Selezionare la funzione da abbinare alla pressione del tasto Su/Giù:,,,,SOLITARY
Select what you want the YELLOW button to activate:,Selezionare la funzione da abbinare alla pressione del tasto GIALLO:,,,,SOLITARY
Select what you want the YELLOW-Long button to activate:,Selezionare la funzione da abbinare alla pressione del tasto GIALLO (pressione lunga):,,,,SOLITARY
Select your Language for Audio/Subtitles,Seleziona la lingua audio e per i sottotitoli,,,,SOLITARY
Select your time zone area or region.,'',,,,SOLITARY
Selected Image:\t\t%s,Immagine selezionata:\t%s,,,,SOLITARY
Selected settingslist: %s\n\nDo you want to delete this settinglist?,Lista canali selezionata: %s\n\nVuoi cancellarla?,,,,SOLITARY
Selected settingslist: %s\n\nDo you want to restore this settinglist?,Lista canali selezionata: %s\n\nVuoi ripristinarla?,,,,SOLITARY
Serie,'',,,,SOLITARY
Server Info ( Oscam-Version: %s ),Info Server (Versione di Oscam: %s ),,,'',INCOMPLETE (SOME)
Server down,Server inattivo,,,,SOLITARY
Service Number and Service Name,Numero e nome del canale,,,,SOLITARY
"Service Number, Picon and Service Name","Numero del canale, Picon e nome del canale",,,,SOLITARY
Service cant been added to the favourites.,Il canale non può essere aggiunto ai preferiti.,,,,SOLITARY
Service font size,Dimensione carattere canale,,,,SOLITARY
Service picons aspect ratio,Rapporto proporzioni picon canali,,,,SOLITARY
Service picons downsize,Riduci la dimensione dei picon dei canali,,,,SOLITARY
ServiceName,Nome servizio,,,,SOLITARY
ServicePicon,Picon canali,,,,SOLITARY
Serviceinfo,Info sul canale,,,,SOLITARY
Set Basetime,Imposta il tempo base,,,,SOLITARY
Set Framerate for MiniTV,Imposta la frequenza per la MIniTV,,,'',INCOMPLETE (SOME)
Set action for 'Info' key,Imposta azione per il tasto 'INFO',,,,SOLITARY
Set archive mode (644),Imposta modalità archivio (644),,,,SOLITARY
Set executable mode (755),Imposta modalità eseguibile (755),,,,SOLITARY
Set for 'stout' and 'sterr' the number of lines in script info or script error messages.,Imposta il numero di linee per 'stout' e 'sterr' nelle info o nei messaggi di errore di uno script.,,,,SOLITARY
Set interface as the default Interface,Imposta interfaccia come predefinita,,,,SOLITARY
Set the MAC-address of your %s %s.\n,Imposta il MAC-address del tuo %s %s.\n,,,,SOLITARY
Set the aspect ratio of the service picons.,Rapporto proporzioni picon canali.,,,,SOLITARY
"Set the default location for your autorecord-files. Press 'OK' to add new locations, select left/right to select an existing location.",Impostare la posizione predefinita per le registrazioni automatiche. 'OK' per aggiungere nuove posizioni\nSelezionare sinistra / destra per una posizione esistente,,,,SOLITARY
"Set the delay time between repeated loops, this is used by software renderer in some skins.",Imposta il ritardo tra le ripetizioni. Questa funzione può essere usata solo con alcune skin.,,,,SOLITARY
Set the description of the recording.,Impostare la descrizione dei file di registrazione,,,,SOLITARY
Set the position of the recording icons,Imposta la posizione delle icone di registrazione,,,,SOLITARY
Set the screen type you get on pressing 'OK' when the info bar shows to 2nd infobar Lite or event info.,Imposta cosa ottieni premendo 'OK' quando l'infobar è mostrata: la seconda infobar versione Lite oppure le info del programma.,,,,SOLITARY
"Set the scrolling speed of text on the front display, this is used by software renderer in some skins.",Impostare la velocità di scorrimento del testo sul display anteriore. Questa funzione può essere usata solo con alcune skin.,,,,SOLITARY
Set the time before checking video source for resolution information.,Imposta il tempo prima che avvenga il controllo della risoluzione della sorgente video,,,,SOLITARY
Set the time to hide the infobar.,Impostare il tempo di visualizzazione della Infobar.,,,,SOLITARY
Set the time to hide the second infobar. The bar also disappears on pressing 'OK'.,Impostare l'orario per nascondere la seconda Infobar. La barra scompare alla pressione del tasto OK.,,,,SOLITARY
"Set the time to wait for execute the default action in shutdown, standby or restart messages. (e.g. used in Timer, PowerTimer, Sleeptimer, ...)","Impostare il tempo di attesa per l'esecuzione predefinita dei messaggi di arresto, standby o riavvio. (ad es. usato in Timer, PowerTimer, Sleeptimer ...)",,,,SOLITARY
Set to the desired primetime (minutes.,Impostare come minuto di prima serata.,,,,SOLITARY
Set to yes for debugging the root cause of a spinner.,Imposta a sì per il debug della causa che origina lo spinner.,,,,SOLITARY
Setting Restored ,Configurazioni ripristinate,,,,SOLITARY
Setup - %s,Impostazioni - %s,,,,SOLITARY
Setup AFP,Impostazioni AFP,,,,SOLITARY
Setup Audio Sync,Impostazioni Sincronizzazione Audio,,,,SOLITARY
Setup Audio Sync settings,Impostazioni sincronizzazione audio,,,,SOLITARY
Setup Audiomode,Impostazioni parametri audio,,,,SOLITARY
Setup Enigma2,Impostazioni enigma2,,,,SOLITARY
Setup FTP,Impostazioni FTP,,,,SOLITARY
Setup Harddisk,Impostazioni Hard Disk,,,,SOLITARY
Setup Inadyn,Impostazioni Inadyn,,,,SOLITARY
Setup InputDevice,Impostazioni input dispositivo,,,,SOLITARY
Setup Language,Impostazioni lingua,,,,SOLITARY
Setup MiniDLNA,Impostazioni MiniDLNA,,,,SOLITARY
Setup Mounts,Impostazioni Mounts,,,,SOLITARY
Setup NFS,Impostazioni NFS,,,,SOLITARY
Setup Network Services,Impostazioni servizi di rete,,,,SOLITARY
"Setup Network Services (Samba, Ftp, NFS, ...)","Impostazioni dei servizi di rete (Samba, FTP, NFS, ...)",,,,SOLITARY
Setup OpenVPN,Impostazioni OpenVPN,,,,SOLITARY
Setup Plugin filter,Impostazioni filtro Plugin,,,,SOLITARY
Setup Plugin filter. Here you can select which Plugins are showed in the PluginBrowser,Impostazioni del filtro Plugin.\nQui puoi scegliere quali Plugin mostrare nell’elenco.,,,,SOLITARY
Setup Plugins,Impostazioni plugin,,,,SOLITARY
Setup SABnzbd,Impostazioni SABnzbd,,,,SOLITARY
Setup Samba,Impostazioni Samba,,,,SOLITARY
Setup Telnet,Impostazioni Telnet,,,,SOLITARY
Setup Tuner,Impostazioni tuner,,,,SOLITARY
Setup Video/Audio,Impostazioni Video/Audio,,,,SOLITARY
Setup Videomode,Impostazioni  A/V,,,,SOLITARY
Setup delay mode to zap to channels.,Configura il ritardo prima del cambio del canale dalla pressione dei tasti.,,,,SOLITARY
Setup each tuner for your satellite system,Configura tutti i tuner del tuo ricevitore,,,,SOLITARY
Setup interface,Impostazioni interfaccia,,,,SOLITARY
"Setup network. Here you can setup DHCP, IP, DNS","Impostazionil DHCP, IP e DNS della tua rete",,,,SOLITARY
Setup rotor,Impostazioni motore,,,,SOLITARY
Setup the interval to check for online updates. (in hours),Imposta intervallo per la ricerca di aggiornamenti online (in ore),,,,SOLITARY
Setup tuner(s),Impostazioni del/i tuner,,,,SOLITARY
Setup uShare,Impostazioni uShare,,,,SOLITARY
Setup your Audio Mode,Impostazioni configurazioni audio,,,,SOLITARY
Setup your Channel selection configuration,Imposta la configurazione della selezione canali,,,,SOLITARY
"Setup your Device mounts (USB, HDD, others...)","Configura i mount delle tue periferiche (HDD, USB, ...)",,,,SOLITARY
Setup your EPG config,Imposta la tua configurazione EPG,,,,SOLITARY
Setup your Harddisk,Impostazioni  Hard Disk,,,,SOLITARY
Setup your LCD,Impostazioni  LCD,,,,SOLITARY
Setup your OSD,Configura la tua interfaccia grafica,,,,SOLITARY
Setup your Skin,Configura la tua skin,,,,SOLITARY
Setup your System,Configura il tuo decoder,,,,SOLITARY
Setup your Tuner and search for channels,Configura il tuner e ricerca nuovi canali,,,,SOLITARY
"Setup your Video Mode, Video Output and other Video Settings",Configura la modalità video e le configurazioni audio,,,,SOLITARY
Setup your display,Configura il display LCD,,,,SOLITARY
Setup your local network,Configura connessione locale,,,,SOLITARY
Setup your local network. For Wlan you need to boot with a USB-Wlan stick,"Configura la tua connessione LAN. Per connessioni WLAN, è necessario riavviare con la USB-WLAN inserita",,,,SOLITARY
Setup your mounts for network,Configura i mount di rete,,,,SOLITARY
"Setup your network interface. If no Wlan stick is used, you only can select Lan","Configura la tua interfaccia di rete. Se non si dispone di una pennetta WLAN, puoi solo scegliere la LAN",,,,SOLITARY
Setup your network mounts,Configura i mounts di rete,,,,SOLITARY
Setup your positioner for your satellite system,Imposta il posizionatore per il tuo sistema satellitare,,,,SOLITARY
Setup your recording config,Configura le registrazioni,,,,SOLITARY
Setup your remote buttons,Imposta i tasti del telecomando,,,,SOLITARY
Short filenames with time,Nomi dei file brevi con ora,,,,SOLITARY
Should the crash counter be reset to prevent a restart?,Ripristinare il contatore degli arresti anomali per impedire un riavvio?,,,,SOLITARY
Show '%s' as picture%s?\nThe current service must interrupted!,Mostra '%s' come immagine %s\nIl servizio attuale deve essere interrotto!,,,,SOLITARY
Show 2160p 24fps as,Mostra 2160p 24fps come,,,'',INCOMPLETE (SOME)
Show 2160p 25fps as,Mostra 2160p 25fps come,,,'',INCOMPLETE (SOME)
Show 2160p 30fps as,Mostra 2160p 30fps come,,,'',INCOMPLETE (SOME)
Show 24p up to 720p / higher than 720p as,Mostra 24p fino a 720p/ maggiori di 720p come,,,,SOLITARY
Show 24p up to resolution 720p or higher than 720p as a different Framerate.,Mostra 24p fino alla risoluzione 720p o maggiori di 720p a una frequenza diversa.,,,,SOLITARY
Show 25p up to 720p / higher than 720p as,Mostra 25p fino a 720p/ maggiori di 720p come,,,,SOLITARY
Show 25p up to resolution 720p or higher than 720p as a different Framerate.,Mostra 25p fino alla risoluzione 720p o maggiori di 720p a una frequenza diversa.,,,,SOLITARY
Show 30p up to 720p / higher than 720p as,Mostra 30p fino a 720p/ maggiori di 720p come,,,,SOLITARY
Show 30p up to resolution 720p or higher than 720p as a different Framerate.,Mostra 30p fino alla risoluzione 720p o maggiori di 720p a una frequenza diversa.,,,,SOLITARY
Show 480/576p 24fps as,Mostra 480/576p 24fps come,,,'',INCOMPLETE (SOME)
Show Box Portal...,Mostra portale box ...,,,,SOLITARY
Show CCcam in extensions ?,Mostra CCcam nelle estensioni?,,,,SOLITARY
Show CoolChannelGuide,Mostra CoolChannelGuide,,,,SOLITARY
Show CoolEasyGuide,Mostra CoolEasyGuide,,,,SOLITARY
Show CoolInfoGuide,Mostra CoolInfoGuide,,,,SOLITARY
Show CoolSingleGuide,Mostra CoolSingleGuide,,,,SOLITARY
Show CoolTVGuide,Mostra guida CoolTV,,,,SOLITARY
Show EPG,Mostra EPG,,,,SOLITARY
Show Eventview,Mostra InfoEvento,,,,SOLITARY
Show Format Setup...,Mostra configurazioni formato,,,,SOLITARY
Show Graphical EPG,Mostra EPG grafico,,,,SOLITARY
Show HDD progress,Mostra progresso HDD,,,,SOLITARY
Show HDMI Output Resolution,Mostra la risoluzione dell'output HDMI,,,,SOLITARY
Show HDMI-Output Res,Mostra la risoluzione dell'output HDMI,,,,SOLITARY
Show HDMIRecord setup...,Mostra impostazione registrazione HDMI...,,,,SOLITARY
Show Infobar,Mostra infobar,,,,SOLITARY
Show Information...,Mostra informazioni...,,,,SOLITARY
Show Live in MiniTV,Mostra la diretta nella MiniTV,,,,SOLITARY
Show Log Manager in extensions list ?,Mostra gestione estensioni nelle estensioni?,,,,SOLITARY
Show Merlin EPG Center,Mostra Centro EPG Merlin,,,,SOLITARY
Show MiniTV in the Front Display,Mostra MiniTV nel display frontale,,,'',INCOMPLETE (SOME)
Show Movies,Mostra film,,,,SOLITARY
Show Movies List,Mostra elenco registrazioni,,,,SOLITARY
Show Multi EPG,Mostra EPG multiplo,,,,SOLITARY
Show OScam in extensions ?,Mostra Oscam nelle estensioni?,,,,SOLITARY
Show PIP,Mostra PiP,,,'',INCOMPLETE (SOME)
Show PIP in MiniTV,Mostra PIP nella MIniTV,,,,SOLITARY
Show PIP in the Front Display,Mostra PiP nel display frontale,,,,SOLITARY
Show PVR status in MoviePlayer infobar,Mostra lo stato del PVR nella infobar del MoviePlayer,,,,SOLITARY
Show Record Movies,Mostra registrazioni,,,,SOLITARY
Show Restart Network in Extensions list *,Mostra Riavviare rete nell'elenco estensioni *,,,,SOLITARY
Show SD as,Mostra SD come,,,,SOLITARY
Show Script completed message,Mostra un messaggio di completamento dello script,,,,SOLITARY
Show Single EPG,Mostra EPG singolo,,,,SOLITARY
Show Task's completed message,Mostra un messaggio di completamento dei task,,,,SOLITARY
Show Vertical EPG,Mostra EPG verticale,,,,SOLITARY
Show additional slider value,Mostra valore di scorrimento aggiuntivo,,,,SOLITARY
Show advanced settings,Mostra impostazioni avanzate,,,,SOLITARY
Show as Picture (press any key to close),Mostra come un'immagine (premi un tasto qualsiasi per chiudere),,,,SOLITARY
Show as Picture and save as file ('%s'),Mostra come un'immagine e salva come file ('%s'),,,,SOLITARY
Show background in Radio Mode,Mostra sfondo in modalità Radio,,,,SOLITARY
Show channel number in infobar,Mostra numero canale nella infobar,,,,SOLITARY
Show channel selection,Mostra la selezione del canale,,,,SOLITARY
Show chapter positions for supported video files. (gstreamer version must be greather than 1),Mostra la posizione dei capitoli per tipi video supportati (versione GStreamer superiore a 1),,,,SOLITARY
Show contents of ipk file,Mostra i contenuti del file ipk,,,,SOLITARY
Show contents of rar file,Mostra i contenuti del file rar,,,,SOLITARY
Show contents of tar or compressed tar file,Mostra i contenuti del tar o del file tar compresso,,,,SOLITARY
Show contents of zip file,Mostra i contenuti del file zip,,,,SOLITARY
Show crash info on screen and write crash log for x times,Mostra sullo schermo le informazioni sugli arresti anomali e scrivilo nel registro per (nr.) volte,,,,SOLITARY
Show default backup files,File di backup predefiniti,,,,SOLITARY
Show detailed event info (setup in menu),Mostra le informazioni dettagliate del programma (setup nel menu),,,,SOLITARY
Show directories first,Mostra prima le cartelle,,,,SOLITARY
Show directories on first or last in list.(must restart File Commander),Mostra le cartella all'inizio o alla fine dell'elenco (File Commander deve essere riavviato).,,,,SOLITARY
Show files backed up by default,Mostra i file di backup per impostazione predefinita,,,,SOLITARY
Show graphical multi EPG,Mostra multi EPG grafico,,,,SOLITARY
Show image information,Mostra le informazioni dell'immagine,,,,SOLITARY
Show in Standby,Mostra in Standby,,,,SOLITARY
Show infobar lite *,Mostra infobar lite *,,,,SOLITARY
Show infobar permanently while paused,Mostra la infobar permanentemente durante la pausa,,,,SOLITARY
Show infobar picons,Mostra picon infobar,,,,SOLITARY
Show marked events,Mostra programmi contrassegnati,,,,SOLITARY
Show marked events in all rows.,Mostra gli eventi contrassegnati in tutte le righe.,,,,SOLITARY
Show menu,Mostra il menu,,,,SOLITARY
Show menu numbers,Mostra menu numerati,,,,SOLITARY
Show message if File Commander is not running and all Task's are completed.,Mostra un messaggio se File Commander è inattivo e tutti i task sono stati completati.,,,,SOLITARY
"Show message if a background script ends successfully. Has 'stout', then this is displayed as additional info.",Mostra un messaggio se uno script in background è terminato correttamente. Lo 'stout' dello script viene  mostrato come info aggiuntiva.,,,,SOLITARY
Show next picture,Mostra immagine successiva,,,,SOLITARY
Show on Display,Mostra sul display,,,,SOLITARY
Show parting lines,Mostra linee di divisione,,,,SOLITARY
Show parting lines between events.,Mostra le linee di divisione fra i programmi.,,,,SOLITARY
Show picon background colour,Mostra il colore di sfondo dei picon,,,,SOLITARY
Show preview of current mode (*).,Mostra anteprima della modalità corrente (*).,,,,SOLITARY
Show previous picture,Mostra immagine precedente,,,,SOLITARY
Show quickmenu...,Mostra quickmenu,,,,SOLITARY
Show recording symbol,Mostra il simbolo di registrazione,,,,SOLITARY
Show satellites list,Mostra elenco satelliti,,,,SOLITARY
Show screen menu path,'',,,,SOLITARY
Show setup...,Mostra configurazioni,,,,SOLITARY
Show shutdown menu,Mostra menu di spegnimento,,,,SOLITARY
Show single epg for current channel (setup in menu),Mostra l'EPG singolo per il canale attuale (imposta nel menu),,,,SOLITARY
Show spinning logo when system is busy.,Mostra animazione quando il sistema è occupato.,,,,SOLITARY
Show status messages when switch to live TV,Avviso se si passa alla TV live,,,,SOLITARY
Show subtitle quick menu,Mostra menu veloce sottotitoli ,,,,SOLITARY
Show task list,Mostra la lista dei task,,,,SOLITARY
Show the DreamPlex player...,Mostra il player DreamPlex,,,,SOLITARY
Show the Power Timer...,Mostra il timer di spegnimento...,,,,SOLITARY
Show the Sleep Timer...,Mostra timer di spegnimento,,,,SOLITARY
Show the information on current event.,Mostra l'informazione sul programma attuale.,,,,SOLITARY
Show the media center...,Mostra mediacenter...,,,,SOLITARY
Show the plugins...,Mostra plugin...,,,,SOLITARY
Show time in 24 hour clock format.,Mostra gli orari nel formato 24 ore.,,,'',INCOMPLETE (SOME)
Show unknown Videoresolution as next higher or as highest screen resolution.,Mostra una risoluzione video sconosciuta come la prima disponibile maggiore o come la massima.,,,,SOLITARY
Show unknown extension as text,Mostra le estensioni sconosciute come testo,,,,SOLITARY
Show unknown file extensions with 'Addon File-Viewer'.,Mostra i file con estensioni sconosciute con 'Addon File-Viewer'.,,,,SOLITARY
Show unknown video format as,Mostra formato video sconosciuto come,,,,SOLITARY
Show vertical Program Guide,Mostra la guida programmi verticale,,,,SOLITARY
Show warning before restart,Mostra un avviso prima di un riavvio,,,,SOLITARY
Show/Hide focus bar,Mostra/nascondi la barra di selezione,,,,SOLITARY
Shows Plugins Browser. Here you can setup installed Plugin,Mostra navigatore Plugin.  Qui puoi impostare i tuoi Plugin,,,,SOLITARY
Shows available plugins. Here you can download and install them,Mostra i plugin disponibili. Qui è possibile scaricarli e installarli,,,,SOLITARY
Shows available softcams. Here you can download and install them,Mostra le softcams disponibili. Qui è possibile scaricarle e installarle,,,,SOLITARY
Signal Finder,Ricerca segnale,,,,SOLITARY
Simple fade,Dissolvenza semplice,,,,SOLITARY
Simple umounter mass storage device.,Smontaggio semplice di un dispositivo di memoria di massa,,,,SOLITARY
Simple zoom,Zoom semplice,,,,SOLITARY
SimpleUmount,Smontaggio semplice,,,,SOLITARY
Simplified Chinese,Cinese semplificato,,,,SOLITARY
SingleEPG settings,Configurazione Epg Singolo,,,,SOLITARY
Sitcom,'',,,,SOLITARY
Size,Dimensione:,,,,SOLITARY
Size reverse,Dim. decrescente,,,,SOLITARY
Size:,Dimensioni:,,,,SOLITARY
Skin,'',,,,SOLITARY
Skin Selector,Selettore di skin,,,,SOLITARY
Skin Setup,Impostazioni Skin,,,,SOLITARY
Skin:\t\t%s,'',,,,SOLITARY
SkinSelector,Selettore SkinLCD,,,,SOLITARY
Skinselector,Selettore Skin,,,,SOLITARY
Skip selection,Salta la selezione,,,,SOLITARY
Slapstick,'',,,,SOLITARY
Sleep Timer,Timer spegnimento,,,,SOLITARY
Sleep delay,Timer di spegnimento,,,,SOLITARY
SleepTimer,Timer di spegnimento,,,,SOLITARY
Slide drop,Scorrimento in caduta,,,'',INCOMPLETE (SOME)
Slide from left,Scorrimento da sinistra,,,'',INCOMPLETE (SOME)
Slide left to right,Scorrimento da sinistra a destra,,,'',INCOMPLETE (SOME)
Slide right to left,Scorrimento da destra a sinistra,,,'',INCOMPLETE (SOME)
Slide top to bottom,Scorrimento da alto verso il basso,,,'',INCOMPLETE (SOME)
Slot %s: %s - Mode %d%s,'',,,,SOLITARY
Slot %s: %s%s,'',,,,SOLITARY
Smpte 170M,'',,,,SOLITARY
Smpte 240M,'',,,,SOLITARY
Soap,'',,,,SOLITARY
Soap Opera,'',,,,SOLITARY
Soccer,'',,,,SOLITARY
Society & Culture,'',,,,SOLITARY
Socket,'',,,,SOLITARY
Softcam,'',,,,SOLITARY
Softcam-Panel,Pannello Softcam,,,,SOLITARY
Softcam-Panel...,Pannello Softcam...,,,,SOLITARY
Softcam-Setup,Impostazioni Softcam,,,,SOLITARY
SoftcamSetup,Impostazione Softcam,,,,SOLITARY
Software Manager,Gestione software,,,,SOLITARY
Software Manager Setup,Impostazioni software manager,,,,SOLITARY
Software Panel,Pannello del software,,,,SOLITARY
Softwaremanager...,GestioneSoftware...,,,,SOLITARY
Softwareupdate,Aggiornamento software,,,,SOLITARY
"Some TV devices can't swich to correct input if a another hdmi port active. This setting set the TV to standby before.\n(If the TV does not turn back on, may require a slower transmission interval or the repetition of wake-up commands.)","Alcuni dispositivi TV non possono passare all'ingresso corretto di un'altra porta HDMI attiva. Con questa impostazione la TV perché viene prima messa in standby.\n(Se la TV non si riaccende, può essere utile un intervallo di trasmissione più breve o la ripetizione del comando di riaccensione).",,,,SOLITARY
Sorry CIHelper Config is Missing,"Spiacente, manca la configurazione del CIHelper",,,,SOLITARY
Sorry MediaScanner is not installed!,"Spiacente, MediaScanner non è installato!",,,,SOLITARY
"Sorry feeds are down for maintenance, please try again later. If this issue persists please check www.opena.tv","Spiacente, i feed sono giù per manutenzione, riprovare più tardi. Se questo problema persiste, controlla www.opena.tv",,,,SOLITARY
Sorry no backups found!,"Spiacente, nessun Backup trovato!",,,,SOLITARY
Sorry only possible to record 2 channels at once,"Spiacente, ma si possono registrare sono 2 canali alla volta",,,,SOLITARY
Sorry your Backup destination does not exist\n\nPlease choose an other one.,La destinazione del backup non esiste \n\nRiprova con un altra destinazione.,,,,SOLITARY
"Sorry, no physical devices that supports SWAP attached. Can't create Swapfile on network or fat32 filesystems","Spiacente, non ci sono dispositivi che supportano il file swap. Non è possibile creare i file su chiavette FAT32 o su dispositivi della rete locale",,,,SOLITARY
"Sorry, there was a problem:","Spiacente, c'è stato un problema:",,,,SOLITARY
Sort Extensions list alphabetically,Ordino alfabetico lista estensioni,,,,SOLITARY
Sort by default,Ordina per predefinito,,,'',INCOMPLETE (SOME)
Sort plug-in browser entries,Ordine plugin nel menu,,,,SOLITARY
Sort setting screen's alphabetically,Riordino alfabetico menù configurazione,,,,SOLITARY
"Sorting left files by name, date or size","Ordina i file a sinistra per nome, data o dimensione",,,,SOLITARY
"Sorting right files by name, date or size","Ordina i file a destra per nome, data o dimensione",,,,SOLITARY
Special Features,Caratteristiche speciali,,,,SOLITARY
Spiele,'',,,,SOLITARY
Spielfilm,'',,,,SOLITARY
Sprache,'',,,,SOLITARY
Standard (always),Standard (sempre),,,,SOLITARY
Standard list,Elenco standard,,,,SOLITARY
Standby without TV shutdown,Standby senza spegnimento della TV,,,,SOLITARY
Start Kodi,Avvia Kodi,,,,SOLITARY
