msgid,openatv,openhdf,openpli,openvix,STATUS
Lowest Video output mode,Düşük video çıkış modu,,,,SOLITARY
Luxembourg,Lüksemburg,,,Lüksemburg,CONSISTENT (SOME)
MAC,'',,,,SOLITARY
MAC-address,MAC Adresi,,,,SOLITARY
MIRACLEBOX_TWINPLUS,'',,,,SOLITARY
Make File Commander accessible from the Extensions menu.,Dosya Komutanı'nı Uzantılar menüsünden erişilebilir duruma getirin.,,,,SOLITARY
Make File Commander accessible from the main menu.,Dosya Komutanı'na ana menüden erişilebilir olun.,,,,SOLITARY
Manage network mounts,Ağ bağlarını yönet,,,,SOLITARY
Manage your online update files,Çevrimiçi güncelleme dosyalarınızı yönetin,,,,SOLITARY
Mannschaftssport,'',,,,SOLITARY
Manual Service Searching,Manuel Servis Arama,,,,SOLITARY
Manual scan for services,Kanallar için elle arama,,,,SOLITARY
MaraM9,'',,,,SOLITARY
Mature Adult Audience 15+,'',,,Olgun Yetişkin İzleyici  +15,INCOMPLETE (SOME)
Mature Audience 15+,'',,,Olgun İzleyici  +15,INCOMPLETE (SOME)
Mauritania,Moritanya,,,Mauritania,MISMATCH (SOME)
Mauritius,'',,,Mauritius,INCOMPLETE (SOME)
Maximum minutes to jump %d !,%d atlamak için maksimum dakika!,,,,SOLITARY
Media Center,Medya Merkezi,,,,SOLITARY
Media Player,Medya oynatıcı,,,,SOLITARY
Media Portal,Medya Portalı,,,,SOLITARY
MediaPlayer,Medya Oynatıcı,,,,SOLITARY
Medium toolbox,Orta araç,,,,SOLITARY
MemInfo,'',,,,SOLITARY
Merge broadcast EPG with IceTV,'',,,,SOLITARY
Merlin EPG Center,'',,,,SOLITARY
Metadata changed:,Meta veriler değişti:,,,,SOLITARY
MiniDLNA,'',,,,SOLITARY
Minutes:,'',,,,SOLITARY
Miscellaneous,'',,,,SOLITARY
Misconfiguration in channel allocation,'',,,,SOLITARY
"Misconfigured unicable connection from tuner %s to tuner %s!\nTuner %s option \""connected to\"" are disabled now","Tunerden %s tunere %s için yanlış yapılandırılmış bağlantı!\ntuner %s \""bağlı\""seçeneği şimdi devre dışı bırakıldı",,,,SOLITARY
Mode %s (%04o),Model %s (%04o),,,,SOLITARY
Mode 1,Mod 1,,,,SOLITARY
"Mode 1 suppports Kodi, PiP may not work.\nMode 12 supports PiP, Kodi may not work.","Mod 1 Kodi'yi destekler, PiP çalışmayabilir.\nMod 12 PiP'i destekliyor, Kodi çalışmayabilir.",,,,SOLITARY
Mode 2,Mod 2,,,,SOLITARY
Mode for autorestore,Otomatik depo için mod,,,,SOLITARY
Model:\t\t%s %s\n,'',,,,SOLITARY
Model: %s %s\n,'',,,Model: %s %s\n,INCOMPLETE (SOME)
Modified:,Değiştirilmiş:,,,,SOLITARY
Module,Modül,,,,SOLITARY
Mount Manager,'',,,,SOLITARY
Mount Setup,Mount kurulum,,,,SOLITARY
Mount failed,Mount başarısız oldu,,,,SOLITARY
Mount: ,Bağla: ,,,,SOLITARY
MountManager,'',,,,SOLITARY
Mounts,'',,,,SOLITARY
Mounts Devices,'',,,,SOLITARY
Move %d elements,%d öğeyi taşı,,,,SOLITARY
Move 1 element,1 öğeyi taşı,,,,SOLITARY
Move PIP,RİR Taşı,,,RİR Taşı,CONSISTENT (SOME)
Move down list,Listeyi aşağı taşı,,,,SOLITARY
Move file,Dosyayı taşı,,,,SOLITARY
Move file/directory to target directory,Dosyayı / dizini hedef dizine taşı,,,,SOLITARY
Move files/directories to target directory,Dosyaları / dizinleri hedef dizine taşı,,,,SOLITARY
Move folder,Klasörü taşı,,,,SOLITARY
Move mode off,Modu kapalı taşımak,,,,SOLITARY
Move mode on,Hareket modu açık,,,,SOLITARY
Move the text cursor left,'',,,'',EMPTY (SOME)
Move the text cursor right,'',,,'',EMPTY (SOME)
Move up list,Yukarı taşı listesi,,,,SOLITARY
Movie,Film,,,Film,CONSISTENT (SOME)
Movieplayer,'',,,,SOLITARY
Mtd,'',,,,SOLITARY
MultiBoot Image Manager,MultiBoot Görüntü Yöneticisi,,,,SOLITARY
MultiBoot Image Selector,'',,,'',EMPTY (SOME)
MultiBootSelector Actions,'',,,,SOLITARY
MultiQuickButton,'',,,,SOLITARY
Multiboot Image Selector,Multiboot Görüntü Seçici,,,'',INCOMPLETE (SOME)
Multiboot Image created on: %s/%s-%s-%s-backup-%s_usb.zip,Oluşturulan Multiboot Görüntüsü: %s /%s-%s-%s-backup-%s_usb.zip,,,,SOLITARY
Multiboot Manager,Multiboot Yöneticisi,,,,SOLITARY
Multistream,'',,,,SOLITARY
Murder,'',,,,SOLITARY
Music,Müzik,,,Müzik,CONSISTENT (SOME)
My Extension,Benim uzatma,,,,SOLITARY
My extension,Benim uzatma,,,,SOLITARY
Märchen,'',,,,SOLITARY
NFS,'',,,'',EMPTY (SOME)
Nachrichten,'',,,,SOLITARY
Name reverse,İsim ters,,,,SOLITARY
Native,Yerli,,,,SOLITARY
NcamInfo,'',,,,SOLITARY
Network Adapter Selection,Ağ Bağdaştırıcısı Seçimi,,,,SOLITARY
Network Browser,Ağ Gezgini,,,,SOLITARY
Network Interface,Ağ Arayüzü,,,,SOLITARY
Network Restart,Ağı Yeniden Başlat,,,,SOLITARY
Network Services,Ağ Hizmetleri,,,,SOLITARY
Network Wizard,Ağ Sihirbazı,,,,SOLITARY
Network menu,Ağ menüsü,,,Ağ menüsü,CONSISTENT (SOME)
NetworkWizard,Ağ Sihirbazı,,,,SOLITARY
Neue Medien,'',,,,SOLITARY
New Setting DXAndy ,Yeni Setting DXAndy ,,,,SOLITARY
New customer,'',,,,SOLITARY
New folder,Yeni dosya,,,,SOLITARY
New password,Yeni Şifre,,,Yeni şifre,MISMATCH (SOME)
News,'',,,Haberler,INCOMPLETE (SOME)
Next bouquet,'',,,,SOLITARY
Next page,'',,,,SOLITARY
No Devices Found !!,Aygıt Bulunamadı !!,,,,SOLITARY
No Settings loaded !!\n\nPlease install first a settinglist,Ayar yüklenmedi !!\n\nLütfen önce bir ayar listesi kurun,,,,SOLITARY
No active channel found.,Aktif kanal bulunamadı.,,,Etkin kanal bulunamadı.,MISMATCH (SOME)
No channel,Kanal yok,,,,SOLITARY
No clients streaming,İstemci akışı yok,,,İstemci akışı yok,CONSISTENT (SOME)
No connection,Bağlantı yok,,,Bağlantı yok,CONSISTENT (SOME)
No entry in lcn db. Please do a service scan.,Lcn db'de giriş yok. Lütfen bir servis taraması yapın.,,,,SOLITARY
No files found.,Dosya bulunamadı.,,,,SOLITARY
No hash calculations configured,Yapılandırılmış hesap yok,,,,SOLITARY
No images found,Image bulunamadı,,,İmaj bulunamadı,MISMATCH (SOME)
No matching place names found,Eşleşen yer adı bulunamadı,,,,SOLITARY
No packages were upgraded yet. So you can check your network and try again.,Hiç bir paket henüz yükseltilmedi. Ağınızı kontrol ederek ve yeniden deneyin.,,,,SOLITARY
No update required!,Güncelleme gerekmez!,,,,SOLITARY
No valid region details were found,'',,,,SOLITARY
No viewer installed for this file type: %s,Bu dosya türü için yüklü bir görüntüleyici yok: %s,,,,SOLITARY
"No, do not backup a image","Hayır, bir Image yedekleme",,,,SOLITARY
"No, do not flash an image","Hayır,Image flaşlama",,,,SOLITARY
"No, show always the plugin browser","Hayır, her zaman eklenti tarayıcısını göster",,,,SOLITARY
"No, show always the timer list","Hayır, daima zamanlayıcı listesini göster",,,,SOLITARY
None of the hash programs for the hashes %s are available,%s hash için karma programların hiçbiri kullanılamıyor,,,,SOLITARY
Norway,Norveç,,,Norveç,CONSISTENT (SOME)
Not Defined,Tanımlanmamış,,,Tanımlanmamış,CONSISTENT (SOME)
Not Shown,Gösterilmemiş,,,Gösterilmemiş,CONSISTENT (SOME)
Not allowed with folders,Klasörlere izin verilmiyor,,,,SOLITARY
Note: slot list does not show current image or empty slots.,Not: slot listesi mevcut görüntüyü veya boş slotları göstermiyor.,,,,SOLITARY
Now building the Backup Image,Şimdi Yedek İmajı oluştur,,,,SOLITARY
Now save timeshift as movie and continues recording,Şimdi zaman kaymasını film olarak kaydedin ve kaydetmeye devam edin,,,,SOLITARY
Number of lines in script messages,Script iletilerindeki satır sayısı,,,,SOLITARY
Number of rows to display,Görüntülenecek satır sayısı,,,'',INCOMPLETE (SOME)
OCTAGON SF5008,'',,,,SOLITARY
OCTAGON_SF4008,'',,,,SOLITARY
ODIN_M7,'',,,,SOLITARY
OE Log,OE Kayıtları,,,,SOLITARY
OEM Model:\t\t%s\n,OEM modeli:\t\t%s\n\n,,,,SOLITARY
OSD,'',,,'',EMPTY (SOME)
OSD Adjustment,OSD Ayarı,,,,SOLITARY
OSD Position,OSD Konumu,,,,SOLITARY
OSD Settings,OSD Ayarları,,,,SOLITARY
OSD Setup,OSD Kurulumu,,,,SOLITARY
OSD position setup,OSD pozisyon ayarı,,,,SOLITARY
OScamInfo,'',,,,SOLITARY
Ok,Tamam,,,,SOLITARY
Olympia,'',,,,SOLITARY
Olympics,'',,,,SOLITARY
On device:,Cihazda:,,,,SOLITARY
Online software update,Çevrimiçi yazılım güncelleme,,,,SOLITARY
Only provider,'',,,,SOLITARY
Open AutoTimerlist...,AutoTimerlist'i aç ...,,,,SOLITARY
Open EPGSearch...,EPGSearch'ü aç ...,,,,SOLITARY
Open IMDB...,'',,,,SOLITARY
Open MediaPortal...,MediaPortali aç..,,,,SOLITARY
Open Timerlist...,Zamanlayıcı Listesini Aç ...,,,,SOLITARY
Open bouquetlist...,Buket listesini aç...,,,,SOLITARY
Open favourites list,Favoriler listesini aç,,,,SOLITARY
Open settings/actions menu,Ayarlar / işlemler menüsünü aç,,,,SOLITARY
Open the Plugin Browser,Eklenti Tarayıcısını Aç,,,,SOLITARY
Open with File Commander,Dosya Komutu ile Aç,,,,SOLITARY
OpenVPN,'',,,,SOLITARY
OpenVPN Setup,VPN Kurulumu Aç,,,,SOLITARY
Operating LED status while running,Çalışırken LED çalışma durumu,,,,SOLITARY
Oscam Log ( Oscam-Version: %s ),Oscam Günlüğü ( Oscam Sürümü:%s ),,,'',INCOMPLETE (SOME)
OscamInfo Mainmenu,'',,,,SOLITARY
Outdoor,'',,,,SOLITARY
Overscan Test,Aşırı Tarama Testi,,,,SOLITARY
Owner:,Sahip:,,,,SOLITARY
PAGE UP/DOWN,SAYFA YUKARI/AŞAĞI,,,SAYFA YUKARI/AŞAĞI,CONSISTENT (SOME)
PCM,'',,,'',EMPTY (SOME)
PID,'',,,PID,INCOMPLETE (SOME)
PLS Mode,PLS Modu,,,,SOLITARY
Package list,Paket listesi,,,,SOLITARY
Page down list,Sayfa aşağı listesi,,,,SOLITARY
Page up list,Sayfa yukarı listesi,,,,SOLITARY
Panic channel,Panik kanalı,,,,SOLITARY
Parent Directory,Ana Dizin,,,,SOLITARY
Parental Guidance Recommended,'',,,'',EMPTY (SOME)
Parliament,'',,,,SOLITARY
Parodie,'',,,,SOLITARY
Passthrough,Geçiş,,,'',INCOMPLETE (SOME)
Password Setup,Şifre Kurulumu,,,,SOLITARY
Password changed,Sifre değişti,,,Şifre değiştirildi,MISMATCH (SOME)
Path to save not exist: '/tmp/',Kaydedilecek yol mevcut değil: '/tmp/',,,,SOLITARY
Pause/Continue playback,Duraklat / Yürütmeye devam et,,,'',INCOMPLETE (SOME)
"Perform a settings backup,","Ayar yedeği al,",,,"Ayar yedeği al,",CONSISTENT (SOME)
"Perform a settings backup, making a backup before updating is strongly advised.","Güncellemeden önce yedek almak kuvvetle öneriliyorsa, ayar yedeği al.",,,"Güncellemeden önce yedek almak kuvvetle öneriliyorsa, ayar yedeği al.",CONSISTENT (SOME)
Permissions:,İzinler:,,,,SOLITARY
Personalize your Skin,Skinnizi kişiselleştirin,,,,SOLITARY
PiP with OSD,OSD'li PIP,,,,SOLITARY
PiP-Zap,'',,,,SOLITARY
PiPSetup,PiP Kurulumu,,,,SOLITARY
PiPZap,PiP Zap,,,,SOLITARY
Picture in EPG,EPG içinde resim,,,,SOLITARY
PicturePlayer,'',,,,SOLITARY
Pictures,Resimler,,,,SOLITARY
Pixel Test,'',,,,SOLITARY
Play DVDs,DVD Oynat,,,,SOLITARY
Play folder,Oyun klasörü,,,,SOLITARY
Play title,Oyun başlığı,,,,SOLITARY
Play/view/edit/install/extract/run file or enter directory,Oynat / görüntüle / düzenle / yükle / çıkar / dosyayı çalıştır veya dizine gir,,,,SOLITARY
Please check the manual of the receiver,Lütfen alıcının kullanım kılavuzunu kontrol edin,,,,SOLITARY
Please choose he package...,Lütfen o paketi seç ...,,,,SOLITARY
Please connect your %s %s to the internet,Lütfen %s %s internete bağlayın,,,,SOLITARY
Please enter name of the new symlink,Lütfen yeni bağlantının adını girin,,,,SOLITARY
Please enter password,Lütfen şifre giriniz,,,,SOLITARY
Please enter search string for your location,Lütfen bulunduğunuz yerin arama dizesini girin,,,,SOLITARY
Please enter the new directory name,Lütfen yeni dizin adını girin,,,,SOLITARY
Please enter the new file name,Lütfen yeni dosya adını girin,,,,SOLITARY
"Please enter your email address, which will be your login.\nVia your account on the IceTV website you can choose to receive service announcements, account reminders and promotional offers.",'',,,,SOLITARY
Please enter your personal feed URL,Lütfen kişisel yayın URL’nizi girin,,,,SOLITARY
Please press OK to start Kodi...,Kodi'yi başlatmak için lütfen Tamam'a basın ...,,,,SOLITARY
Please select a backup destination,Lütfen bir yedekleme hedefi seçin,,,,SOLITARY
Please select device to use as swapfile location,Lütfen swap dosya konumu olarak kullanılacak cihazı seçin,,,,SOLITARY
Please select the region that most closely matches your physical location. The region is required to enable us to provide the correct guide information for the channels you can receive.,'',,,,SOLITARY
"Please select what to do after flashing the image:\n(In addition, if it exists, a local script will be executed as well at /media/hdd/images/config/myrestore.sh)","Lütfen resmi yanıp söndükten sonra ne yapacağınızı seçin:\n(Ayrıca, varsa, /media/hdd/images/config/myrestore.sh adresinde de yerel bir betik yürütülecektir.)",,,,SOLITARY
Please set up tuner C\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen C ayarlayıcısını kurun\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner D\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen D ayarlayıcısını kurun\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner E\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen E ayarını yapın\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner F\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen F ayarını yapın\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner G\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen G ayarlayıcısını kurun\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner H\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen tuner H ayarını yap\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner J\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen tuner J'yi kurun.\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner Q\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen alıcı Q ayarını yap\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please set up tuner R\nFor Hybrid Tuner Models switch Tuner Type with left and right keys,Lütfen tuner R ayarını yapın\nHibrit Tuner Modelleri için Tuner Tipini sol ve sağ tuşlarla değiştirin,,,,SOLITARY
Please setup your user interface by adjusting the values till the edges of the red box are touching the edges of your TV.\nWhen you are ready press OK to continue.,Lütfen kırmızı kutunun kenarları TV'nizin kenarlarına değene kadar değerleri ayarlayarak kullanıcı arayüzünüzü kurun.\nHazır olduğunuzda devam etmek için Tamam'a basın.,,,,SOLITARY
Please setup your user interface by adjusting the values till the edges of the red box are touching the edges of your TV.\nWhen you are ready press green to continue.,Lütfen kırmızı kutunun kenarları TV'nizin kenarlarına değene kadar değerleri ayarlayarak kullanıcı arayüzünüzü kurun.\nHazır olduğunuzda devam etmek için yeşil tuşa basın.,,,,SOLITARY
Please wait while your skin setting is restoring...,Skin ayarınız geri geldiğinde lütfen bekleyin ...,,,,SOLITARY
"Please wait, Loading image.","Lütfen bekleyiniz, Image yükleniyor.",,,,SOLITARY
Please wait.,Lütfen bekle.,,,,SOLITARY
Plugin Filter,Eklenti Filtresi,,,,SOLITARY
Pluginbrowser Settings,Pluginbrowser Ayarları,,,,SOLITARY
Poker,'',,,,SOLITARY
Popup,Aniden belirmek,,,Açılır pencere,MISMATCH (SOME)
Portugal,Portekiz,,,Portekiz,CONSISTENT (SOME)
Positioner Setup,Pozisyoner Kurulumu,,,,SOLITARY
Positioner Setup Log,Konumlandırıcı Kurulum Günlüğü,,,,SOLITARY
Power LED State in Standby,Bekleme Modunda Güç LED'i Durumu,,,,SOLITARY
Power On Display,Göstergedeki güç,,,,SOLITARY
PowerTimer DeepStandby,'',,,,SOLITARY
PowerTimer Standby,'',,,,SOLITARY
Preschool,'',,,Okul öncesi,INCOMPLETE (SOME)
Press MENU to install additional language(s).,Ek dil yüklemek için MENÜ tuşuna basın(s).,,,,SOLITARY
Press OK to select a group of satellites to configure in one block.,Tek bir blokta yapılandırılacak uydu grubunu seçmek için OK düğmesine basın.,,,Tek bir blokta yapılandırılacak uydu grubunu seçmek için OK düğmesine basın.,CONSISTENT (SOME)
Press OK to select a service.,Bir kanal seçmek için OK tuşuna basın.,,,Bir kanal seçmek için OK tuşuna basın.,CONSISTENT (SOME)
Press yellow to set this interface as the default interface.,Bu arayüzü varsayılan arayüz olarak ayarlamak için sarı tuşa basın.,,,Bu arayüzü varsayılan arayüz olarak ayarlamak için sarı tuşa basın.,CONSISTENT (SOME)
Pressing the panic button will zap you to this channelnumber in your first bouquet.,Panik düğmesine basmak sizi ilk buketinizde bu kanal numarasına yönlendirecektir.,,,,SOLITARY
Prev quad PiP channel,Önceki quad PiP kanalı,,,,SOLITARY
Previous bouquet,'',,,,SOLITARY
Previous page,'',,,,SOLITARY
Primetime,Yoğun zaman,,,,SOLITARY
"Program '%s' is installed.\nThe package containing this program isn't known, so it can't be uninstalled.","'%s' programı kuruldu.\nBu programı içeren paket bilinmiyor, bu nedenle kaldırılamıyor.",,,,SOLITARY
Program '%s' needs to be installed to run the '%s' action.\nUninstall the '%s' package to uninstall the program?,'%s' programının çalışması için '%s' programının kurulması gerekiyor.\nProgramı kaldırmak için '%s' paketini kaldırın?,,,,SOLITARY
Program '%s' needs to be installed to run this action.\nInstall the '%s' package to install the program?,Bu işlemi çalıştırmak için '%s' programının kurulması gerekiyor.\nProgramı yüklemek için '%s' paketini yükleyin?,,,,SOLITARY
Program '%s' not installed.\nThe package containing this program isn't known.,'%s' programı kurulu değil.\nBu programı içeren paket bilinmiyor.,,,,SOLITARY
Programmlisten History,Programmliste Tarihçesi,,,,SOLITARY
Programmlisten Restore,Programmliste Geri Yükleme,,,,SOLITARY
Programmlisten from DXAndy,DXAndy'den programmlistesi,,,,SOLITARY
Programmlisten-Updater V,Programmlisten-Güncelleyici V,,,,SOLITARY
Programmlisten-Updater from DXAndy,DXAndy'den Programmlisten Güncelleyici,,,,SOLITARY
Prominent,'',,,,SOLITARY
Protect InfoPanel,InfoPanel'i koruyun,,,,SOLITARY
Protect Quickmenu,Quickmenu'yu koru,,,,SOLITARY
Psychologie,'',,,,SOLITARY
Puppentrick,'',,,,SOLITARY
Python:\t\t%s,'',,,,SOLITARY
Quad PiP Screen,Quad PiP Ekranı,,,,SOLITARY
Quad PiP is not available.,Quad PiP mevcut değil.,,,,SOLITARY
Quick Launch Menu,Hızlı Başlat Menüsü,,,,SOLITARY
Quick Menu...,Hızlı Menü...,,,,SOLITARY
QuickMenu,Hızlı Menü,,,,SOLITARY
QuickMenu/Extensions,QuickMenu / Uzantıları,,,,SOLITARY
Quiz,'',,,,SOLITARY
REC Symbol in Standby,Bekleme modunda REC Symbol,,,Bekleme modunda REC Sembolü,MISMATCH (SOME)
REC Symbol in use,REC Sembol kullanımda,,,kullanımda REC Sembolü ,MISMATCH (SOME)
Ram,Veri deposu,,,,SOLITARY
Random password,Rastgele şifre,,,Rastgele şifre,CONSISTENT (SOME)
Real Life,'',,,,SOLITARY
Reality,'',,,,SOLITARY
Really WOL now?,Gerçekten WOL şimdi?,,,,SOLITARY
Really upgrade the front panel and reboot now?,Ön paneli gerçekten yükseltip şimdi yeniden başlatılsın mı?,,,,SOLITARY
Rebuild,Yeniden inşa etmek,,,,SOLITARY
Rebuild LCN bouquet now?,LCN buketi şimdi yeniden oluşturuluyor mu?,,,,SOLITARY
Reception,Resepsiyon,,,,SOLITARY
Reception lists,Resepsiyon listeleri,,,,SOLITARY
Record - same as record button,Kayıt - kayıt düğmesiyle aynı,,,,SOLITARY
Record write error (no space on disk?),'',,,,SOLITARY
Recordable media toolbox,Kaydedilebilir medya araç kutusu,,,,SOLITARY
"Recording(s) are in progress or coming up in few seconds!\nEntering standby, after recording the box will shutdown.","Kayıt (lar) devam ediyor veya birkaç saniye içinde geliyor!\nBekleme giriliyor, kayıt yaptıktan sonra kutu kapanacaktır.",,,,SOLITARY
Recordings & Timeshift,Kayıtlar & Zaman Kaydırma,,,,SOLITARY
Records,Kayıtlar,,,,SOLITARY
Red button,Kırmızı buton,,,,SOLITARY
Reduce the size of the service picons for more line spacing between them.,"Servis pikosunun boyutunu, aralarında daha fazla boşluk bırakmak için azaltın.",,,,SOLITARY
Refresh screen,Ekranı yenile,,,,SOLITARY
Regular file,Normal dosya,,,,SOLITARY
Reisen,'',,,,SOLITARY
Reiten,'',,,,SOLITARY
Release Notes,Sürüm Notları,,,,SOLITARY
Relevant PIDs Routing,İlgili PID Yönlendirme,,,,SOLITARY
Remaining minutes right,'',,,,SOLITARY
Remote Control Code,Uzaktan Kumanda Kodu,,,,SOLITARY
Removal of this slot will not show in %s Gui.  Are you sure you want to delete image slot %s ?,Bu yuvanın çıkarılması %s Gui cinsinden gösterilmez. %s resim yuvasını silmek istediğinize emin misiniz?,,,,SOLITARY
Remove Quad Channel Entry,Dört Kanal Girişini Kaldır,,,,SOLITARY
Remove confirmation,Onaylamayı kaldır,,,,SOLITARY
Remove current folder from bookmarks,Geçerli klasörü yer işaretlerinden kaldır,,,,SOLITARY
Remove hide VBI line for this service,Bu hizmet için VBI hattını gizle,,,,SOLITARY
Remove selected folder from bookmarks,Seçilen klasörü yer işaretlerinden kaldır,,,,SOLITARY
Rename file/directory,Dosyayı / dizini yeniden adlandır,,,,SOLITARY
Reserved for future use,'',,,'',EMPTY (SOME)
Reshare,Yeniden paylaşma,,,,SOLITARY
Restart %s %s.,%s %s yeniden başlat.,,,,SOLITARY
Restart Enigma2 to apply the changes?,Değişiklikleri uygulamak için Enigma2 yeniden başlatılsın mı?,,,,SOLITARY
Restart GUI after x crashes,X kilitlendikten sonra GUI'yi yeniden başlatın,,,,SOLITARY
Restart Network,Ağı yeniden başlat,,,,SOLITARY
"Restart necessary, restart GUI now?","Yeniden başlatma gerekli, GUI'yi şimdi yeniden başlat?",,,,SOLITARY
Restart network and remount connections,Ağı yeniden başlat ve bağlantıları yeniden bağlama,,,,SOLITARY
Restart network to with current setup,Şebekeyi mevcut kurulumla yeniden başlat,,,,SOLITARY
Restore MetrixHD Settings,MetrixHD Ayarlarını Geri Yükle,,,,SOLITARY
Restore Settings,Ayarları Geri Yükle,,,,SOLITARY
Restore settings from a backup,Ayarları bir yedeklemeden geri yükle,,,,SOLITARY
Restore your settings back from a backup. After restore the box will restart to activated the new settings,"Ayarlarınızı bir yedeklemeden geri yükleyin. Geri yüklendikten sonra, yeni ayarları etkinleştirmek için kutu yeniden başlatılacak",,,,SOLITARY
Restricted 18+,'',,,Kısıtlı +18,INCOMPLETE (SOME)
Retrieving image list - Please wait...,Image listesi alınıyor - Lütfen bekleyin ...,,,,SOLITARY
Retrieving image slots - Please wait...,Görüntü yuvaları alınıyor - Lütfen bekleyin ...,,,Görüntü yuvaları alınıyor - Lütfen bekleyin ...,CONSISTENT (SOME)
Reverse left file sorting,Sol dosya sıralamasını ters çevir,,,,SOLITARY
Reverse right file sorting,Sağ dosya sıralamasını ters çevir,,,,SOLITARY
Revue,'',,,,SOLITARY
Romania,Romanya,,,Romanya,CONSISTENT (SOME)
Rowing,'',,,,SOLITARY
Rugby,'',,,,SOLITARY
Rugby League,'',,,,SOLITARY
Run,Çalışiyor,,,,SOLITARY
Run '%s' command,'%s' komutunu çalıştır,,,,SOLITARY
Run Confirmation,Çalıştırmayı Onayla,,,,SOLITARY
Run script,Komut dosyasını çalıştır,,,,SOLITARY
Run script in background,Komut dosyasını arka planda çalıştır,,,,SOLITARY
Run script with optional parameter,İsteğe bağlı parametreli betiği çalıştır,,,,SOLITARY
Run script with optional parameter in background,Komut dosyasını arka planda isteğe bağlı parametre ile çalıştır,,,,SOLITARY
"Running Myrestore script, Please wait ...","Myrestore komut dosyası çalıştırılıyor, lütfen bekleyin ...",,,,SOLITARY
Russian Federation,Rusya Federasyonu,,,Rusya Federasyonu,CONSISTENT (SOME)
SABnzbd,'',,,SABnzbd,INCOMPLETE (SOME)
SATA,'',,,,SOLITARY
"SCR timing adjustment, in conjunction with SCR socket and operation of several SCR devices with one cable.","SCR zamanlama ayarı, SCR soketi ile birlikte ve birkaç SCR cihazının tek bir kabloyla çalıştırılması.",,,,SOLITARY
SD,'',,,,SOLITARY
SDcard switch ERROR! - H9 root files not transferred to SD card,SD kart anahtarı HATASI! - H9 kök dosyaları SD karta aktarılmıyor,,,,SOLITARY
SDcard switch ERROR! - already on Nand,SD kart anahtarı HATASI! - zaten Nand’de,,,,SOLITARY
SDcard switch ERROR! - already on mmc,SD kart anahtarı HATASI! - zaten mmc'de,,,,SOLITARY
STARTUP_,BAŞLAMAK_,,,,SOLITARY
STB Display,STB Ekranı,,,,SOLITARY
Saga,'',,,,SOLITARY
Samba,'',,,Samba,INCOMPLETE (SOME)
Same behavior as current animation,Mevcut animasyonla aynı davranış,,,,SOLITARY
Sat Finder,Sat Bulucu,,,,SOLITARY
Satellite configuration mode,Uydu yapılandırma modu,,,,SOLITARY
Satfinder,Uydu arayıcı,,,,SOLITARY
Satire,'',,,,SOLITARY
Save / Enter text and exit,Metni kaydet / Gir ve çık,,,'',INCOMPLETE (SOME)
Save left folder on exit,Çıkışta soldaki klasörü kaydet,,,,SOLITARY
Save right folder on exit,Çıkışta sağdaki klasörü kaydet,,,,SOLITARY
Save the commands and the output to a file?\n('%s'),Komutları ve çıktıları bir dosyaya kaydetmek?\n(`%s`),,,,SOLITARY
Save the left folder list location on exit.,Çıkışta soldaki klasör listesi konumunu kaydedin.,,,,SOLITARY
Save the right folder list location on exit.,Çıkışta doğru klasör listesi konumunu kaydedin.,,,,SOLITARY
Scan for local extensions and install them,Yerel uzantıları tarayın ve yükleyin,,,,SOLITARY
Sci-Fi,'',,,,SOLITARY
Science,'',,,,SOLITARY
Science & Tech,'',,,,SOLITARY
Script '%s' must have read permission to be able to run it,'%s' komut dosyasının çalıştırılabilmesi için okuma iznine sahip olması gerekir,,,,SOLITARY
ScriptRunner,Komut Dosyası Çalışanı,,,,SOLITARY
Scrolling delay (software renderer),Kaydırma gecikmesi (yazılım oluşturucu),,,,SOLITARY
Scrolling speed (software renderer),Kaydırma hızı (yazılım oluşturucu),,,,SOLITARY
Search Sats,'',,,,SOLITARY
"Search Sats, check signal and lock","Arama Sats, kontrol sinyali ve kilitleme",,,,SOLITARY
