msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
Service has been added to the selected bouquet.,Rás hefur verið bætt við valinn rásavöndul.,Rás hefur verið bætt við valinn rásavöndul.,Rás hefur verið bætt við valinn rásavöndul.,,3,1,2,0
Service invalid!\n(Timeout reading PMT),Rás ógild!\n(Rann út á tíma við lestur PMT),Rás ógild!\n(Rann út á tíma við lestur PMT),Rás ógild!\n(Rann út á tíma við lestur PMT),Rás ógild!\n(Rann út á tíma við lestur PMT),4,1,3,0
Service not found!\n(SID not found in PAT),Rás fannst ekki!\n(SID fannst ekki í PAT),Rás fannst ekki!\n(SID fannst ekki í PAT),Rás fannst ekki!\n(SID fannst ekki í PAT),Rás fannst ekki!\n(SID fannst ekki í PAT),4,1,3,0
Service reference,Rása upplýsingar,Rása upplýsingar,Rása upplýsingar,Rása upplýsingar,4,1,3,0
Service scan,Rása leit,Rása leit,Rása leit,Rása leit,4,1,3,0
Service unavailable!\nCheck tuner configuration!,Rás finnst ekki!\nAthugaðu stillingar móttakara!,Rás finnst ekki!\nAthugaðu stillingar móttakara!,Rás finnst ekki!\nAthugaðu stillingar móttakara!,Rás finnst ekki!\nAthugaðu stillingar móttakara!,4,1,3,0
Services,Rásir,Rásir,Rásir,Rásir,4,1,3,0
Set interface as default Interface,,Gera að sjálfgefnu korti,Gera að sjálfgefnu korti,,2,1,1,0
Settings,Stillingar,Stillingar,Stillingar,Stillingar,4,1,3,0
Setup,Uppsetning,Uppsetning,Uppsetning,Uppsetning,4,1,3,0
Sharpness,Skerpa,Skerpa,Skerpa,Skerpa,4,1,3,0
Short filenames,Stutt skráarnöfn,Stutt skráarnöfn,Stutt skráarnöfn,Stutt skráarnöfn,4,1,3,0
Show alternatives,,,Súna valkosti,,1,1,0,0
Show event-progress in channel selection,Sýna framvindu atriðis við rásaval,Sýna framvindu atriðis við rásaval,Sýna framvindu atriðis við rásaval,Sýna framvindu atriðis við rásaval,4,1,3,0
Show infobar on channel change,Sýna upplýsingaborða við að skipta um stöð,Sýna upplýsingaborða við að skipta um stöð,Sýna upplýsingaborða við að skipta um stöð,Sýna upplýsingaborða við að skipta um stöð,4,1,3,0
Show infobar on event change,Sýna upplýsinga borða við breytingu á atriði,Sýna upplýsinga borða við breytingu á atriði,Sýna upplýsinga borða við breytingu á atriði,Sýna upplýsinga borða við breytingu á atriði,4,1,3,0
Show infobar on skip forward/backward,Sýna upplýsingaborða við stökk fram eða aftur,Sýna upplýsingaborða við stökk fram eða aftur,Sýna upplýsingaborða við stökk fram eða aftur,Sýna upplýsingaborða við stökk fram eða aftur,4,1,3,0
Show positioner movement,Sýna færslu mótors,Sýna færslu mótors,Sýna færslu mótors,Sýna færslu mótors,4,1,3,0
Show the radio player...,Sýna útvarpsspilara...,Sýna útvarpsspilara...,Sýna útvarpsspilara...,Sýna útvarpsspilara...,4,1,3,0
Show the tv player...,Sýna sjónvarpsspilara...,Sýna sjónvarpsspilara...,Sýna sjónvarpsspilara...,Sýna sjónvarpsspilara...,4,1,3,0
Show transponder info,,,Sýna upplýsingar um sendi,,1,1,0,0
Shows the state of your wireless LAN connection.\n,Sýnir stöðu þráðlausrar nettenginar.\n,Sýnir stöðu þráðlausrar nettenginar.\n,Sýnir stöðu þráðlausrar nettenginar.\n,Sýnir stöðu þráðlausrar nettenginar.\n,4,1,3,0
Shutdown,Slökkva,Slökkva,Slökkva,,3,1,2,0
Signal: ,Merki:,Merki:,Merki:,Merki:,4,1,3,0
Similar,Svipað,Svipað,Svipað,Svipað,4,1,3,0
Similar broadcasts:,Svipuð útsending:,Svipuð útsending:,Svipuð útsending:,Svipuð útsending:,4,1,3,0
Simple,Einfalt,Einfalt,Einfalt,Einfalt,4,1,3,0
Simple titleset (compatibility for legacy players),Einföld valmynd (virkar fyrir flesta spilara),Einföld valmynd (virkar fyrir flesta spilara),Einföld valmynd (virkar fyrir flesta spilara),Einföld valmynd (virkar fyrir flesta spilara),4,1,3,0
Single,Einn,Einn,Einn,Einn,4,1,3,0
Single EPG,Eitt EPG,Eitt EPG,Eitt EPG,Eitt EPG,4,1,3,0
Single satellite,Einn gervihnöttur,Einn gervihnöttur,Einn gervihnöttur,Einn gervihnöttur,4,1,3,0
Skins,Skinn,Skinn,Skinn,Skinn,4,1,3,0
Slot %d,Sleði %d,Sleði %d,Sleði %d,Sleði %d,4,1,3,0
Slovenian,,'','','',3,0,0,3
Slow,Hægt,Hægt,Hægt,Hægt,4,1,3,0
Software,Hugbúnaður,Hugbúnaður,Hugbúnaður,Hugbúnaður,4,1,3,0
Software management,Hugbúnaðar umsýsla,Hugbúnaðar umsýsla,Hugbúnaðar umsýsla,Hugbúnaðar umsýsla,4,1,3,0
Software manager setup,Uppsetning hugbúnaðar umsýslu,Uppsetning hugbúnaðar umsýslu,Uppsetning hugbúnaðar umsýslu,Uppsetning hugbúnaðar umsýslu,4,1,3,0
Software update,Hugbúnaðar uppfærsla,Hugbúnaðar uppfærsla,Hugbúnaðar uppfærsla,Hugbúnaðar uppfærsla,4,1,3,0
Softwaremanager information,Upplýsingar hugbúnaðar umsýslu,Upplýsingar hugbúnaðar umsýslu,Upplýsingar hugbúnaðar umsýslu,Upplýsingar hugbúnaðar umsýslu,4,1,3,0
Some plugins are not available:\n,Sum íforrit eru ekki til:\n,Sum íforrit eru ekki til:\n,Sum íforrit eru ekki til:\n,Sum íforrit eru ekki til:\n,4,1,3,0
Sort A-Z,,,Raða A-Ö,,1,1,0,0
Sound,Hljóð,Hljóð,Hljóð,Hljóð,4,1,3,0
South,Suður,Suður,Suður,Suður,4,1,3,0
Spanish,Spænska,Spænska,Spænska,Spænska,4,1,3,0
Split preview mode,Skipta forsýn,Skipta forsýn,Skipta forsýn,Skipta forsýn,4,1,3,0
Standby,Biðstaða,Biðstaða,Biðstaða,Biðstaða,4,1,3,0
Start directory,,,Byrjunar mappa,,1,1,0,0
Start from the beginning,Byrja frá byrjun,Byrja frá byrjun,Byrja frá byrjun,Byrja frá byrjun,4,1,3,0
Start recording?,,,Byrja upptöku?,,1,1,0,0
Start test,Byrja prófun,Byrja prófun,Byrja prófun,Byrja prófun,4,1,3,0
Starting on,Byrja á,Byrja á,Byrja á,Byrja á,4,1,3,0
Step east,Skref austur,Skref austur,Skref austur,Skref austur,4,1,3,0
Step west,Skref vestur,Skref vestur,Skref vestur,Skref vestur,4,1,3,0
Stop,Stopp,Stopp,Stopp,Stopp,4,1,3,0
Stop current event and disable coming events,Stoppa núverandi atriði og hætta við komandi atriði,Stoppa núverandi atriði og hætta við komandi atriði,Stoppa núverandi atriði og hætta við komandi atriði,,3,1,2,0
Stop current event but not coming events,Stoppa núverandi atriði en halda komandi atriðum,Stoppa núverandi atriði en halda komandi atriðum,Stoppa núverandi atriði en halda komandi atriðum,,3,1,2,0
Stop playing this movie?,Stoppa spilun?,Stoppa spilun?,Stoppa spilun?,Stoppa spilun?,4,1,3,0
Stop test,Stoppa prófun,Stoppa prófun,Stoppa prófun,Stoppa prófun,4,1,3,0
Stop testing plane after # failed transponders,Hætta að prufa eftir # senda sem fundust ekki,Hætta að prufa eftir # senda sem fundust ekki,Hætta að prufa eftir # senda sem fundust ekki,Hætta að prufa eftir # senda sem fundust ekki,4,1,3,0
Stop testing plane after # successful transponders,Hætta að prufa eftir að # sendar fundust,Hætta að prufa eftir að # sendar fundust,Hætta að prufa eftir að # sendar fundust,Hætta að prufa eftir að # sendar fundust,4,1,3,0
Store position,Vista staðsetningu,Vista staðsetningu,Vista staðsetningu,Vista staðsetningu,4,1,3,0
Stored position,Vistuð staða,Vistuð staða,Vistuð staða,Vistuð staða,4,1,3,0
Subservice list...,,,Listi undirrása...,,1,1,0,0
Subservices,Undirþjónusta,Undirþjónusta,Undirþjónusta,Undirþjónusta,4,1,3,0
Subtitle selection,Velja undirtexta,Velja undirtexta,Velja undirtexta,Velja undirtexta,4,1,3,0
Subtitles,Undirtextar,Undirtextar,Undirtextar,Undirtextar,4,1,3,0
Sun,,'','','',3,0,0,3
Sunday,Sunnudagur,Sunnudagur,Sunnudagur,Sunnudagur,4,1,3,0
Swedish,Sænskt,Sænskt,Sænskt,Sænskt,4,1,3,0
Switch to bookmarks,,,Fara á bókamerki,,1,1,0,0
Symbol rate,Bitahraði,Bitahraði,Bitahraði,Bitahraði,4,1,3,0
System,Kerfi,Kerfi,Kerfi,Kerfi,4,1,3,0
TS file is too large for ISO9660 level 1!,TS skrá er of stór fyrir ISO9660 level 1!,TS skrá er of stór fyrir ISO9660 level 1!,TS skrá er of stór fyrir ISO9660 level 1!,TS skrá er of stór fyrir ISO9660 level 1!,4,1,3,0
TSID,,'','','',3,0,0,3
TXT PID,,'','','',3,0,0,3
Tags,Merki,Merki,Merki,Merki,4,1,3,0
Terrestrial,Stafrænt í lofti,Stafrænt í lofti,Stafrænt í lofti,Stafrænt í lofti,4,1,3,0
Test DiSEqC settings,Prufa DiSEqC stillingar,Prufa DiSEqC stillingar,Prufa DiSEqC stillingar,Prufa DiSEqC stillingar,4,1,3,0
Test mode,Prufu hamur,Prufu hamur,Prufu hamur,Prufu hamur,4,1,3,0
Thank you for using the wizard.\nPlease press OK to continue.,Takk fyrir að nota álfinn.\nÝttu á OK til að halda áfram.,Takk fyrir að nota álfinn.\nÝttu á OK til að halda áfram.,Takk fyrir að nota álfinn.\nÝttu á OK til að halda áfram.,Takk fyrir að nota álfinn.\nÝttu á OK til að halda áfram.,4,1,3,0
The PIN code has been changed successfully.,Það tókst að breyta PIN kóðanum.,Það tókst að breyta PIN kóðanum.,Það tókst að breyta PIN kóðanum.,Það tókst að breyta PIN kóðanum.,4,1,3,0
The PIN codes you entered are different.,PIN númerin sem að þú slóst inn eru ekki eins.,PIN númerin sem að þú slóst inn eru ekki eins.,PIN númerin sem að þú slóst inn eru ekki eins.,PIN númerin sem að þú slóst inn eru ekki eins.,4,1,3,0
The directory %s is not writable.\nMake sure you select a writable directory instead.,Mappan %s er ekki skrifanleg.\nVertu viss um að velja möppu sem má skrifa í.,Mappan %s er ekki skrifanleg.\nVertu viss um að velja möppu sem má skrifa í.,Mappan %s er ekki skrifanleg.\nVertu viss um að velja möppu sem má skrifa í.,Mappan %s er ekki skrifanleg.\nVertu viss um að velja möppu sem má skrifa í.,4,1,3,0
The following files were found...,Eftirfarandi skrár fundust...,Eftirfarandi skrár fundust...,Eftirfarandi skrár fundust...,Eftirfarandi skrár fundust...,4,1,3,0
The path %s already exists.,Slóðin %s er þegar til.,Slóðin %s er þegar til.,Slóðin %s er þegar til.,Slóðin %s er þegar til.,4,1,3,0
The pin code you entered is wrong.,Kóðinn sem þú slóst inn er rangur.,Kóðinn sem þú slóst inn er rangur.,Kóðinn sem þú slóst inn er rangur.,Kóðinn sem þú slóst inn er rangur.,4,1,3,0
The sleep timer has been activated.,,,Tíma stilling fyrir svefn er virk.,,1,1,0,0
The sleep timer has been disabled.,,,Tímastilling til að slökkva er óvirkur.,,1,1,0,0
The timer file (timers.xml) is corrupt and could not be loaded.,Atriða skrá (timer.xml) er skemmd og var ekki hægt að lesa hana.,Atriða skrá (timer.xml) er skemmd og var ekki hægt að lesa hana.,Atriða skrá (timer.xml) er skemmd og var ekki hægt að lesa hana.,Atriða skrá (timer.xml) er skemmd og var ekki hægt að lesa hana.,4,1,3,0
The wireless LAN plugin is not installed!\nPlease install it and choose what you want to do next.,Forrit fyrir þráðlausa net ekki uppsett!\nSettu það inn og veldu hvað þú vilt gera næst.,Forrit fyrir þráðlausa net ekki uppsett!\nSettu það inn og veldu hvað þú vilt gera næst.,Forrit fyrir þráðlausa net ekki uppsett!\nSettu það inn og veldu hvað þú vilt gera næst.,Forrit fyrir þráðlausa net ekki uppsett!\nSettu það inn og veldu hvað þú vilt gera næst.,4,1,3,0
The wireless LAN plugin is not installed!\nPlease install it.,Þráðlausa netkortið er ekki tengt!\nVinsamlega tengið það.,Þráðlausa netkortið er ekki tengt!\nVinsamlega tengið það.,Þráðlausa netkortið er ekki tengt!\nVinsamlega tengið það.,Þráðlausa netkortið er ekki tengt!\nVinsamlega tengið það.,4,1,3,0
There are at least ,Það eru allavega ,Það eru allavega ,Það eru allavega ,Það eru allavega ,4,1,3,0
There are currently no outstanding actions.,Það er ekkert atriði sem að liggur fyrir.,Það er ekkert atriði sem að liggur fyrir.,Það er ekkert atriði sem að liggur fyrir.,Það er ekkert atriði sem að liggur fyrir.,4,1,3,0
There are no updates available.,Það er engin uppfærsla tiltæk.,Það er engin uppfærsla tiltæk.,Það er engin uppfærsla tiltæk.,Það er engin uppfærsla tiltæk.,4,1,3,0
There might not be enough Space on the selected Partition.\nDo you really want to continue?,,,"Það gæti verið of lítið pláss á valinni disksneið,\nViltu örugglega halda áfram?",,1,1,0,0
This DVD RW medium is already formatted - reformatting will erase all content on the disc.,Þessi DVD RW diskur er þegar formaður - endurformun mun eyða öllum gögnum af honum.,Þessi DVD RW diskur er þegar formaður - endurformun mun eyða öllum gögnum af honum.,Þessi DVD RW diskur er þegar formaður - endurformun mun eyða öllum gögnum af honum.,Þessi DVD RW diskur er þegar formaður - endurformun mun eyða öllum gögnum af honum.,4,1,3,0
This plugin is installed.,Þetta íforrit er uppsett.,Þetta íforrit er uppsett.,Þetta íforrit er uppsett.,Þetta íforrit er uppsett.,4,1,3,0
This plugin is not installed.,Þetta íforrit er ekki sett upp.,Þetta íforrit er ekki sett upp.,Þetta íforrit er ekki sett upp.,Þetta íforrit er ekki sett upp.,4,1,3,0
This plugin will be installed.,Þetta íforrit verður sett inn.,Þetta íforrit verður sett inn.,Þetta íforrit verður sett inn.,Þetta íforrit verður sett inn.,4,1,3,0
This plugin will be removed.,Þetta íforrit verður tekið út.,Þetta íforrit verður tekið út.,Þetta íforrit verður tekið út.,Þetta íforrit verður tekið út.,4,1,3,0
Three,Þrír,Þrír,Þrír,Þrír,4,1,3,0
Threshold,Mörk,Mörk,Mörk,Mörk,4,1,3,0
Thu,Fim,Fim,Fim,Fim,4,1,3,0
Thumbnails,Smámyndir,Smámyndir,Smámyndir,Smámyndir,4,1,3,0
Thursday,Fimmtudagur,Fimmtudagur,Fimmtudagur,Fimmtudagur,4,1,3,0
Time,Tími,Tími,Tími,Tími,4,1,3,0
Timer,,,Tímastilling,,1,1,0,0
Timer entry,Innsláttur tímastilltra atriða,Innsláttur tímastilltra atriða,Innsláttur tímastilltra atriða,,3,1,2,0
Timer log,Tíma skrá,Tíma skrá,Tíma skrá,,3,1,2,0
Timer overlap in timers.xml detected!\nPlease recheck it!,Tímastillingar ná yfir hvorn annan!\nVinsamlega athugið það!,Tímastillingar ná yfir hvorn annan!\nVinsamlega athugið það!,Tímastillingar ná yfir hvorn annan!\nVinsamlega athugið það!,Tímastillingar ná yfir hvorn annan!\nVinsamlega athugið það!,4,1,3,0
Timer sanity error,Villa í tímastillingu,Villa í tímastillingu,Villa í tímastillingu,,3,1,2,0
Timer selection,Tímastillinga val,Tímastillinga val,Tímastillinga val,Tímastillinga val,4,1,3,0
Timeshift,Lifandi pása,Lifandi pása,Lifandi pása,Lifandi pása,4,1,3,0
Timeshift location,Staður fyrir lifandi pásu,Staður fyrir lifandi pásu,Staður fyrir lifandi pásu,Staður fyrir lifandi pásu,4,1,3,0
Timeshift not possible!,Tímabreyting ekki möguleg!,Tímabreyting ekki möguleg!,Tímabreyting ekki möguleg!,Tímabreyting ekki möguleg!,4,1,3,0
Timezone,,Tímabelti,Tímabelti,,2,1,1,0
Title,Titill,Titill,Titill,Titill,4,1,3,0
Title properties,Upplýsingar titils,Upplýsingar titils,Upplýsingar titils,Upplýsingar titils,4,1,3,0
Titleset mode,Titla stillingar,Titla stillingar,Titla stillingar,Titla stillingar,4,1,3,0
Today,Í dag,Í dag,Í dag,Í dag,4,1,3,0
Tone mode,Tón stilling,Tón stilling,Tón stilling,Tón stilling,4,1,3,0
Toneburst,Tónstýring,Tónstýring,Tónstýring,Tónstýring,4,1,3,0
Toneburst A/B,Tón stýring A/B,Tón stýring A/B,Tón stýring A/B,Tón stýring A/B,4,1,3,0
Track,Spor,Spor,Spor,Spor,4,1,3,0
Translation,,,Þýðing,,1,1,0,0
Translation:,,,Þýðing:,,1,1,0,0
Transmission mode,Sendi stilling,Sendi stilling,Sendi stilling,Sendi stilling,4,1,3,0
Transponder,Sendir,Sendir,Sendir,Sendir,4,1,3,0
Tries left:,Tilraunir eftir:,Tilraunir eftir:,Tilraunir eftir:,Tilraunir eftir:,4,1,3,0
Try to find used transponders in cable network.. please wait...,Reyni að finna sendi í kapalkerfi.. vinsamlega bíðið...,Reyni að finna sendi í kapalkerfi.. vinsamlega bíðið...,Reyni að finna sendi í kapalkerfi.. vinsamlega bíðið...,Reyni að finna sendi í kapalkerfi.. vinsamlega bíðið...,4,1,3,0
Trying to download a new packetlist. Please wait...,Reyni að hlaða niður nýjum pakka lista. Vinsamlega bíðið...,Reyni að hlaða niður nýjum pakka lista. Vinsamlega bíðið...,Reyni að hlaða niður nýjum pakka lista. Vinsamlega bíðið...,Reyni að hlaða niður nýjum pakka lista. Vinsamlega bíðið...,4,1,3,0
Tue,Þri,Þri,Þri,Þri,4,1,3,0
Tuesday,Þriðjudagur,Þriðjudagur,Þriðjudagur,Þriðjudagur,4,1,3,0
Tune,Stilla,Stilla,Stilla,Stilla,4,1,3,0
Tune failed!,Tókst ekki að stilla inn!,Tókst ekki að stilla inn!,Tókst ekki að stilla inn!,Tókst ekki að stilla inn!,4,1,3,0
Tuner,Móttakari,Móttakari,Móttakari,Móttakari,4,1,3,0
Tuner configuration,Stilling móttakara,Stilling móttakara,Stilling móttakara,,3,1,2,0
Tuner type,,Gerð móttakara,Gerð móttakara,Gerð móttakara,3,1,2,0
Turkish,Tyrkneska,Tyrkneska,Tyrkneska,Tyrkneska,4,1,3,0
Two,Tveir,Tveir,Tveir,Tveir,4,1,3,0
Type,Gerð,Gerð,Gerð,Gerð,4,1,3,0
Type of scan,Gerð leitunar,Gerð leitunar,Gerð leitunar,Gerð leitunar,4,1,3,0
USALS,,'','','',3,0,0,3
Undo install,Hætta við innsetningu,Hætta við innsetningu,Hætta við innsetningu,Hætta við innsetningu,4,1,3,0
Undo uninstall,Hætta við að hætta við,Hætta við að hætta við,Hætta við að hætta við,Hætta við að hætta við,4,1,3,0
Unencrypted,Opin rás,Opin rás,Opin rás,Opin rás,4,1,3,0
UnhandledKey,,,Ónotaður,,1,1,0,0
Uninstall,Taka út,Taka út,Taka út,Taka út,4,1,3,0
Universal LNB,Venjulegt LNB,Venjulegt LNB,Venjulegt LNB,Venjulegt LNB,4,1,3,0
Unknown,Óþekkt,Óþekkt,Óþekkt,Óþekkt,4,1,3,0
Unsupported,Ekki stutt,Ekki stutt,Ekki stutt,Ekki stutt,4,1,3,0
Update,Uppfæra,Uppfæra,Uppfæra,Uppfæra,4,1,3,0
Updatefeed not available.,Uppfærslur á fæðirásum ekki tiltækar.,Uppfærslur á fæðirásum ekki tiltækar.,Uppfærslur á fæðirásum ekki tiltækar.,Uppfærslur á fæðirásum ekki tiltækar.,4,1,3,0
Updating,,,Uppfæri,,1,1,0,0
Updating software catalog,Uppfæri efnisyfirlit hugbúnaðar,Uppfæri efnisyfirlit hugbúnaðar,Uppfæri efnisyfirlit hugbúnaðar,Uppfæri efnisyfirlit hugbúnaðar,4,1,3,0
Use,Nota,Nota,Nota,Nota,4,1,3,0
Use DHCP,Nota DHCP,Nota DHCP,Nota DHCP,Nota DHCP,4,1,3,0
Use a gateway,Nota beini,Nota beini,Nota beini,Nota beini,4,1,3,0
Use power measurement,Nota aflmælingu,Nota aflmælingu,Nota aflmælingu,Nota aflmælingu,4,1,3,0
"Use the up/down keys on your remote control to select an option. After that, press OK.",Ýttu á up/niður takka á fjarstýringu til að velja. Ýttu svo á OK.,Ýttu á up/niður takka á fjarstýringu til að velja. Ýttu svo á OK.,Ýttu á up/niður takka á fjarstýringu til að velja. Ýttu svo á OK.,Ýttu á up/niður takka á fjarstýringu til að velja. Ýttu svo á OK.,4,1,3,0
Use this video enhancement settings?,Nota mynd endurbóta stillingar?,Nota mynd endurbóta stillingar?,Nota mynd endurbóta stillingar?,Nota mynd endurbóta stillingar?,4,1,3,0
Used service scan type,Notuð leitunaraðferð,Notuð leitunaraðferð,Notuð leitunaraðferð,Notuð leitunaraðferð,4,1,3,0
User defined,Stillt af notanda,Stillt af notanda,Stillt af notanda,Stillt af notanda,4,1,3,0
VCR scart,Vídeó scart,Vídeó scart,Vídeó scart,Vídeó scart,4,1,3,0
VMGM (intro trailer),VMGM (mynd sýnishorn),VMGM (mynd sýnishorn),VMGM (mynd sýnishorn),VMGM (mynd sýnishorn),4,1,3,0
Vertical,Lóðrétt,Lóðrétt,Lóðrétt,Lóðrétt,4,1,3,0
Video PID,,'','','',3,0,0,3
Video enhancement preview,Mynd endurbóta forsýn,Mynd endurbóta forsýn,Mynd endurbóta forsýn,Mynd endurbóta forsýn,4,1,3,0
Video enhancement settings,,,Mynd endurbóta stillingar,,1,1,0,0
Video enhancement setup,Mynd endurbóta uppsetnging,Mynd endurbóta uppsetnging,Mynd endurbóta uppsetnging,Mynd endurbóta uppsetnging,4,1,3,0
Video mode selection.,Mynd hams stilling.,Mynd hams stilling.,Mynd hams stilling.,Mynd hams stilling.,4,1,3,0
View Rass interactive...,Skoða gagnvirkt Útvarp,Skoða gagnvirkt Útvarp,Skoða gagnvirkt Útvarp,Skoða gagnvirkt Útvarp,4,1,3,0
View details,Skoða nánar,Skoða nánar,Skoða nánar,Skoða nánar,4,1,3,0
View list of available ,Skoða lista af tiltækum,Skoða lista af tiltækum,Skoða lista af tiltækum,Skoða lista af tiltækum,4,1,3,0
View list of available CommonInterface extensions,Skoða lista af tiltækum CommonInterface viðbótum.,Skoða lista af tiltækum CommonInterface viðbótum.,Skoða lista af tiltækum CommonInterface viðbótum.,Skoða lista af tiltækum CommonInterface viðbótum.,4,1,3,0
View list of available EPG extensions.,Skoða lista af tiltækum EPG viðbótum.,Skoða lista af tiltækum EPG viðbótum.,Skoða lista af tiltækum EPG viðbótum.,Skoða lista af tiltækum EPG viðbótum.,4,1,3,0
View list of available Satellite equipment extensions.,Skoða lista af tiltækum gervihnatta viðbótum.,Skoða lista af tiltækum gervihnatta viðbótum.,Skoða lista af tiltækum gervihnatta viðbótum.,Skoða lista af tiltækum gervihnatta viðbótum.,4,1,3,0
View list of available communication extensions.,Skoða lista af tiltækum samskipta viðbótum.,Skoða lista af tiltækum samskipta viðbótum.,Skoða lista af tiltækum samskipta viðbótum.,Skoða lista af tiltækum samskipta viðbótum.,4,1,3,0
View list of available default settings,Skoða lista af tiltækum sjálfgefnum stillingum,Skoða lista af tiltækum sjálfgefnum stillingum,Skoða lista af tiltækum sjálfgefnum stillingum,Skoða lista af tiltækum sjálfgefnum stillingum,4,1,3,0
View list of available multimedia extensions.,Skoða lista af tiltækum magmiðlunar viðbótum.,Skoða lista af tiltækum magmiðlunar viðbótum.,Skoða lista af tiltækum magmiðlunar viðbótum.,Skoða lista af tiltækum magmiðlunar viðbótum.,4,1,3,0
View list of available networking extensions,Skoða lista af tiltækum netkerfis viðbótum,Skoða lista af tiltækum netkerfis viðbótum,Skoða lista af tiltækum netkerfis viðbótum,Skoða lista af tiltækum netkerfis viðbótum,4,1,3,0
View list of available recording extensions,Skoða lista af tiltækum upptöku viðbótum,Skoða lista af tiltækum upptöku viðbótum,Skoða lista af tiltækum upptöku viðbótum,Skoða lista af tiltækum upptöku viðbótum,4,1,3,0
View list of available skins,Skoða lista af tiltækum skinnum,Skoða lista af tiltækum skinnum,Skoða lista af tiltækum skinnum,Skoða lista af tiltækum skinnum,4,1,3,0
View list of available software extensions,Skoða lista af tiltækum hugbúnaðar viðbótum,Skoða lista af tiltækum hugbúnaðar viðbótum,Skoða lista af tiltækum hugbúnaðar viðbótum,Skoða lista af tiltækum hugbúnaðar viðbótum,4,1,3,0
View list of available system extensions,Skoða lista af tiltækum kerfis viðbótum,Skoða lista af tiltækum kerfis viðbótum,Skoða lista af tiltækum kerfis viðbótum,Skoða lista af tiltækum kerfis viðbótum,4,1,3,0
View teletext...,Skoða textavarp...,Skoða textavarp...,Skoða textavarp...,Skoða textavarp...,4,1,3,0
"View, install and remove available or installed packages.",,,"Skoða, setja inn og taka út hugbúnaðar pakka.",,1,1,0,0
Voltage mode,Spennu stýring,Spennu stýring,Spennu stýring,Spennu stýring,4,1,3,0
Volume,,,Styrkur,,1,1,0,0
W,,'','','',3,0,0,3
WEP,,'','','',3,0,0,3
WLAN connection,WLAN nettenging,WLAN nettenging,WLAN nettenging,WLAN nettenging,4,1,3,0
WPA,,'','','',3,0,0,3
WPA or WPA2,WPA eða WPA2,WPA eða WPA2,WPA eða WPA2,WPA eða WPA2,4,1,3,0
WPA2,,'','','',3,0,0,3
WSS on 4:3,WSS á 4:3,WSS á 4:3,WSS á 4:3,WSS á 4:3,4,1,3,0
Waiting,Bíð,Bíð,Bíð,Bíð,4,1,3,0
Wed,Mið,Mið,Mið,Mið,4,1,3,0
Wednesday,Miðvikudagur,Miðvikudagur,Miðvikudagur,Miðvikudagur,4,1,3,0
Weekday,Vikudagur,Vikudagur,Vikudagur,Vikudagur,4,1,3,0
Welcome...,,,Velkomin(n)...,,1,1,0,0
West,Vestur,Vestur,Vestur,Vestur,4,1,3,0
Where to save temporary timeshift recordings?,Hvar á að vista tímabundnar tímafærslu upptökur?,Hvar á að vista tímabundnar tímafærslu upptökur?,Hvar á að vista tímabundnar tímafærslu upptökur?,Hvar á að vista tímabundnar tímafærslu upptökur?,4,1,3,0
Wireless LAN,­Þráðlaust net,­Þráðlaust net,­Þráðlaust net,­Þráðlaust net,4,1,3,0
Wireless network connection setup,Uppsetning á þráðlausu neti,Uppsetning á þráðlausu neti,Uppsetning á þráðlausu neti,Uppsetning á þráðlausu neti,4,1,3,0
Wireless network connection setup.,Uppsetning á þráðlausu neti.,Uppsetning á þráðlausu neti.,Uppsetning á þráðlausu neti.,Uppsetning á þráðlausu neti.,4,1,3,0
Wireless network state,Staða þráðlausa nets,Staða þráðlausa nets,Staða þráðlausa nets,Staða þráðlausa nets,4,1,3,0
Write error while recording. Disk full?\n,,Villla við upptöku. Diskur fullur?\n,Villla við upptöku. Diskur fullur?\n,Villla við upptöku. Diskur fullur?\n,3,1,2,0
Write failed!,Tókst ekki að skrifa!,Tókst ekki að skrifa!,Tókst ekki að skrifa!,Tókst ekki að skrifa!,4,1,3,0
YPbPr,,'','','',3,0,0,3
Year,Ár,Ár,Ár,Ár,4,1,3,0
Yes,Já,Já,Já,Já,4,1,3,0
Yes to all,Já við allt,Já við allt,Já við allt,Já við allt,4,1,3,0
"Yes, always","Já, alltaf","Já, alltaf","Já, alltaf","Já, alltaf",4,1,3,0
"Yes, and delete this movie","Já, og eyða þessari bíómynd","Já, og eyða þessari bíómynd","Já, og eyða þessari bíómynd","Já, og eyða þessari bíómynd",4,1,3,0
"Yes, returning to movie list","Já, fara til baka á mynda lista","Já, fara til baka á mynda lista","Já, fara til baka á mynda lista",,3,1,2,0
You can cancel the installation.,Þú getur hætt við uppsetninguna.,Þú getur hætt við uppsetninguna.,Þú getur hætt við uppsetninguna.,Þú getur hætt við uppsetninguna.,4,1,3,0
You can cancel the removal.,Þú getur hætt við að fjarlægja.,Þú getur hætt við að fjarlægja.,Þú getur hætt við að fjarlægja.,Þú getur hætt við að fjarlægja.,4,1,3,0
You can install this plugin.,Þú getur sett inn þetta íforrit.,Þú getur sett inn þetta íforrit.,Þú getur sett inn þetta íforrit.,Þú getur sett inn þetta íforrit.,4,1,3,0
