msgid,openatv,openhdf,openpli,openvix,STATUS
Timeshift checking for free space?,Timeshift kik efter fri plads ?,,,,SOLITARY
Timeshift checking for older files [in minutes],Timeshift kik efter ældre filer [i minutter],,,,SOLITARY
Timeshift event based file splitting,Timeshift begivenhedsbaseret filopdeling,,,,SOLITARY
Timeshift last events limit [number of events],Timeshift sidste begivenhedsgrænse [antal af begivenheder],,,,SOLITARY
To restore the image:,For at gendanne Image:,,,,SOLITARY
Toggels between tv and radio...,Skift mellem TV og Radio...,,,,SOLITARY
Toggle Digital downmix...,Ombyt Digital downmix...,,,'',INCOMPLETE (SOME)
Toggle HDMI-In PiP,Ombyt HDMI-IN PiP,,,'',INCOMPLETE (SOME)
Toggle HDMI-In full screen,Ombyt HDMI-In fuld skærm,,,'',INCOMPLETE (SOME)
Toggle PIPzap,'',,,,SOLITARY
Toggle Pillarbox <> Pan&Scan,Ombyt Pillarbox <> Pan&Scan,,,,SOLITARY
Top,'',,,,SOLITARY
Total clients streaming: %d ( %s ),Total straming kilenter: %d ( %s ),,,,SOLITARY
Traditional Chinese,Traditionelt kinesisk,,,,SOLITARY
Tragödie,Tragedie,,,,SOLITARY
Transcode,Omkod,,,,SOLITARY
Translation Information,Oversættelsesinformation,,,,SOLITARY
Transponder Time,Transponder tid,,,,SOLITARY
Transponder type,'',,,,SOLITARY
Transport Stream Type,Transportstream type,,,,SOLITARY
Travel,Rejser,,,,SOLITARY
"Tried to disable PIP, suddenly found no InfoBar.instance.\n","Forsøgte at deaktiver PiP, fandt pludselig ingen InfoBar.instance\n",,,,SOLITARY
TrueType font (HD),TrueType skrifttype (HD),,,,SOLITARY
TrueType font (SD),TrueType skrifttype (SD),,,,SOLITARY
TrueType font (full-HD),TrueType skrifttype (Fuld-HD),,,,SOLITARY
Try to find used transponders in terrestrial network.. please wait...,Prøver at finde brugte transpondere i DVB-T netværk... vent venligst...,,,,SOLITARY
Try to prevent reboots for software errors and maintain of the availability for the receiver.,Prøv at undgå genstart ved software-fejl og bevar tilgængeligheden af modtageren.,,,,SOLITARY
Try to send repeated commands if not all commands are executed.\n,Prøver at sende gentagne kommandoer hvis ikke alle kommandoer bliver udført.\n,,,,SOLITARY
Try to slow down the send interval if not all commands are executed.,Prøv at sænke sendeintervallet hvis ikke alle kommandoer bliver udført.,,,,SOLITARY
Trying to download a new updatelist. Please wait...,Prøver at downloade en ny opdateringsliste. Vent venligst...,,,,SOLITARY
Tuned for recording,Tunet til optagelse,,,,SOLITARY
Tuner ,'',,,,SOLITARY
Tuner :,Tuner: ,,,,SOLITARY
Tuner Setup,Tuner-opsætning,,,,SOLITARY
Tuner status FAILED,Tuner-status MISLYKKEDES,,,,SOLITARY
Tuner status IDLE,Tuner-status LEDIG,,,,SOLITARY
Tuner status LOCKED,Tuner-status LÅST,,,,SOLITARY
Tuner status LOSTLOCK,Tuner-status LÅSTABT,,,,SOLITARY
Tuner status TUNING,Tuner-status STILLERIND,,,,SOLITARY
Tuner status UNKNOWN,Tuner-status UKENDT,,,,SOLITARY
Tuner type %s,Tuner-type %s,,,,SOLITARY
Tuning algorithm,Dreje-algoritme,,,,SOLITARY
"Turbo: One reboot after flash\nFast: One reboot after flash, one reboot after restore\nSlow: One reboot after flash, one reboot after restore in GUI","Turbo: En genstart efer flash\nHurtig: En genstart efter flash, en genstart efter gendannelse\nLangsom: En genstart efter flash, en genstart efter gendannelse i GUI",,,,SOLITARY
Turkey,Tyrkiet,,,,SOLITARY
Turkmenistan,'',,,,SOLITARY
Turn off HDMI-IN Full screen mode,Sluk for HDMI-IN Fuldskærms-tilstand,,,,SOLITARY
Turn off HDMI-IN PiP mode,Sluk for HDMI-IN PiP-tilstand,,,'',INCOMPLETE (SOME)
Turn on HDMI-IN Full screen mode,Tænd for HDMI-IN Fuldskærms-tilstand,,,,SOLITARY
Turn on HDMI-IN PiP mode,Tænd for HDMI-IN PiP-tilstand,,,'',INCOMPLETE (SOME)
Turn on the control LED.,Tænd for kontrol LED.,,,'',INCOMPLETE (SOME)
Turn on the power LED.,Tænd for strøm LED.,,,'',INCOMPLETE (SOME)
Type:,'',,,,SOLITARY
UHD Test,UHD Prøve,,,,SOLITARY
UI 3D setup,UI 3D opsætning,,,,SOLITARY
UP80  (keymap.u80),'',,,,SOLITARY
USB Stick,USB stick,,,,SOLITARY
USB switch ERROR! - already on USB,USB skifte FEJL! - allerede på USB,,,,SOLITARY
USB switch ERROR! - root files not transferred to USB,USB skifte FEJL! - rodfiler ikke overført til USB,,,,SOLITARY
Ukraine,'',,,'',EMPTY (SOME)
Umweltbewusstsein,'',,,,SOLITARY
Unable to change password,Ikke i stand til at ændre adgangskode,,,'',INCOMPLETE (SOME)
Unattended upgrade without GUI,Ubevogtet opgradering uden GUI,,,,SOLITARY
Undefined,Udefineret,,,,SOLITARY
Unicable ,'',,,,SOLITARY
Unicable / JESS,'',,,,SOLITARY
Uninstall '%s' package and disable '%s',Afinstaller '%s' pakken og deaktiver '%s',,,,SOLITARY
Unknown Error creating Skin.\nPlease check after reboot MyMetrixLite-Plugin and apply your settings.,Ukendt fejl ved oprettelse af Tema.\nKontroller venligst efter genstart af MyMetrixLite-Plugin og benyt dine indstillinger.,,,,SOLITARY
Unknown error code,Ukendt fejlkode,,,,SOLITARY
Unknown group: %d,Ukendt gruppe: %d,,,,SOLITARY
Unknown recording event,Ukendt optagelsesbegivenhed,,,,SOLITARY
Unknown user: %d,Ukendt bruger: %d,,,,SOLITARY
Unless set to 'disabled' you get a preview of channels inside the EPG list.,"Med mindre denne er sat til 'deaktiveret', får du en forhåndsvisning af kanaler indeni EPG listen.",,,,SOLITARY
Unpack to %s,Udpak til %s,,,,SOLITARY
Unpack to current folder,Udpak til nuværende mappe,,,,SOLITARY
Unterhaltung,Underholdning,,,,SOLITARY
Unused 0x22,Ubrugt 0x22,,,,SOLITARY
Unused 0x52,Ubrugt 0x52,,,,SOLITARY
Unused 0x53,Ubrugt 0x53,,,,SOLITARY
Unused 0x54,Ubrugt 0x54,,,,SOLITARY
Unused 0x71,Ubrugt 0x71,,,,SOLITARY
Unused 0x72,Ubrugt 0x72,,,,SOLITARY
Unused 0x80,Ubrugt 0x80,,,,SOLITARY
Unused 0xb1,Ubrugt 0xb1,,,,SOLITARY
Unused 0xb2,Ubrugt 0xb2,,,,SOLITARY
Unzipping Image,Udpakker Image,,,,SOLITARY
Up/Down button mode,Op/Ned knap tilstand,,,,SOLITARY
Up/Down buttons also for 'all up/down'?,Op/Ned knapper også for 'helt op/net' ?,,,,SOLITARY
Update Cache,Opdater mellemlager,,,,SOLITARY
Update at your own risk,Opdater på eget ansvar,,,,SOLITARY
Update delay for Events in List,Opdateringsforsinkelse for Begivenheder i liste,,,,SOLITARY
"Update delay for Events in List. Scrolling in List is faster with higher delay, especially on big Lists !","Opdateringsforsinkelse for Begivenheder i liste. Rulning i liste er hurtigere med en større forsinkelse, specielt i store lister!",,,,SOLITARY
Update failed!,Opdatering mislykkedes!,,,,SOLITARY
Update failed. Your %s %s does not have a working internet connection.,Opdatering mislykkedes. Din %s %s har ikke en fungerende Internetforbindelse.,,,,SOLITARY
Update finished!,Opdatering gennemført!,,,,SOLITARY
Update is reported as faulty !!,Opdatering er rapporteret som fejlbehæftet!!,,,,SOLITARY
Update succeeded!\nYour Bootloader is now up-to-date!,Opdatering lykkedes!\nDin bootloader er nu ajourført!,,,,SOLITARY
"Update/Backup your firmware, Backup/Restore settings","Opdater/Sikkerhedskopier din firmware, Sikkerhedskopier/Gendan indstillinger",,,,SOLITARY
Update/Backup/Restore your box,Opdater/Sikkerhedskopier/Gendan din boks,,,,SOLITARY
Updates Available:,Opdateringer tilgængelig:,,,,SOLITARY
Updating cache,Opdatere mellemlager,,,,SOLITARY
"Updating cache, please wait...","Opdater mellemlager, vent venligst...",,,'',INCOMPLETE (SOME)
Updating mount locations.,Opdatere mount placering.,,,,SOLITARY
"Upgrade (Backup, Flash & Restore All)","Opgrader (Sikkerhedskopier, Flash, & Gendan alt)",,,,SOLITARY
Upgrade in progress\nPlease wait until your %s %s reboots\nThis may take a few minutes,Upgradering i gang\nVent venligst indtil din %s %s genstarter\nDette kan tage nogle få minutter,,,,SOLITARY
Upgrade with GUI,Opgrader med GUI,,,,SOLITARY
Upper USB,Øverste USB port,,,,SOLITARY
Usage & GUI,Anvendelse & GUI,,,,SOLITARY
Use Deinterlacing for 1080i Videosignal?,Brug Deinterlacing til 1080i videosignal ?,,,,SOLITARY
Use HDMI-preemphasis,Brug HDMI-preemphasis,,,,SOLITARY
Use Harddisk Hardware Standby Timer,Brug harddisk hardware Standby-timer,,,,SOLITARY
Use Keymap,Brug tastekort,,,,SOLITARY
Use Manual dns-nameserver,Brug manuel DNS navneserver,,,,SOLITARY
Use OnlineFlash in SoftwareManager,Brug OnlineFlash i Software-håndtering,,,,SOLITARY
Use OpenTV EPG information when it is available.,Brug OpenTV EPG information når den er tilgængelig.,,,,SOLITARY
Use as HDD,Brug som harddsik,,,,SOLITARY
Use automatic mode detection.\n This option reads all supported modes from your TV.\n Please disable it only if you want to customize the preferred configuration.,Brug automatisk tilstandsopdagelse.\nDenne mulighed læser alle understøttede tilstande fra dit TV.\nDeaktiver venligst dette hvis du ønsker at tilpasse den foretrukne konfiguration.,,,,SOLITARY
Use extended List,Brug udvidet liste,,,,SOLITARY
Use for load only x days in EPG,Bruges til kun at hent+ X dage i EPG,,,,SOLITARY
Use only for Wake on WLan (WoW),Brug kun til Wake on WLAN (WoW),,,,SOLITARY
Use the Left/Right buttons on your remote to move the user interface left/right,Brug Venstre/Højre knapperne på din fjernbetjening til at flytte brugergrænsefladen venstre/højre.,,,,SOLITARY
Use the Networkwizard to configure your Network. The wizard will help you to setup your network,Brug Netværksassistenten til at konfigurere dit netværk. Assistenten vil hjælpe dig med at sætte dit netværk op.,,,,SOLITARY
Use the Softcam Panel to control your Cam. This let you start/stop/select a cam,Brug Softkcam Panelet til at styre din CAM. Dette lader dig starte/stoppe/vælge et CAM,,,,SOLITARY
Use the cursor keys to select an installed image and then Erase button.,Brug markørtasterne til at vælge et installeret Image og så Slet knappen.,,,,SOLITARY
Use the cursor keys to select an installed image and then Reboot button.,Brug markørtasterne til at vælge et installeret Image og så Genstart knappen.,,,,SOLITARY
Use the cursor keys to select an installed image and then Start button.,Brug markørtasterne til at vælge et installeret Image og så Start knappen.,,,,SOLITARY
Use the extended List,Brug den udvidede liste.,,,,SOLITARY
Use the network wizard to configure your Network\n,Brug Netværksassistenten til at konfigurere dit netværk\n,,,,SOLITARY
Use time jumps for fast forward/backward,Brug tidshop for hurtig fremspoling/tilbagespoling,,,,SOLITARY
Use workaround for wakeup from deep-standby?,Brug nødløsning for vækning fra Dyb Standby,,,,SOLITARY
User  (keymap.usr),Bruger  (keymap.usr),,,,SOLITARY
User defined 0x%02x,Brugerdefineret 0x%02x,,,,SOLITARY
User defined delay when you press another button to zap to the channel.,Brugerdefineret forsinkelse efter du trykker på anden knap for at Zappe til kanalen.,,,,SOLITARY
User defined delay when you press the first button to zap to the channel.,Brugerdefineret forsinkelse efter du trykker på første knap for at Zappe til kanalen.,,,,SOLITARY
User interface settings,Brugergrænseflade indstillinger,,,,SOLITARY
User interface visibility,Brugergrænseflade synlighed,,,,SOLITARY
Userlogo:,Brugerlogo:,,,,SOLITARY
VLAN connection,VLAN forbindelse,,,,SOLITARY
VPN,'',,,,SOLITARY
Vanuatu,'',,,,SOLITARY
Variety,Variete,,,,SOLITARY
Various,Forskelligt,,,,SOLITARY
Verkehr,'',,,,SOLITARY
Verschiedenes,Forskellig,,,,SOLITARY
Version,'',,,,SOLITARY
Version %s %s,'',,,,SOLITARY
Version / Build:\t\t%s  (%s),Version / Byggenr.:\t\t%s  (%s),,,,SOLITARY
Version: %s,'',,,,SOLITARY
Vertical EPG,Lodret EPG,,,,SOLITARY
Vertical alignement for the event-progress.,Lodret justering af begivenhedsfremgang.,,,,SOLITARY
Vertical alignement for the service number.,Lodret justering af kanalnummeret.,,,,SOLITARY
VerticalEPG settings,Lodret EPG indstillinger,,,,SOLITARY
Very short filenames,Meget korte filnavne,,,,SOLITARY
Very very short filenames - Warning,Ekstra korte filnavne - Advarsel,,,,SOLITARY
Video,'',,,,SOLITARY
Video Settings,Videoindstillinger,,,,SOLITARY
Video clipping,Videoklipning,,,,SOLITARY
Video input selection\n\nPlease press OK if you can see this page on your TV (or select a different input port).\n\nThe next input port will be automatically probed in 10 seconds.,Vælg videoindgang\n\nTryk venligst på OK hvis du kan se denne side på dit TV (eller vælg en anden indgang).\n\nDen næste indgang bliver automatisk undersøgt om 10 sekunder.,,,'',INCOMPLETE (SOME)
Video mode: %s,Videotilstand: %s,,,,SOLITARY
Video mode: %s not available,Videotilstand: %s ikke tilgængelig,,,,SOLITARY
Video mode: 1080p,Videotilstand: 1080p,,,,SOLITARY
Video mode: 1080p also not available,Videotilstand: 1080p heller ikke tilgængelig,,,,SOLITARY
Video mode: 2160p,Videotilstand: 2160p,,,,SOLITARY
Video mode: 2160p also not available,Videotilstand: 2160p heller ikke tilgængelig,,,,SOLITARY
Video output mode,Videoudgangstilstrad,,,,SOLITARY
Video output mode for FHD,Video uddata tilstand for FHD,,,,SOLITARY
Video output mode for HD,Video uddata tilstand for HD,,,,SOLITARY
Video output mode for SD,Video uddata tilstand for SD,,,,SOLITARY
Video output mode for UHD,Video uddata tilstand for UHD,,,,SOLITARY
Video settings,Videoindstillinger,,,,SOLITARY
Video: ,'',,,,SOLITARY
VideoEnhancement,Videoforbedring,,,,SOLITARY
VideoEnhancement Setup,Videoforbedring opsætning,,,,SOLITARY
VideoEnhancementPreview,VideoEnhancementForhåndsvisning,,,,SOLITARY
VideoFinetune,Video fintuning,,,,SOLITARY
VideoWizard,VideoAssistent,,,,SOLITARY
Videoclip,Videoklip,,,,SOLITARY
Videomode,Videotilstand,,,,SOLITARY
Videosetup,Videoopsætning,,,,SOLITARY
View or edit file (if size < 1MB),Vis eller rediger fil (hvis størrelse < 1MB),,,,SOLITARY
View or edit this %s script,Vis eller rediger dette %s skript,,,,SOLITARY
Violence,Vold,,,,SOLITARY
Virtual KeyBoard Functions,Virtuel tastatur funktioner,,,'',INCOMPLETE (SOME)
Virtual KeyBoard Text:,Virtuel tastatur tekst:,,,'',INCOMPLETE (SOME)
Vol,'',,,,SOLITARY
Volume Adjust,Lydstyrkejustering,,,,SOLITARY
Volume Config,Lydstyrke konfig,,,,SOLITARY
Vorschau,'',,,,SOLITARY
WARNING!,ADVARSEL!,,,,SOLITARY
WMA Pro,'',,,,SOLITARY
WMA Pro downmix,'',,,'',EMPTY (SOME)
WOL Standby,'',,,,SOLITARY
WWIO 4K,'',,,'',EMPTY (SOME)
WWIO_BRE2ZE_TC,'',,,,SOLITARY
Waffen,Våben,,,,SOLITARY
Wait for timesync at startup,Vent på tidssynk under opstart,,,,SOLITARY
Wait please while creating swapfile...,Vent mens der oprettes en swapfil...,,,,SOLITARY
Wait please while scanning your %s %s devices...,Vent mens dine %s %s enheder gennemsøges...,,,,SOLITARY
Wait please while scanning...,Vent mens der søges...,,,,SOLITARY
Wake Up,Vågn op,,,,SOLITARY
Wake Up To Standby,Vågn op til Standby,,,,SOLITARY
Wakeup time before a timer begins [mins],Vågn op før en Timer starter [minutter],,,,SOLITARY
Wakeup your AV Receiver from standby,Væk din A/V Modtager fra Standby,,,,SOLITARY
War,Krig,,,,SOLITARY
Warning: This is the last crash before an automatic restart is performed.\n,Advarsel: Dette er sidste nedbrud før der udføres en automatisk genstart.\n,,,,SOLITARY
Wassersport,'',,,,SOLITARY
"We are really sorry. Your receiver encountered a software problem, and needs to be restarted.\nPlease send the logfile %senigma2_crash_xxxxxx.log to www.opena.tv.\nYour receiver restarts in 10 seconds!\nComponent: enigma2","Vi beklager meget. Din modtager stødte på et software-problem, og en genstart er nødvendig.\nSend venligst logfilen %senigma2_crash_xxxxxx.log til www.opena.tv.\nDin modtager genstarter om 10 sekunder!\nKomponent: Enigma2",,,,SOLITARY
Weather,Vejr,,,,SOLITARY
Web browser base visibility,Webbrowser grundsynlighed,,,,SOLITARY
Weekend,'',,,,SOLITARY
Weekly,Ugentlig,,,,SOLITARY
Welcome to IceTV,Velkommen til IceTV,,,,SOLITARY
"Welcome to the Cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.","Velkommen til klipliste redigering.\n\nSøg til starten af det materiale du vil klippe væk. Tryk OK, vælg 'start klip'.\n\nSøg derefter til slutningen, tryk OK, og vælg 'afslut klip'. Det er alt.",,,,SOLITARY
Welcome to the image upgrade wizard. The wizard will assist you in upgrading the firmware of your %s %s by providing a backup facility for your current settings and a short explanation of how to upgrade your firmware.,Velkommen til Image opdateringsassistenten. Assistenten vil hjælpe dig med at opgradere firmwaren på din %s %s ved at give en sikkerhedskopierings-mulighed af dine aktuelle indstillinger samt en kort beskrivesle af hvordan du opgradere din firmware.,,,,SOLITARY
Welcome.\n\nThis start wizard will guide you through the basic setup of your %s %s.\nPress the OK button on your remote control to move to the next step.,Velkommen.\n\nDenne assistent vil lede dig gennem grundopsætningen af din %s %s.\nTryk på OK knappen på din fjernbetjening for at gå til næste trin.,,,,SOLITARY
Werbung,'',,,,SOLITARY
Western,'',,,,SOLITARY
Wettbewerb,'',,,,SOLITARY
Wetter,Vejr,,,,SOLITARY
What Day of month ?,Hvilken dag i måneden ?,,,,SOLITARY
"What action is required on completion of the timer? 'Auto' lets the box return to the state it had when the timer started. 'Do nothing', 'Go to standby' and 'Go to deep standby' do exactly that.","Hvilken handling er påkrævet ved fuldførelse af Timeren? 'Auto' lader boksen vende tilbage til den tilstand den havde da Timeren startede. 'Gør intet', 'Skift til Standby' og 'Skift til Dyb Standby' gør nøjagtig det.",,,'',INCOMPLETE (SOME)
What do you want to play?\n,Hvad ønsker du at afspille?\n,,,,SOLITARY
"When enabled enigma2 will load unlinked userbouquets. This means that userbouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are upgraded","Når dette aktiveres, vil Enigma2 hente ulænkede brugerbuketter. Dette betyder at brugerbuketter som er tilgængelige, men ikke inkluderet i bouquets.tv eller bouquets.radio filerne, alligevel hentes. Dette tillader dig f.eks. at beholde dine egne brugerbuketter mens installerede indstillinger bliver opgraderet.",,,'',INCOMPLETE (SOME)
When enabled the PiP can be closed by the exit button.,Når dette aktiveres kan PiP lukkes med EXIT knappen.,,,,SOLITARY
"When enabled, Enigma2 will load unlinked bouquets. This means that bouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are upgraded","Når dette aktiveres, vil Enigma2 hente ulænkede brugerbuketter. Dette betyder at buketter som er tilgængelige, men ikke inkluderet i bouquets.tv eller bouquets.radio filerne, alligevel hentes. Dette tillader dig f.eks. at beholde dine egne brugerbuketter mens installerede indstillinger bliver opgraderet.",,,,SOLITARY
"When enabled, a recording is allowed to abort picture-in-picture mode, when there are no free tuners.","Når dette aktiveres, har en optagelse tilladelse til at afbryde Billede-i-Billede tilstand, når der ikke er nogen frie Tunere.",,,,SOLITARY
"When enabled, a recording is allowed to abort pseudo recordings, when there are no free tuners.","Når dette aktiveres, har en optagelse tilladelse til at afbryde pseudo-optagelser, når der ikke er nogen frie Tunere.",,,,SOLITARY
"When enabled, a recording is allowed to abort streaming, when there are no free tuners.","Når dette aktiveres, har en optagelse tilladelse til at afbryde streaming, når der ikke er nogen frie Tunere.",,,,SOLITARY
"When enabled, always descramble receiving http streams. This takes up more resources (descrambling demuxers), only enable if necessary. Individual streams are always descrambled if 0x100 is added to the service type, regardless of this setting.","Når dette aktiveres, dekrypteres modtagne http-Streams. Dette kræver flere resurser (dekryptering demuxere), aktiver kun hvis nødvendig. individuelle Streams bliver altid dekrypteret hvis 0x100 ertilføjet til kanaltypen, uanset denne indstilling.",,,,SOLITARY
"When enabled, number markers will be hidden.","Når dette aktiveres, bliver nummermærker skjult.",,,'',INCOMPLETE (SOME)
"When enabled, show status or error messages.","Når dette aktiveres, vises status eller fejlbeskeder.",,,,SOLITARY
When tuned to a service the system will normally scan the transponder for any changes and save them. Only set to 'yes' if you're absolutely sure what you're doing.,"Når en kanal er valgt, vil systemet normalt søge efter ændringer på transponderen og gemme dem. Sæt kun til 'Ja' hvis du er helt sikker på hvad du gør.",,,,SOLITARY
"When you do a factory reset, you will lose ALL your configuration data\n(including bouquets, services, satellite data ...)\nAfter completion of factory reset, your %s %s will restart automatically!\n\nReally do a factory reset?","Når du udføre en fabriksgendannelse, vil du miste ALLE dine konfigurationsdata\n(inklusiv Buketter, kanaler, satellitdata...)\nEfter gennemførsel af fabriksgendannelse, vil din %s %s automatisk genstarte!\n\nUdfør virkelig en fabriksgendannelse ?",,,,SOLITARY
While available,Når tilgængelig,,,,SOLITARY
Winter Sports,Vintersport,,,,SOLITARY
Wintersport,Vintersport,,,,SOLITARY
Wirtschaft,'',,,,SOLITARY
Wissenschaft,'',,,,SOLITARY
With this option set to 'yes' the channel lists will always show you the bouquet screen first. If set to 'no' the current bouquet will be opened.,Med denne mulighed sat til 'Ja' vil kanallisten altid vise dig Buket-billdedet først. Hvis sat til 'Nej' bliver den aktuelle Buket åbnet.,,,,SOLITARY
With this option you can switch off the display during operation.,Med denne mulighed kan du slukke for displayet i Drift-tilstand.,,,,SOLITARY
With this option you can switch off the display in Deep Standby Mode.,Med denne mulighed kan du slukke for displayet i Dyb Standby-tilstand.,,,,SOLITARY
With this option you can switch off the display in Standby Mode.,Med denne mulighed kan du slukke for displayet i Standby-tilstand.,,,,SOLITARY
"With this setting, you can probably improve the signal quality or eliminate problems that can occur with longer HDMI cables.",Med denne indstilling kand du sandsynligvis forbedre signalkvalitet og eliminere problemer som kan forekomme med længere HDMI kabler.,,,,SOLITARY
Workaround for old tuner driver,Nødløsning til ældre Tuner-driver,,,,SOLITARY
Wrestling,Brydning,,,,SOLITARY
Write error at start of recording. %s\n%s,Skrivefejl ved start af optagelse. %s\n%s,,,,SOLITARY
Write error while recording. %s,Skrivefejl under optagelse. %s,,,,SOLITARY
XP1000,'',,,'',EMPTY (SOME)
XP3000,'',,,'',EMPTY (SOME)
"XPicon, ZZZPicon","XPikon, zzzPikon",,,,SOLITARY
Yellow button,Gul knap,,,,SOLITARY
Yemen,'',,,,SOLITARY
"Yes, but don't save timeshift as movie","Ja, men gem ikke Timeshift som film",,,,SOLITARY
"Yes, but if not available show the plugin browser","Ja, men vis Pluginbrowseren hvis ikke tilgængelig",,,,SOLITARY
"Yes, but if not available show the timer list","Ja, men vis Timerliste hvis ikke tilgængelig",,,,SOLITARY
"Yes, delete from Timerlist","Ja, slet fra Timerliste",,,,SOLITARY
"Yes, delete from Timerlist and delete recording","Ja, slet fra Timerliste og slet optagelse",,,,SOLITARY
You can Display MiniTV with or without OSD Menu,Du kan vise MiniTV med eller uden OSD Menu,,,'',INCOMPLETE (SOME)
You can Display PIP with or without OSD Menu,Du kan vise PiP med eller uden OSD Menu,,,'',INCOMPLETE (SOME)
You can only burn Dreambox recordings!,Du kan kun brænde Dreambox optagelser!,,,,SOLITARY
You can skip this function and turn off the TV when you wake the receiver from standby and immediately switch back to standby.,Du kan springe denne funktion over og slukke TV'et når du vækker modtageren fra Standby og straks skifter tilbage til Standby.,,,,SOLITARY
You can switch with left and right this tuner types %s,Du kan skifte Tuner-type %s med venstre og højre.,,,,SOLITARY
You can't usefully run '%s' on '%s'.,Du kan ikke brugbart køre '%s' på '%s'.,,,,SOLITARY
You can't usefully run '%s' on a directory.,Du kan ikke brugbart køre '%s' på en mappe.,,,,SOLITARY
You have chosen to save the current timeshift,Du har vlagt at gemme nuværende Timeshift,,,,SOLITARY
You have no script to run.,Du har ikke valgt det skript der skal køres.,,,,SOLITARY
You have to create a Swap File before to activate the autostart.,Du skal først oprette en Swap-fil for at kunne aktivere autostart.,,,,SOLITARY
"You must set a root password in order to be able to use network services, such as FTP, telnet or ssh.","Du skal sætte en root adgangskode for at kunne bruge netværkstjenester, såsom FTP, telnet eller ssh.",,,,SOLITARY
You must set at least one Command,Du skal sætte mindst en Kommando,,,,SOLITARY
"You need a PC connected to your %s %s. If you need further instructions, please visit the website http://www.opena.tv.\nYour %s %s will now be halted. After you have performed the update instructions from the website, your new firmware will ask you to restore your settings.","Du behøver en PC forbundet til din %s %s. Besøg venligst websiden http://www.opena.tv, hvis du har behov for yderligere anvisninger.\nDin %s %s vil nu blive stoppet. Efter du har udført opdaterinsanvisningerne fra websiden, vil din nye firmware spørge dig after om du vil gendanne dine indstillinger.",,,,SOLITARY
"You seem to be in timeshft, the service will briefly stop as timeshfit stops.","Du ser ud til at være i Timeshift, kanalen vil kortvarig stoppe når Timeshift stopper.",,,,SOLITARY
Your %s %s does not have an internet connection,Din %s %s har ikke en Internetforbindelse,,,,SOLITARY
Your %s %s does not support PiP HD,Din %s %s understøtter ikke PiP HD,,,,SOLITARY
Your %s %s goes to WOL,Din %s %s går til WOL,,,,SOLITARY
Your %s %s is not connected to the internet,Din %s %s er ikke forbundet til Internettet,,,,SOLITARY
Your %s %s is now ready to be used.\n\nYour internet connection is working now.\n\n,Din %s %s er nu klar til brug.\n\nDin Internetforbindelse virker nu.\n\n,,,,SOLITARY
Your %s %s is rebooting into Recovery Mode,Din %s %s genstartes i Genoprettelsestilstand.,,,'',INCOMPLETE (SOME)
Your %s %s isn't connected to the internet properly. Please check it and try again.,Din %s %s er ikke forbundet ordentlig til Internettet. Kontroller venligst og prøv igen.,,,,SOLITARY
Your %s %s was not shutdown properly.\n\nDo you want to put it in %s?,Din %s %s blev ikke lukket korrekt.\n\nØnsker du at sætte den i %s ?,,,,SOLITARY
Your %s %s will Reboot...,Din %s %s vil Genstarte...,,,,SOLITARY
Your %s %s will Restart...,Din %s %s vil Genstarte...,,,,SOLITARY
Your %s %s will be restarted after the installation of service\nReady to install %s ?,Din %s %s vil blive genstartet efter installation af tjenesten\nKlar til at installere %s ?,,,,SOLITARY
Your Hardware can detect ci mode self or work only in legacy mode.,Din hardware kan selv opdage CI-tilstand eller blot arbejde i ældre tilstand.,,,,SOLITARY
Your Receiver has a Software problem detected. Since the last reboot it has occurred %d times.\n,Din modtager her opdaget et software-problem. Det er forekommet %d gange siden den sidste genstart.\n,,,,SOLITARY
Your email address is used to login to IceTV services.,Din E-mail adresser bliver brugt til at logge på IceTV tjenesten.,,,,SOLITARY
Your existing IceTV password.,Din gældende IceTV adgangskode.,,,,SOLITARY
Your front panel will be upgraded\nThis may take a few minutes,Dit frontpanel vil blive opgraderet\nDette kan tage nogle få minutter,,,,SOLITARY
Your frontprocessor will be upgraded\nPlease wait until your %s %s reboots\nThis may take a few minutes,Din frontprocessor vil blive opgraderet\nVent venligst indtil din %s %s genstarter\nDette kan tage nogle få minutter,,,,SOLITARY
"Your image is out of date!\n\nAfter such a long time, there is a risk that your %s %s will not\nboot after online-update, or will show disfunction in running Image.\n\nA new flash will increase the stability\n\nAn online update is done at your own risk !!\n\n\nDo you still want to update?","Dit Image er forældet!\n\nEfter så lang tid er der risiko for at din %s %s ikke vil starte op\nigen efter en online-opdatering, eller vil give fejl i kørende Image.\n\nEn ny-flash vil øge stabiliteten\n\nEn online-opdatering udføres på eget ansvar !!\n\n\nØnsker du fortsat at opdatere ?",,,,SOLITARY
Your password must have at least 5 characters.,Din adgangskode skal indeholde mindst 5 tegn.,,,,SOLITARY
Youth,Ungdom,,,,SOLITARY
Youtube TV,'',,,,SOLITARY
ZAP,'',,,,SOLITARY
ZPicon,ZPikon,,,,SOLITARY
ZZPicon,ZZPikon,,,,SOLITARY
