msgid,openatv,openhdf,openpli,openvix,STATUS
Recording aborted,Opname geannuleerd,,,,SOLITARY
Recording failed,Opname mislukt,,,,SOLITARY
Recording finished,Opname gereed,,,,SOLITARY
Recording running,Opname bezig,,,,SOLITARY
Recording started,Opname gestart,,,,SOLITARY
Recording stopped,Opname is gestopt,,,,SOLITARY
Recording tuning failed,Opname instelling fout,,,,SOLITARY
"Recording(s) are in progress or coming up in few seconds!\nEntering standby, after recording the box will shutdown.","Er is al een opname actief of er zal binnen enkele seconden een opname beginnen!\nUw ontvanger gaat nu naar stand-by, na de opname wordt uw ontvanger uitgeschakeld.",,,,SOLITARY
Recordings & Timeshift,Opname & Timeshift,,,,SOLITARY
Recordings abort PIP,Annuleer PiP bij een opname,,,,SOLITARY
Recordings abort pseudo recordings,Annuleer pseudo opname bij echte opname,,,,SOLITARY
Recordings abort streaming,Annuleer streams bij opname,,,,SOLITARY
Records,Opnames,,,,SOLITARY
Recovery Mode,Recovery modus,,,,SOLITARY
Red button,Rode-knop,,,,SOLITARY
Reduce the size of the service picons for more line spacing between them.,Verkleinen van de picons (zenderlogo's) voor een grotere regelafstand.,,,,SOLITARY
Refresh rate for 'Lowest Mode',Vernieuwingsfrequentie (Hz) voor 'Laagste modus',,,,SOLITARY
Refresh screen,Actualiseren scherm,,,,SOLITARY
Regional,Regionaal,,,,SOLITARY
Regular file,Regulier bestand,,,,SOLITARY
Reisen,Reizen,,,,SOLITARY
Reiten,Rijden,,,,SOLITARY
Release Notes,Release Notes,,,,SOLITARY
Relevant PIDs Routing,Relevante PIDS routering,,,,SOLITARY
Religion,Religie,,,,SOLITARY
Reload Services,Zenderlijst opnieuw laden,,,,SOLITARY
Remaining minutes left,Resterende minuten links,,,,SOLITARY
Remaining minutes right,Resterende minuten rechts,,,,SOLITARY
Remaining minutes/Progress bar left,Resterende minuten/Voortgangsbalk links,,,,SOLITARY
Remaining minutes/Progress bar right,Resterende minuten/Voortgangsbalk rechts,,,,SOLITARY
Remote Control Code,Afstandsbesturing code,,,,SOLITARY
Removal of this slot will not show in %s Gui.  Are you sure you want to delete image slot %s ?,Verwijdering van dit slot zal niet getoond worden in %s Gui. Weet u zeker dat u image slot %s wilt verwijderen?,,,,SOLITARY
Remove Plugins,Plug-ins verwijderen,,,Verwijder plugins,MISMATCH (SOME)
Remove Quad Channel Entry,Verwijder Quad zender,,,,SOLITARY
Remove all cuts and marks,Verwijder alle cuts en markeringen,,,,SOLITARY
Remove confirmation,Verwijder bevestiging,,,,SOLITARY
Remove current folder from bookmarks,Verwijder huidige map van bookmarks,,,,SOLITARY
Remove hide VBI line for this service,Verwijder verberg VBI regel voor deze zender,,,,SOLITARY
Remove selected folder from bookmarks,Verwijder geselecteerde map van bookmarks,,,,SOLITARY
"Remove texts for the hearing impaired from external subtitles (instrumental music or environmental sounds, e.g., when a doorbell rings or a gun shot is heard).","Verwijdert teksten bedoelt voor slechthorenden uit externe ondertitels. Denk aan teksten als 'Deurbel gaat', 'Muziek speelt', enz.",,,,SOLITARY
Rename file/directory,Hernoem bestand/map,,,,SOLITARY
Renovation,Renovatie,,,,SOLITARY
Repeat the sent standby and wakeup commands,Herhaal de stand-by en ontwaak commando's,,,,SOLITARY
Repeat the standby commands?,Herhaal de stand-by commando's?,,,,SOLITARY
Reportage,Reportage,,,,SOLITARY
Reserved for future use,Geserveerd,,,Gereserveerd voor toekomstig gebruik,MISMATCH (SOME)
Reshare,Opnieuw verdelen,,,Reshare,MISMATCH (SOME)
Restart %s %s.,Herstart %s %s.,,,,SOLITARY
Restart Enigma2 to apply the changes?,"Herstart Enigma2, voor toepassen wijzigingen?",,,,SOLITARY
Restart GUI after x crashes,Herstart GUI na x crashes,,,,SOLITARY
Restart Gui,Herstart Enigma2,,,,SOLITARY
Restart Network,Netwerk herstarten,,,,SOLITARY
Restart Network Adapter,Netwerk adapter herstarten,,,,SOLITARY
"Restart necessary, restart GUI now?","Herstart nodig, nu GUI herstarten?",,,,SOLITARY
Restart network and remount connections,Netwerk herstarten en remount verbindingen.,,,,SOLITARY
Restart network to with current setup,Netwerk herstarten met huidige instelling,,,,SOLITARY
Restore MetrixHD Settings,Herstel MetrixHD instellingen,,,,SOLITARY
Restore Plugins,Herstel plug-ins,,,,SOLITARY
Restore Settings,Instellingen herstellen,,,,SOLITARY
Restore settings from a backup,Instellingen herstellen vanuit een back-up,,,,SOLITARY
Restore your settings back from a backup. After restore the box will restart to activated the new settings,Herstel de instellingen uit een back-up. Uw ontvanger moet herstart worden om de nieuwe instellingen te activeren.,,,,SOLITARY
Restrict the active time range,Beperk actieve looptijd,,,,SOLITARY
Restricted 18+,18+,,,18+,CONSISTENT (SOME)
Retrieving image slots - Please wait...,Image sloten word opgehaald. Een ogenblik geduld ...,,,Zoekt naar  image slots. Even wachten...,MISMATCH (SOME)
Reverse left file sorting,Linker bestandssortering omdraaien,,,,SOLITARY
Reverse right file sorting,Rechter bestandssortering omdraaien,,,,SOLITARY
Revue,Revue,,,,SOLITARY
Romance,Romantiek,,,,SOLITARY
Romantik,Romantisch,,,,SOLITARY
Routing request,Bronverzoek,,,,SOLITARY
Rowing,Roeien,,,,SOLITARY
Rugby,Rugby,,,,SOLITARY
Rugby League,Rugby Competitie,,,,SOLITARY
Run,Start,,,,SOLITARY
Run '%s' command,Commando '%s' uitvoeren,,,,SOLITARY
Run Confirmation,Start confirmatie,,,,SOLITARY
Run script,Script uitvoeren,,,,SOLITARY
Run script in background,Script uitvoeren in de achtergrond,,,,SOLITARY
Run script with optional parameter,Script uitvoeren met aanvullende parameter,,,,SOLITARY
Run script with optional parameter in background,Script uitvoeren met aanvullende parameter in de achtergrond,,,,SOLITARY
"Running Myrestore script, Please wait ...","Myrestore script wordt uitgevoerd, een ogenblik geduld...",,,,SOLITARY
SABnzbd,SABnzbd,,,SABnzbd,UNCHANGED (SOME)
SATA,SATA,,,,SOLITARY
"SCR timing adjustment, in conjunction with SCR socket and operation of several SCR devices with one cable.","SCR timing aanpassing, in combinatie met SCR socket en de werking van verschillende SCR-apparaten met een kabel.",,,,SOLITARY
SD,SD,,,,SOLITARY
SDcard switch ERROR! - H9 root files not transferred to SD card,SD kaart switch FOUT! - H9 root bestanden niet overgezet naar SD kaart,,,,SOLITARY
SDcard switch ERROR! - already on Nand,SD kaart switch FOUT! -reeds op Nand,,,,SOLITARY
SDcard switch ERROR! - already on mmc,SD kaart switch FOUT! - reeds op mmc,,,,SOLITARY
STARTUP_,STARTUP_,,,,SOLITARY
STB Display,Apparaat LCD/VFD scherm,,,,SOLITARY
Saga,Saga,,,,SOLITARY
Sailing,Zeilen,,,,SOLITARY
Samba,Samba,,,Samba,UNCHANGED (SOME)
Same as in active,Gelijk aan de inactieve tijd HDD,,,,SOLITARY
Same behavior as current animation,Identiek gedrag als huidige animatie,,,,SOLITARY
Sat Finder,Signaal zoeken,,,,SOLITARY
Satellite configuration mode,Satelliet configuratie-modus,,,,SOLITARY
Satire,Satire,,,,SOLITARY
Save EPG data,EPG-gegevens opslaan,,,,SOLITARY
Save left folder on exit,Linker map opslaan bij verlaten,,,,SOLITARY
Save right folder on exit,Rechter map opslaan bij verlaten,,,,SOLITARY
Save the commands and the output to a file?\n('%s'),Commando's en uitvoer opslaan naar bestand? \n('%s'),,,,SOLITARY
Save the left folder list location on exit.,Linker mappenlijst locatie opslaan bij verlaten.,,,,SOLITARY
Save the right folder list location on exit.,Rechter mappenlijst locatie opslaan bij verlaten.,,,,SOLITARY
Scan for local extensions and install them,Zoek naar lokale plug-ins en installeer deze.\nPlug-ins installeren vanaf: HDD of USB,,,,SOLITARY
Sci-Fi,Sci-Fi,,,,SOLITARY
Science,Wetenschap,,,,SOLITARY
Science & Tech,Wetenschap & Techniek,,,,SOLITARY
Science-Fiction,Science-Fiction,,,,SOLITARY
Screenshot of LCD in /tmp,Screenshot van LCD in /tmp,,,,SOLITARY
Script '%s' must have read permission to be able to run it,Script '%s' moet lees permissies hebben om te kunnen worden uitgevoerd,,,,SOLITARY
ScriptRunner,Script uitvoerder,,,,SOLITARY
Scrolling delay (software renderer),Scroll-vertraging (software renderer),,,,SOLITARY
Scrolling speed (software renderer),Scroll-snelheid (software renderer),,,,SOLITARY
Search Sats,Satelliet signaal zoeken,,,,SOLITARY
"Search Sats, check signal and lock",Hier kunt u de satellieten zoeken en hun positie vastzetten. \n(signaalzoeker),,,,SOLITARY
Search for network shares,Zoek naar gedeelde netwerk mappen,,,,SOLITARY
Search weather location ID,Zoek weer locatie ID,,,,SOLITARY
SecondInfoBar,2de informatiebalk,,,,SOLITARY
Secondinfobar:,Tweede Infomatiebalk:,,,,SOLITARY
Seekbar,Spoelbalk,,,Zoekbalk,MISMATCH (SOME)
Select (source list) or enter directory (target list),Selecteer (bron lijst) of voer directory in (doel lijst),,,,SOLITARY
Select Enigma2 Skin,Selecteer Enigma2 skin,,,,SOLITARY
Select LCD Skin,Selecteer LCD skin,,,,SOLITARY
Select Lan/Wlan,Selecteer een lan of wlan adapter,,,,SOLITARY
Select Location,Selecteer locatie,,,,SOLITARY
Select Quad Channels,Selecteer Quad zenders,,,,SOLITARY
Select Red-key action,Rode-knop functie,,,,SOLITARY
Select Red-key action long,Rode-knop functie lang,,,,SOLITARY
Select Software Update,Selecteer software update,,,,SOLITARY
Select Yellow Key Action,Gele-knop functie,,,,SOLITARY
Select Yellow Key Action long,Gele-knop functie lang,,,,SOLITARY
Select Your Skin,Selecteer uw skin,,,,SOLITARY
Select a path,Selecteer een locatie,,,,SOLITARY
Select a script to run:,Selecteer script om uit te voeren:,,,,SOLITARY
Select additional backup files,Extra back-up bestanden,,,,SOLITARY
Select additional files to backup,Selecteer extra back-up bestanden,,,,SOLITARY
Select channel audio,Selecteer audio kanaal,,,,SOLITARY
Select excluded backup files,Uitgesloten back-up bestanden,,,,SOLITARY
Select files to exclude from backup,Selecteer uitgesloten back-up bestanden,,,,SOLITARY
Select how your box will upgrade.,Selecteer hoe u uw ontvanger wilt updaten.,,,,SOLITARY
Select if timeshift must continue when set to record.,Wat moet er met de Timeshift opname gebeuren wanneer u overschakelt naar een andere zender.,,,,SOLITARY
Select of the number,Selecteer het nummer,,,,SOLITARY
Select the Swap File Size:,Selecteer swap bestand grootte:,,,,SOLITARY
Select the Unicable channel to be assigned to this tuner. This is a unique value. Be certain that no other device connected to this same Unicable system is allocated to the same Unicable channel.,"Selecteer het Unicable kanaal dat aan deze tuner moet worden toegewezen. Dit is een unieke waarde. Wees er zeker van dat geen enkel ander apparaat aangesloten op dit zelfde Unicable systeem, en niet hetzelfde Unicable kanaal is toegewezen.",,,,SOLITARY
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR LNB uses to pass the requested transponder to the tuner.,Selecteer het User Band kanaal dat aan deze tuner wordt toegewezen. Dit is een index voor de frequentietabel die de SCR LNB gebruikt om de gevraagde transponder toe te kennen aan de tuner.,,,,SOLITARY
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch uses to pass the requested transponder to the tuner.,Selecteer het User Band kanaal dat aan deze tuner wordt toegewezen. Dit is een index voor de frequentietabel die de SCR-switch gebruikt om de gevraagde transponder toe te kennen aan de tuner.,,,,SOLITARY
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR LNB uses to pass the requested transponder to the tuner.,Selecteer het User Band frequentie dat aan deze tuner wordt toegewezen. Dit is de frequentie die de SCR LNB gebruikt om de gevraagde transponder toe te kennen aan de tuner.,,,,SOLITARY
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch uses to pass the requested transponder to the tuner.,Selecteer het User Band frequentie dat aan deze tuner wordt toegewezen. Dit is de frequentie die de SCR switch gebruikt om de gevraagde transponder toe te kennen aan de tuner.,,,,SOLITARY
"Select the desired function and click on \""OK\"" to assign it. Use \""CH+/-\"" to toggle between the lists. Select an assigned function and click on \""OK\"" to de-assign it. Use \""Next/Previous\"" to change the order of the assigned functions.",Selecteer de gewenste functie en klik op 'OK' om deze toe te wijzen. Gebruik 'Ch+/-' om te schakelen tussen de lijsten. Selecteer een toegewezen functie en klik op 'OK' om deze ongedaan te maken.,,,"Kies de gewenste functie en klik dan op \""OK\"" om deze toe te wijzen. Gebruik \""CH+/-\"" om te wisselen tussen de kolommen in de lijst. Kies de toegewezen functie en klik op \""OK\"" om de toewijzing te verwijderen. Gebruik \""Volgende/Vorige\"" om de volgorde van de toegewezen functies te veranderen.",MISMATCH (SOME)
Select the highlighted image and reboot,Selecteer het gemarkeerde image en reboot,,,Kies het  image en reboot,MISMATCH (SOME)
Select the method of restoring screen resolution and framebuffer when leaving teletext.,Selecteer de methode voor het herstellen van de schermresolutie en framebuffer bij het verlaten van Teletekst.,,,,SOLITARY
"Select the model number of your Unicable device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.","Selecteer het modelnummer van uw Unicable-apparaat. Als deze niet in de lijst voorkomt, stelt u 'SCR' in op 'door gebruiker gedefinieerd' en geeft u vervolgens de parameters handmatig in volgens de specs van het apparaat.",,,,SOLITARY
Select the sleep timer action.,Selecteer slaap timer actie.,,,,SOLITARY
"Select what should be done when the %s %s was boot-up, normal playing or goto standby.","Selecteer wat er moet gebeuren nadat uw\n%s %s is opgestart, Normaal opstarten of Ga naar stand-by?",,,,SOLITARY
"Select what should be done when the %s %s was shutdown incorrectly, or after the Power was lost.","Selecteer wat er gedaan moet worden nadat de %s %s niet correct is uitgezet, of na een stroomuitval.",,,,SOLITARY
Select what you want the Channel +/- button to activate:,Selecteer wat de Ch+/- knoppen moeten doen:,,,,SOLITARY
Select what you want the EPG button to activate:,Selecteer wat de EPG-knop moet doen:,,,,SOLITARY
Select what you want the INFO button to activate:,Selecteer wat de INFO-knop moet doen:,,,,SOLITARY
Select what you want the OK button to activate:,Selecteer wat de OK-knop moet doen:,,,,SOLITARY
Select what you want the RED button to activate:,Selecteer wat u wilt activeren met de RODE knop:,,,,SOLITARY
Select what you want the RED-Long button to activate:,Selecteer wat u wilt activeren met de RODE knop lang:,,,,SOLITARY
Select what you want the TV button to activate:,Selecteer wat de TV-knop moet doen:,,,,SOLITARY
Select what you want the Up/Down button to activate:,Selecteer wat de omhoog/omlaag-knop moet doen:,,,,SOLITARY
Select what you want the YELLOW button to activate:,Selecteer wat u wilt activeren met de GELE knop:,,,,SOLITARY
Select what you want the YELLOW-Long button to activate:,Selecteer wat u wilt activeren met de GELE knop lang:,,,,SOLITARY
Select your Language for Audio/Subtitles,Selecteer voorkeurstaal voor audio/ondertitels.,,,,SOLITARY
Selected Image:\t\t%s,Geselecteerd image:\t\t%s,,,,SOLITARY
Selected settingslist:\n\nSetting: %s\nDate: %s\n\nDo you want to install this settinglist?,Geselecteerde zenderlijst:\n\nSetting: %s\nDatum: %s\n\nWilt u deze zenderlijst installeren?,,,,SOLITARY
Selected settingslist: %s\n\nDo you want to delete this settinglist?,Geselecteerde zenderlijst: %s\n\nWilt u deze zenderlijst verwijderen?,,,,SOLITARY
Selected settingslist: %s\n\nDo you want to restore this settinglist?,Geselecteerde zenderlijst: %s\n\nWilt u deze zenderlijst herstellen?,,,,SOLITARY
Serie,Serie,,,,SOLITARY
Server Info ( Oscam-Version: %s ),Server Info ( Oscam-Versie: %s ),,,Serverinfo ( Oscam-Versie: %s ),MISMATCH (SOME)
Server down,Server niet beschikbaar,,,,SOLITARY
Service Number and Service Name,Zendernummer en zendernaam,,,Kanaalnummer en kanaalnaam,MISMATCH (SOME)
"Service Number, Picon and Service Name","Zendernummer, Picon en zendernaam",,,"Kanaalnummer, picon en kanaalnaam",MISMATCH (SOME)
Service cant been added to the favourites.,Zender kan niet worden toegevoegd aan favorieten.,,,,SOLITARY
Service off-air,Zender 'uit de lucht',,,Kanaal uit de lucht,MISMATCH (SOME)
Service picons aspect ratio,Picons aspect ratio,,,,SOLITARY
Service picons downsize,Picons verkleinen,,,,SOLITARY
ServiceName,Zendernaam,,,,SOLITARY
ServicePicon,Zender picon,,,,SOLITARY
Serviceinfo,Zender info,,,,SOLITARY
Set Basetime,Standaardtijd instllen,,,,SOLITARY
Set Framerate for MiniTV,Stel de MiniTV framesnelheid in,,,Stel framerate in voor MiniTV,MISMATCH (SOME)
Set action for 'Info' key,Selecteer actie voor INFO-knop,,,,SOLITARY
Set archive mode (644),Stel archief mode (644) in,,,,SOLITARY
Set executable mode (755),Stel uitvoerbaar mode (755) in,,,,SOLITARY
Set for 'stout' and 'sterr' the number of lines in script info or script error messages.,Stel voor 'stout' en 'sterr' het aantal regels in voor de script info of script foutmelding berichten.,,,,SOLITARY
Set interface as the default Interface,Stel in als standaard interface,,,Stel deze interface in als standaard,MISMATCH (SOME)
Set the aspect ratio of the service picons.,Selecteer de aspect ratio van de zender picons.,,,,SOLITARY
"Set the default location for your autorecord-files. Press 'OK' to add new locations, select left/right to select an existing location.",Stel de standaard opname locatie in voor de automatische opnames. Druk 'ok' voor een andere locatie. Gebruik links/rechts om een locatie te kiezen.,,,,SOLITARY
"Set the delay time between repeated loops, this is used by software renderer in some skins.","Stel de wachttijd in voor het herhalen van een scroll-tekst, deze functie is afhankelijk van de software renderer in de gebruikte skin.",,,,SOLITARY
Set the position of the recording icons,Stel de positie van opname iconen in,,,Kies de positie van de opname-iconen,MISMATCH (SOME)
Set the screen type you get on pressing 'OK' when the info bar shows to 2nd infobar Lite or event info.,"Kies 'Ja' wanneer u een vereenvoudigde versie van de informatiebalk wilt zien, na het drukken op OK.",,,,SOLITARY
"Set the scrolling speed of text on the front display, this is used by software renderer in some skins.","Stel de snelheid in van een scroll-tekst in het display, deze functie is afhankelijk van de software renderer in de gebruikte skin.",,,,SOLITARY
Set the time before checking video source for resolution information.,Stel de tijd in voordat de videobron gecontroleerd wordt op resolutie info.,,,,SOLITARY
Set the time to hide the infobar.,Stel de tijd in waarna de informatiebalk verdwijnt.,,,,SOLITARY
Set the time to hide the second infobar. The bar also disappears on pressing 'OK'.,Stel de tijd in waarna de tweede informatiebalk verdwijnt. Door op OK te drukken verdwijnt de informatiebalk.,,,,SOLITARY
"Set the time to wait for execute the default action in shutdown, standby or restart messages. (e.g. used in Timer, PowerTimer, Sleeptimer, ...)","Stel de vertraging in voor het uitschakelen, inschakelen van stand-by, of het herstarten van uw ontvanger. Deze tijdvertraging wordt o.a. gebruikt in Timer, PowerTimer en Sleeptimer.",,,,SOLITARY
Set to the desired primetime (minutes.,Stel de gewenste primetime in (minuten).,,,,SOLITARY
Set to yes for debugging the root cause of a spinner.,"Zet op Ja, voor debuggen en achterliggende oorzaak van spinner te vinden.",,,,SOLITARY
Setting Restored ,Instellingen hersteld ,,,,SOLITARY
Setup - %s,Instellingen - %s,,,,SOLITARY
Setup AFP,AFP instellen,,,,SOLITARY
Setup Audio Sync,Geluid sync instellen,,,,SOLITARY
Setup Audio Sync settings,Geluid sync configuratie instellen,,,,SOLITARY
Setup Audiomode,Geluids modus instellen,,,,SOLITARY
Setup Enigma2,Enigma2 instellingen,,,,SOLITARY
Setup FTP,FTP instellen,,,,SOLITARY
Setup Harddisk,Harde schijf configureren,,,,SOLITARY
Setup Inadyn,Inadyn instellen,,,,SOLITARY
Setup InputDevice,Invoer apparaat instellen,,,,SOLITARY
Setup Language,Taal instellen,,,,SOLITARY
Setup MiniDLNA,MiniDLNA instellen,,,,SOLITARY
Setup Mounts,Mounts instellen,,,,SOLITARY
Setup NFS,NFS instellen,,,,SOLITARY
Setup Network Services,Netwerk functies beheren/instellen,,,,SOLITARY
"Setup Network Services (Samba, Ftp, NFS, ...)","Netwerkadapter instellen (Samba, FTP, NFS, ...)",,,,SOLITARY
Setup OpenVPN,OpenVPN instellen,,,,SOLITARY
Setup Plugin filter,Plug-in feeds filteren,,,,SOLITARY
Setup Plugin filter. Here you can select which Plugins are showed in the PluginBrowser,Hier kunt u bepalen welke plug-ins er zichtbaar zijn in het Applicatie overzicht.,,,,SOLITARY
Setup Plugins,Applicaties beheren,,,,SOLITARY
Setup SABnzbd,SABnzbd instellen,,,,SOLITARY
Setup Samba,Samba instellen,,,,SOLITARY
Setup Telnet,Telnet instellen,,,,SOLITARY
Setup Tuner,Tuners beheren,,,,SOLITARY
Setup Video/Audio,Video/geluid instellingen,,,,SOLITARY
Setup Videomode,Video instellingen,,,,SOLITARY
Setup delay mode to zap to channels.,Stel een vertraging in voor het zappen naar een andere zender.,,,,SOLITARY
Setup each tuner for your satellite system,Hier kunt u de tuners instellen van uw ontvanger.,,,,SOLITARY
Setup interface,Netwerk adapter instellen,,,,SOLITARY
"Setup network. Here you can setup DHCP, IP, DNS","Netwerk instellingen. Hier DHCP, IP, DNS instellen.",,,,SOLITARY
Setup rotor,DiSEqC rotor instellen,,,,SOLITARY
Setup the interval to check for online updates. (in hours),Hier stelt u het tijdsinterval in waarmee uw %s %s naar updates zoekt (in uren; '0' betekent dat er niet gezocht wordt).,,,,SOLITARY
Setup tuner(s),Tuner(s) instellen,,,,SOLITARY
Setup uShare,uShare instellen,,,,SOLITARY
Setup your Audio Mode,Geluids voorkeuren instellen.,,,,SOLITARY
Setup your Channel selection configuration,Alle instellingen die met de zenderlijst te maken hebben.,,,,SOLITARY
"Setup your Device mounts (USB, HDD, others...)","Mounts van opslagmedia instellen (USB, HDD, andere...)",,,,SOLITARY
Setup your EPG config,Alle instellingen die met de EPG te maken hebben.,,,,SOLITARY
Setup your Harddisk,Hier kunt u een harde schijf configureren.,,,,SOLITARY
Setup your LCD,Alle instellingen die met het LCD-scherm te maken hebben.,,,,SOLITARY
Setup your OSD,"Alle instellingen die met infomenu's te maken hebben. \n(informatiebalk, tweede informatiebalk, menu)",,,,SOLITARY
Setup your Skin,De Enigma2 Skin van uw voorkeur selecteren.,,,,SOLITARY
Setup your System,Hier kunt u de systeem instellingen beheren.,,,,SOLITARY
Setup your Tuner and search for channels,Hier kunt u de tuners instellen en zenders zoeken.,,,,SOLITARY
"Setup your Video Mode, Video Output and other Video Settings",Hier kunt u alles instellen wat met Video/Geluid en Taal te maken heeft.,,,,SOLITARY
Setup your display,Stel het OLED/LCD scherm in naar uw persoonlijke voorkeur.,,,,SOLITARY
Setup your local network,Netwerk instellingen,,,,SOLITARY
Setup your local network. For Wlan you need to boot with a USB-Wlan stick,Hier kunt u het netwerk instellen. \nVoor WLAN moet er een USB WLAN Stick aanwezig zijn tijdens het opstarten.,,,,SOLITARY
Setup your mounts for network,Hier kunt u de mounts en netwerk verbindingen instellen.,,,,SOLITARY
"Setup your network interface. If no Wlan stick is used, you only can select Lan","Netwerk Interface instellen. \nAls er geen WLAN-Stick gebruikt wordt, kan er enkel voor LAN gekozen worden.",,,,SOLITARY
Setup your network mounts,De netwerk mounts instellen.,,,,SOLITARY
Setup your positioner for your satellite system,Hier kunt u een DiSeqC motor instellen.,,,,SOLITARY
Setup your recording config,Alle instellingen die met opnames te maken hebben.,,,,SOLITARY
Setup your remote buttons,Alle instellingen die met de afstandsbediening te maken hebben.,,,,SOLITARY
Shopping,Winkelen,,,,SOLITARY
Short Film,Korte film,,,,SOLITARY
Short filenames with time,Korte bestandsnamen met de tijd,,,,SOLITARY
Should the crash counter be reset to prevent a restart?,Dient de crash teller te worden reset om een herstart te verhinderen?,,,,SOLITARY
Show '%s' as picture%s?\nThe current service must interrupted!,Toon '%s' als afbeelding%s?\nDe huidige dienst moet worden onderbroken!,,,,SOLITARY
Show 2160p 24fps as,Toon 2160p 24fps als,,,Toon 2160p 24fps als,CONSISTENT (SOME)
Show 2160p 25fps as,Toon 2160p 25fps als,,,Toon 2160p 25fps als,CONSISTENT (SOME)
Show 2160p 30fps as,Toon 2160p 30fps als,,,Toon 2160p 30fps als,CONSISTENT (SOME)
Show 24p up to 720p / higher than 720p as,Toon 24p tot 720p / hoger dan 720p als,,,,SOLITARY
Show 24p up to resolution 720p or higher than 720p as a different Framerate.,Toon 24p tot en met resolutie 720p en hoger als 720p als een andere framesnelheid.,,,,SOLITARY
Show 25p up to 720p / higher than 720p as,Toon 25p tot 720p / hoger dan 720p als,,,,SOLITARY
Show 25p up to resolution 720p or higher than 720p as a different Framerate.,Toon 25p tot en met resolutie 720p en hoger als 720p als een andere framesnelheid.,,,,SOLITARY
Show 30p up to 720p / higher than 720p as,Toon 30p tot 720p / hoger dan 720p als,,,,SOLITARY
Show 30p up to resolution 720p or higher than 720p as a different Framerate.,Toon 30p tot en met resolutie 720p en hoger als 720p als een andere framesnelheid.,,,,SOLITARY
Show 480/576p 24fps as,Toon 480/576p 24fps als,,,Toon480/576p 24fps als,MISMATCH (SOME)
Show Box Portal...,Toon uw ontvanger Portal...,,,,SOLITARY
Show CCcam in extensions ?,Toon CCcam in extensie menu?,,,,SOLITARY
Show CoolChannelGuide,Toon CoolChannelGuide,,,,SOLITARY
Show CoolEasyGuide,Toon CoolEasyGuide,,,,SOLITARY
Show CoolInfoGuide,Toon CoolInfoGuide,,,,SOLITARY
Show CoolSingleGuide,Toon CoolSingleGuide,,,,SOLITARY
Show CoolTVGuide,Toon CoolTVGuide,,,,SOLITARY
Show EPG,Toon EPG,,,,SOLITARY
Show Eventview,Toon programma overzicht,,,,SOLITARY
Show Format Setup...,Toon format instellingen…,,,,SOLITARY
Show Graphical EPG,Toon grafische EPG,,,,SOLITARY
Show HDD progress,Toon HDD voortgang,,,,SOLITARY
Show HDMI Output Resolution,Toon HDMI-uitgang resolutie,,,,SOLITARY
Show HDMI-Output Res,Toon HDMI-uitgang res,,,,SOLITARY
Show HDMIRecord setup...,Toon HDMI opname instellingen...,,,,SOLITARY
Show Infobar,Toon informatiebalk,,,,SOLITARY
Show Information...,Toon programma informatie...,,,,SOLITARY
Show Live in MiniTV,Toon Live in MiniTV,,,,SOLITARY
Show Main Menu as,Toon het hoofdmenu als,,,,SOLITARY
Show Merlin EPG Center,Toon Merlin EPG,,,,SOLITARY
Show MiniTV in the Front Display,Toon MiniTV op LCD,,,Toon MiniTV op LCD,CONSISTENT (SOME)
Show Movies,Toon opnames,,,,SOLITARY
Show Movies List,Toon Opname lijst,,,,SOLITARY
Show Multi EPG,Toon multi EPG,,,Toon Multi-EPG,MISMATCH (SOME)
Show OScam in extensions ?,Toon OScam in extensie menu?,,,,SOLITARY
Show PIP,Toon PiP,,,Toon PIP,MISMATCH (SOME)
Show PIP in MiniTV,Toon PiP in MiniTV,,,,SOLITARY
Show PIP in the Front Display,Toon PiP in het Front Display,,,Toon PiP in LCD,MISMATCH (SOME)
Show PVR status in MoviePlayer infobar,Toon de PVR-status in de Mediaspeler informatiebalk,,,,SOLITARY
Show Record Movies,Toon opnames opnemen,,,,SOLITARY
Show Restart Network in Extensions list *,Toon herstart netwerk in het Extensiemenu *,,,,SOLITARY
Show Script completed message,Toon Script voltooid bericht,,,,SOLITARY
Show Single EPG,Toon single EPG,,,Zender EPG,MISMATCH (SOME)
Show Task's completed message,Toon Taak voltooid bericht,,,,SOLITARY
Show Vertical EPG,Toon verticale EPG,,,,SOLITARY
Show additional slider value,Toon aanvullend de schuifregelaar-waarde als getal,,,,SOLITARY
Show advanced settings,Toon geavanceerde instellingen,,,,SOLITARY
Show as Picture (press any key to close),Toon als afbeelding (druk willekeurige knop voor afsluiten),,,,SOLITARY
Show as Picture and save as file ('%s'),Toon als afbeelding en opslaan als bestand ('%s'),,,,SOLITARY
Show background in Radio Mode,Toon een achtergrond in radio modus,,,,SOLITARY
Show channel selection,Toon zenderkeuze,,,,SOLITARY
Show chapter positions for supported video files. (gstreamer version must be greather than 1),Toon hoofdstuk posities bij ondersteunde video bestanden.\n(gstreamer versie moet minimaal 1 zijn),,,,SOLITARY
Show contents of ipk file,Toon inhoud van ipk bestand,,,,SOLITARY
Show contents of rar file,Toon inhoud van rar bestand,,,,SOLITARY
